date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,26439000000.0,36857611000.0,-3465822000.0,8329469000.0,6017877000.0,4338397000.0,3337790000.0,1823653000.0,1336215000.0,1106943000.0,408901000.0,229275000.0,176819000.0,46058020.83,-18888924.4,107192927.11,-110719321.9,-218014564.65,-2821248775.5,120056954.1,89909913.6
,depreciationAndAmortization,8284000000.0,5064576000.0,1651975000.0,487208000.0,301387000.0,218611000.0,172582000.0,152856000.0,117246000.0,211934000.0,433232000.0,241531000.0,161266000.0,214658042.76,92808766.4,219580572.07,237128290.5,216835679.55,232723956.2,81979715.4,33955584.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,0.0,-137540622000.0,65234651000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5949878000.0,352538000.0,1432868000.0,614930000.0,1401324027.75,3132179456.8,986872202.91,-358920733.65,-276809259.6,163550214.7,1173211941.3,91764940.8
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-188093886000.0,-69617153000.0,0.0,0.0,0.0,0.0,0.0,0.0,26778000.0,327802000.0,1120852000.0,737868000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,42150670000.0,-30950634000.0,0.0,0.0,0.0,0.0,0.0,0.0,11908308000.0,-255233000.0,-413570000.0,-6994000.0,790274593.98,979868314.2,-456662648.36,-77039197.4,-133662696.45,135126890.9,-207076201.0,319658726.4
,netCashProvidedByOperatingActivites,0.0,-10568935000.0,86265853000.0,-884195000.0,25013196000.0,0.0,7495965000.0,3485941000.0,0.0,457658000.0,872200000.0,1464760000.0,888562000.0,2450843172.99,4184708555.6,855629095.2,-217285851.75,-411650841.15,-929600184.3,1167230562.9,534886809.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-929806000.0,-900533000.0,-740313000.0,-284117000.0,-258161000.0,-241678000.0,-165148000.0,-391080000.0,-282553000.0,-403085000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,47000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-770472000.0,0.0,0.0,0.0,-49376000.0,-38775000.0,-18192000.0,-15058000.0,-347194000.0,-7231000.0,-5063000.0,0.0,0.0,0.0,0.0,0.0,0.0,-187430535.8,-90165504.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,181006000.0,0.0,0.0,47578000.0,0.0,0.0,0.0,2377335000.0,0.0,10421000.0,0.0,13754666.0,0.0,0.0,0.0,0.0,114599046.4,242470425.6
,otherInvestingActivites,0.0,0.0,508739000.0,-998713000.0,-578598000.0,-382548000.0,-161446000.0,-140339000.0,-49129000.0,-93169000.0,88448000.0,0.0,-66417000.0,-1459110033.36,-1469905095.2,-658329773.57,-109221106.3,823712239.3,2661440774.4,1849100694.2,-789199257.6
,netCashUsedForInvestingActivites,0.0,-5217369000.0,-2206775000.0,-1747513000.0,-1479131000.0,-1122861000.0,-494939000.0,-437275000.0,-308999000.0,-273375000.0,-2813140000.0,-1526003000.0,1057081000.0,-1716460839.63,-1638382905.0,-767185616.19,-242048026.25,698694700.25,2597621225.2,1583510878.3,-688520601.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-25074674000.0,-20982966000.0,-2134901000.0,-386591000.0,-1561610000.0,-1237067000.0,-82499000.0,-66410000.0,1547277000.0,-1452817000.0,-1098505000.0,-900055000.0,-1824265660.5,-686109698.0,-418300490.01,-501203653.25,-539436707.4,-48406475.2,-1344814244.5,-247526323.2
,commonStockIssued,0.0,0.0,0.0,11004383000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-2660800000.0,-1616849000.0,-240000000.0,-150000000.0,-100000000.0,-49520000.0,-34850000.0,-33922000.0,-45139000.0,-10877000.0,-10728000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37127384.6,-8149939.2
,otherFinancingActivites,0.0,132203000.0,-45510000.0,10917475000.0,-42606000.0,-37245000.0,1450000.0,2391000.0,3473000.0,1984971000.0,21326000.0,0.0,-58433000.0,-5514232.5,-5272111.4,-3028.99,0.0,0.0,-3365.3,1000.9,-82626585.6
