date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY
,revenue,4221000000.0,4303000000.0,3878000000.0,3189000000.0,2918000000.0,2856000000.0,2933000000.0
,costOfRevenue,1688000000.0,1769000000.0,1756000000.0,1487000000.0,1294000000.0,1269000000.0,1313000000.0
,grossProfit,2533000000.0,2534000000.0,2122000000.0,1702000000.0,1624000000.0,1587000000.0,1620000000.0
,grossProfitRatio,0.600094764273869,0.588891471066698,0.547189272821042,0.53370962684227,0.556545579163811,0.555672268907563,0.552335492669622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,715000000.0,688000000.0,607000000.0,498000000.0,425000000.0,387000000.0,361000000.0
,GeneralAndAdministrativeExpenses,1097000000.0,1155000000.0,1185000000.0,1049000000.0,818000000.0,787000000.0,790000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,63000000.0,61000000.0,6000000.0,13000000.0,4000000.0,2000000.0,9000000.0
,operatingExpenses,1768000000.0,1823000000.0,1759000000.0,1463000000.0,1218000000.0,1156000000.0,1151000000.0
,costAndExpenses,3456000000.0,3592000000.0,3515000000.0,2950000000.0,2512000000.0,2425000000.0,2464000000.0
,interestExpense,78000000.0,80000000.0,83000000.0,80000000.0,47000000.0,46000000.0,3000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,326000000.0,308000000.0,310000000.0,225000000.0,134000000.0,99000000.0,84000000.0
,EBITDA,1091000000.0,1019000000.0,673000000.0,464000000.0,540000000.0,530000000.0,553000000.0
,EBITDARatio,0.25846955697702,0.236811526841738,0.17354306343476,0.145500156788962,0.185058259081563,0.185574229691877,0.18854415274463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,765000000.0,711000000.0,363000000.0,239000000.0,406000000.0,431000000.0,469000000.0
,operatingIncomeRatio,0.181236673773987,0.165233557982803,0.093604951005673,0.07494512386328,0.139136394790953,0.150910364145658,0.159904534606205
,totalOtherIncomeExpensesNet,63000000.0,61000000.0,-703000000.0,13000000.0,4000000.0,2000000.0,9000000.0
,incomeBeforeTax,761000000.0,715000000.0,-411000000.0,179000000.0,366000000.0,388000000.0,475000000.0
,incomeBeforeTaxRatio,0.1802890310353,0.166163141993958,-0.105982465188241,0.0561304484164315,0.125428375599726,0.135854341736695,0.161950221616093
,incomeTaxExpense,134000000.0,94000000.0,-576000000.0,77000000.0,31000000.0,-125000000.0,83000000.0
,netIncome,627000000.0,621000000.0,165000000.0,102000000.0,335000000.0,513000000.0,392000000.0
,netIncomeRatio,0.148542999289268,0.144317917731815,0.0425477050025787,0.0319849482596425,0.114804660726525,0.179621848739496,0.133651551312649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.35,3.31,0.88,0.57,1.97,3.04,2.35
,EPSDiluted,3.31,3.25,0.86,0.56,1.95,3.0,2.35
,weightedAverageShsOut,187000000.0,188000000.0,187000000.0,180000000.0,170000000.0,169000000.0,167000000.0
,weightedAverageShsOutDil,187000000.0,191000000.0,191000000.0,182000000.0,172000000.0,171000000.0,167000000.0
