Date,2018-12-31,2017-12-31,2016-12-31,2016-09-30,2015-12-31
Depreciation & Amortization,276000.0,206000.0,138000.0,40000.0,
Stock-based compensation,4181000.0,1373000.0,208000.0,112000.0,
Operating Cash Flow,-45632000.0,-25796000.0,-10117000.0,-8197056.0,-9705000.0
Capital Expenditure,-709000.0,-166000.0,-306000.0,-273062.0,-289000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,
Investment purchases and sales,-135290000.0,0.0,0.0,0.0,
Investing Cash flow,-135999000.0,-166000.0,-306000.0,-349705.0,-289000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,77164000.0,141093000.0,11317000.0,0.0,13959000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,77164000.0,141093000.0,11317000.0,16851028.0,13959000.0
Effect of forex changes on cash,2905000.0,4151000.0,-1448000.0,-451000.0,
Net cash flow / Change in cash,-101562000.0,119282000.0,-554000.0,3514000.0,
Free Cash Flow,-46341000.0,-25962000.0,-10423000.0,-9994000.0,
Net Cash/Marketcap,0.493,0.351,0.351,0.351,
