date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1355596000.0,1298865000.0,943379000.0,740739000.0,870135000.0,886714000.0,668079000.0,544122000.0,438437000.0,404877000.0,454352000.0,309101000.0,519212000.0,245852000.0,58236000.0,4127000.0,599000.0,0.0,0.0
,costOfRevenue,1858387000.0,914558000.0,619593000.0,477598000.0,476417000.0,483237000.0,379775000.0,325483000.0,280868000.0,239386000.0,496690000.0,414000000.0,571314000.0,326213000.0,71425000.0,27455000.0,0.0,0.0,0.0
,grossProfit,408792000.0,384307000.0,323786000.0,263141000.0,393718000.0,403477000.0,288304000.0,218639000.0,157569000.0,165491000.0,-42338000.0,-104899000.0,-52102000.0,-80361000.0,-13189000.0,-23328000.0,0.0,0.0,0.0
,grossProfitRatio,0.301558871522194,0.295879094440146,0.34321942718674,0.355241184816784,0.452479212995685,0.455024957314309,0.431541778741736,0.401819812468527,0.359388007855176,0.408743890119715,-0.0931832587949431,-0.33936803827875,-0.100348219994915,-0.326867383629175,-0.226475032625867,-5.65253210564575,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,265634000.0,287977000.0,244302000.0,224299000.0,232291000.0,180703000.0,133484000.0,124794000.0,117233000.0,127120000.0,118518000.0,97178000.0,80428000.0,60851000.0,38967000.0,24986000.0,0.0,41951000.0,26759000.0
,GeneralAndAdministrativeExpenses,-17364000.0,126351000.0,80957000.0,70625000.0,68343000.0,61640000.0,48452000.0,-27525000.0,-28387000.0,54375000.0,-5000.0,-3122000.0,-6980000.0,-6756000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,129604000.0,151423000.0,124238000.0,116057000.0,118858000.0,101398000.0,79026000.0,72778000.0,75862000.0,64773000.0,58103000.0,48391000.0,43262000.0,32721000.0,0.0,0.0,0.0,1680000.0,895000.0
,otherExpenses,56513000.0,110402000.0,57338000.0,16106000.0,7002000.0,-7705000.0,-10930000.0,-6279000.0,-139000.0,0.0,159000.0,924000.0,150000.0,148000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,563991000.0,734537000.0,514565000.0,446228000.0,419492000.0,343741000.0,260962000.0,242825000.0,240570000.0,246268000.0,234878000.0,191762000.0,160122000.0,119685000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2422378000.0,1649095000.0,1134158000.0,923826000.0,895909000.0,826978000.0,640737000.0,568308000.0,521438000.0,485654000.0,731568000.0,605762000.0,731436000.0,445898000.0,143780000.0,67822000.0,0.0,48218000.0,32592000.0
,interestExpense,46728000.0,31657000.0,22049000.0,14017000.0,12072000.0,11941000.0,11021000.0,6061000.0,0.0,0.0,0.0,0.0,3000.0,2251000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,100140000.0,119824000.0,100494000.0,65997000.0,61489000.0,35777000.0,25917000.0,29084000.0,23661000.0,17859000.0,15619000.0,16500000.0,13000000.0,9800000.0,56000.0,6638000.0,0.0,0.0,0.0
,EBITDA,-55059000.0,-230406000.0,-90285000.0,-117090000.0,35715000.0,95513000.0,53259000.0,4898000.0,-59340000.0,-62918000.0,-13070000.0,-73161000.0,86433000.0,-33296000.0,-85488000.0,-57057000.0,599000.0,-48218000.0,-32592000.0
