Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,892100000.0,845600000.0,779700000.0,838500000.0,873000000.0,931700000.0,740200000.0,449800000.0,360700000.0
Revenue Growth,0.055,0.0845,-0.0701,-0.0395,-0.063,0.2587,0.6456,0.247,
Cost of Revenue,648900000.0,586700000.0,517200000.0,599600000.0,656300000.0,715400000.0,593500000.0,367200000.0,308900000.0
Gross Profit,243200000.0,258900000.0,262500000.0,238900000.0,216700000.0,216300000.0,146700000.0,82600000.0,51800000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,33600000.0,32500000.0,38700000.0,34300000.0,27300000.0,28300000.0,22000000.0,25700000.0,11700000.0
Operating Expenses,126000000.0,116100000.0,116400000.0,101700000.0,81600000.0,74900000.0,55200000.0,44300000.0,28900000.0
Operating Income,117200000.0,142800000.0,146100000.0,137200000.0,135100000.0,141400000.0,91500000.0,38300000.0,22900000.0
Interest Expense,59400000.0,56400000.0,47700000.0,48200000.0,21700000.0,15400000.0,10300000.0,4700000.0,0.0
Earnings before Tax,55900000.0,65800000.0,121100000.0,82900000.0,66500000.0,60400000.0,81200000.0,33600000.0,22900000.0
Income Tax Expense,-1600000.0,83900000.0,2000000.0,-2500000.0,10500000.0,1800000.0,24400000.0,2800000.0,-1100000.0
Net Income - Non-Controlling int,1900000.0,600000.0,2300000.0,6200000.0,15700000.0,40800000.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,57500000.0,-18100000.0,119100000.0,85400000.0,56000000.0,58600000.0,56800000.0,30800000.0,24000000.0
Preferred Dividends,1200000.0,7100000.0,23600000.0,8600000.0,18200000.0,26400000.0,0.0,0.0,0.0
Net Income Com,56300000.0,-25200000.0,95500000.0,77400000.0,53600000.0,57000000.0,56800000.0,30800000.0,24000000.0
EPS,1.22,-0.54,2.07,1.92,1.58,1.81,,,
EPS Diluted,1.22,-0.54,2.07,1.92,1.58,1.81,,,
Weighted Average Shs Out,,,,,,,,,
Weighted Average Shs Out (Dil),46200000.0,46200000.0,46200000.0,41900000.0,35400000.0,31400000.0,31419394.0,,
Dividend per Share,1.794,2.376,2.376,2.288,2.027,1.16,0.0,0.0,0.0
Gross Margin,0.2726,0.3062,0.3367,0.2849,0.2482,0.2322,0.1982,0.1836,0.1436
EBITDA Margin,0.233,0.243,0.316,0.237,0.163,0.131,0.168,0.127,0.111
EBIT Margin,0.1292,0.1445,0.2165,0.1564,0.101,0.0814,0.1236,0.0851,0.0635
Profit Margin,0.063,-0.03,0.122,0.092,0.061,0.061,0.077,0.068,0.067
Free Cash Flow margin,0.1143,0.1155,0.1879,0.1277,0.0675,0.1284,0.1058,-0.3384,-0.2908
EBITDA,207700000.0,205800000.0,246500000.0,198500000.0,142500000.0,122400000.0,124700000.0,56900000.0,40100000.0
EBIT,115300000.0,122200000.0,168800000.0,131100000.0,88200000.0,75800000.0,91500000.0,38300000.0,22900000.0
Consolidated Income,59400000.0,-17500000.0,121400000.0,92200000.0,87500000.0,124200000.0,56800000.0,30800000.0,24000000.0
Earnings Before Tax Margin,0.0627,0.0778,0.1553,0.0989,0.0762,0.0648,0.1097,0.0747,0.0635
Net Profit Margin,0.0645,-0.0214,0.1528,0.1018,0.0641,0.0629,0.0767,0.0685,0.0665
