date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-533017000.0,97450000.0,105765000.0,55247000.0,58670000.0,49518000.0,33744000.0,41143000.0,33188000.0,17581000.0,13738000.0,-16067000.0,22244000.0,13535000.0,11263000.0,8226000.0,11509000.0,8965000.0,1769000.0,8911000.0,4582000.0,5623000.0
,depreciationAndAmortization,18100000.0,16704000.0,15729000.0,13409000.0,11320000.0,12157000.0,13104000.0,12388000.0,11384000.0,9250000.0,6838000.0,7136000.0,7665000.0,7782000.0,8790000.0,4757000.0,3185000.0,4105000.0,4171000.0,3178000.0,2423000.0,2809000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4525000.0,-5166000.0,905000.0,986000.0,-1762000.0,1689000.0,1521000.0,1088000.0,-431000.0,608000.0,-2785000.0,-319000.0
,stockBasedCompensation,4727000.0,4812000.0,4759000.0,5102000.0,4621000.0,4686000.0,3839000.0,2960000.0,2260000.0,1450000.0,1601000.0,1405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,11306129000.0,-786087000.0,-574797000.0,-1985437000.0,-1126593000.0,-1133175000.0,-800662000.0,-371541000.0,-1100331000.0,-922930000.0,-178127000.0,-75812000.0,-68560000.0,-285843000.0,-101992000.0,-3031104000.0,92392000.0,173276000.0,16517000.0,13236000.0,169349000.0,-776000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,51219000.0,-11254910000.0,-10468823000.0,-9894026000.0,-7908589000.0,-6781996000.0,-5648821000.0,-4848159000.0,-4476618000.0,-3376287000.0,-2453357000.0,-2275230000.0,-2199418000.0,-2130858000.0,-1845015000.0,-1743023000.0,1288081000.0,1195689000.0,1022413000.0,1005896000.0,992660000.0,823311000.0
,otherNonCashItems,5516000.0,-6080000.0,30769000.0,-25948000.0,-3351000.0,-5984000.0,-15655000.0,37345000.0,-48697000.0,-1804000.0,64000.0,1223000.0,8354000.0,-335000.0,7510000.0,9754000.0,1510000.0,3213000.0,20789000.0,8462000.0,9429000.0,605000.0
,netCashProvidedByOperatingActivites,227641000.0,111525000.0,222254000.0,78091000.0,98142000.0,86288000.0,55823000.0,127411000.0,28654000.0,40169000.0,42175000.0,13610000.0,39190000.0,23431000.0,25020000.0,19985000.0,19618000.0,15088000.0,19540000.0,19896000.0,2214000.0,7463000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7208000.0,-10565000.0,-9726000.0,-12528000.0,-9101000.0,-7340000.0,-8451000.0,-13103000.0,-18890000.0,-7988000.0,-5020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,111000000.0,0.0,375000000.0,-48000000.0,74000000.0,423000000.0,0.0,-160000000.0,94000000.0,0.0,0.0,-1000000.0,-8000000.0,-23000000.0,-27000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1047464000.0,-150772000.0,-297476000.0,-575854000.0,-407168000.0,-347911000.0,-578731000.0,-446794000.0,-146148000.0,-219537000.0,-138940000.0,-193846000.0,-130399000.0,-60154000.0,-66534000.0,-69366000.0,-152682000.0,-356739000.0,-258483000.0,-94441000.0,-126420000.0,-52402000.0
,salesMaturitiesOfInvestments,596916000.0,442193000.0,264090000.0,408801000.0,596912000.0,235026000.0,280031000.0,142638000.0,219069000.0,140550000.0,143880000.0,94214000.0,65430000.0,105143000.0,252466000.0,237869000.0,136196000.0,239693000.0,172089000.0,85396000.0,106725000.0,56321000.0
,otherInvestingActivites,13870000.0,39848000.0,-11805000.0,-4500000.0,1679000.0,-5941000.0,-654000.0,-16896000.0,-37717000.0,-83519000.0,0.0,-3529000.0,-70744000.0,-22067000.0,-279458000.0,-59823000.0,-84111000.0,-96172000.0,57784000.0,-13080000.0,-128635000.0,-66774000.0
,netCashUsedForInvestingActivites,641103000.0,1202582000.0,-861517000.0,-282903000.0,-207595000.0,-454492000.0,-369304000.0,-515194000.0,-255523000.0,-34087000.0,-193876000.0,-97502000.0,-139280000.0,9301000.0,-122162000.0,77907000.0,-106671000.0,-214684000.0,-30078000.0,-29169000.0,-150858000.0,-66599000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-582648000.0,-6228780000.0,-4387223000.0,-6174781000.0,-9365159000.0,-8620064000.0,-5443853000.0,-872163000.0,-465970000.0,-296249000.0,-305902000.0,-276813000.0,-120317000.0,-231127000.0,-324462000.0,-1063248000.0,-599512000.0,-133537000.0,121373000.0,-127161000.0,-97542000.0,-13662000.0
,commonStockIssued,0.0,0.0,0.0,152985000.0,0.0,0.0,0.0,0.0,3044000.0,252000.0,1004000.0,32709000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-473000.0,-52746000.0,0.0,0.0,0.0,-550000.0,-2467000.0,-12249000.0,0.0,0.0,0.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
