Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,15948000.0,14331000.0,11856000.0,8267000.0
SG&A Expense,13719000.0,9105000.0,6054000.0,2577000.0
Operating Expenses,29667000.0,23436000.0,17910000.0,10844000.0
Operating Income,-29667000.0,-23436000.0,-17910000.0,-10844000.0
Interest Expense,1432000.0,797000.0,6512000.0,0.0
Earnings before Tax,-29443000.0,-23817000.0,-24377000.0,-10518000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-29443000.0,-23817000.0,-24377000.0,-10518000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-29443000.0,-23817000.0,-24377000.0,-10518000.0
EPS,-1.59,-8.04,-25.01,-13.78
EPS Diluted,-1.59,-8.04,-25.01,-13.78
Weighted Average Shs Out,18569289.0,17610151.0,17610151.0,17610000.0
Weighted Average Shs Out (Dil),18556126.0,2962859.0,974660.0,763112.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-27973000.0,-23003000.0,-17860000.0,-10514000.0
EBIT,-28011000.0,-23020000.0,-17865000.0,-10518000.0
Consolidated Income,-29443000.0,-23817000.0,-24377000.0,-10518000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
