Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31
Revenue,121968000.0,129923000.0,151215000.0,120539000.0,10998000.0
Revenue Growth,-0.0612,-0.1408,0.2545,9.9601,
Cost of Revenue,47247000.0,45527000.0,49960000.0,28892000.0,4002000.0
Gross Profit,74721000.0,84396000.0,101255000.0,91647000.0,6996000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,12058000.0,31152000.0,27334000.0,4352000.0,340000.0
Operating Expenses,81719000.0,100534000.0,134767000.0,192981000.0,3495000.0
Operating Income,-6998000.0,-16138000.0,-33512000.0,-101334000.0,3501000.0
Interest Expense,21943000.0,25844000.0,41439000.0,36129000.0,4666000.0
Earnings before Tax,208082000.0,-33270000.0,-59011000.0,-143811000.0,1633000.0
Income Tax Expense,672000.0,-2145000.0,2742000.0,-675000.0,0.0
Net Income - Non-Controlling int,1420000.0,792000.0,-749000.0,-1007000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,207410000.0,-31125000.0,-61753000.0,-143136000.0,1633000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,207410000.0,-31125000.0,-61753000.0,-143136000.0,1633000.0
EPS,4.01,-0.57,-1.07,-2.3,0.03
EPS Diluted,3.91,-0.57,-1.07,-2.3,0.03
Weighted Average Shs Out,49817436.0,55396627.0,56031745.0,63005391.0,
Weighted Average Shs Out (Dil),51404277.0,55073383.0,57875479.0,62183638.0,62987863.0
Dividend per Share,0.6,0.6,0.6,0.15,0.0
Gross Margin,0.6126,0.6496,0.6696,0.7603,0.6361
EBITDA Margin,2.259,0.359,0.314,-0.426,0.86
EBIT Margin,1.8859,-0.0572,-0.1162,-0.8933,0.5727
Profit Margin,1.701,-0.24,-0.408,-1.187,0.148
Free Cash Flow margin,8.2464,1.2572,2.8177,-0.2286,0.6588
EBITDA,275540000.0,46588000.0,47407000.0,-51399000.0,9454000.0
EBIT,230025000.0,-7426000.0,-17572000.0,-107682000.0,6299000.0
Consolidated Income,208830000.0,-30333000.0,-62502000.0,-144143000.0,1633000.0
Earnings Before Tax Margin,1.706,-0.2561,-0.3902,-1.1931,0.1485
Net Profit Margin,1.7005,-0.2396,-0.4084,-1.1875,0.1485
