date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,96953000.0,116433000.0,100864000.0,53209000.0,48250000.0,45355000.0,38200000.0,44422000.0,36554000.0,34102000.0,23520000.0,-14855000.0,15779000.0,32262000.0,32871000.0,33098000.0,14367000.0,32066000.0,30713000.0,23146000.0,18770000.0,17500000.0,16100000.0,13200000.0,11500000.0,8900000.0,8020000.0
,depreciationAndAmortization,19873000.0,13398000.0,12516000.0,7976000.0,7958000.0,7305000.0,7157000.0,8021000.0,7847000.0,7488000.0,7686000.0,9827000.0,10837000.0,10648000.0,8859000.0,6836000.0,9017000.0,6718000.0,6052000.0,6225000.0,5699000.0,3200000.0,2700000.0,2200000.0,1800000.0,1500000.0,1435000.0
,deferredIncomeTax,-29701000.0,1811000.0,5954000.0,7898000.0,349000.0,-3000.0,808000.0,3348000.0,3933000.0,6678000.0,-480000.0,-7237000.0,-10517000.0,-2721000.0,-986000.0,-2755000.0,922000.0,-430000.0,-433000.0,1565000.0,1344000.0,-400000.0,-100000.0,100000.0,200000.0,300000.0,-267000.0
,stockBasedCompensation,3850000.0,3042000.0,2645000.0,2164000.0,2139000.0,1979000.0,1452000.0,1688000.0,1451000.0,1207000.0,904000.0,762000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-12295000.0,-8141000.0,-323000.0,-11727000.0,-9212000.0,-9091000.0,13198000.0,-2052000.0,5039000.0,17365000.0,3806000.0,-36843000.0,942000.0,422000.0,2405000.0,-970000.0,-3622000.0,-18938000.0,-11886000.0,20653000.0,1555271000.0,-215100000.0,-1232500000.0,0.0,0.0,0.0,-1358000.0
,accountsReceivables,-15499000.0,1327000.0,-2622000.0,-891000.0,-1146000.0,-809000.0,-102000.0,-140000.0,521000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-329891000.0,-7204153000.0,-7070930000.0,-4827166000.0,-4474621000.0,-4048997000.0,-3787596000.0,-3524945000.0,-3377160000.0,-3180468000.0,-3032104000.0,-3172470000.0,-2842062000.0,-2629868000.0,-2282755000.0,-2159406000.0,-2035572000.0,-2067603000.0,-2055402000.0,128324000.0,107671000.0,-1447600000.0,-1232500000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,11517000.0,-18470000.0,28856000.0,11596000.0,41154000.0,2811000.0,-5044000.0,46523000.0,-298000.0,160000.0,5460000.0,0.0,27755000.0,6300000.0,2889000.0,13206000.0,1332000.0,36664000.0,-15323000.0,-9505000.0,-12076000.0,8400000.0,-3100000.0,3100000.0,-1200000.0,-6400000.0,7582000.0
,netCashProvidedByOperatingActivites,141981000.0,99943000.0,147646000.0,69417000.0,90375000.0,50830000.0,53664000.0,96142000.0,52790000.0,67710000.0,56647000.0,26891000.0,42053000.0,43840000.0,43059000.0,42375000.0,18193000.0,49361000.0,3167000.0,10824000.0,11101000.0,25800000.0,11600000.0,11300000.0,8800000.0,5100000.0,15412000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-5041000.0,-5148000.0,-10401000.0,-7441000.0,-5798000.0,-8572000.0,-8564000.0,-2366000.0,-4381000.0,-4003000.0,-3645000.0,-3110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1727000.0
,acquisitionsNet,54000000.0,0.0,32000000.0,0.0,-1000000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,-16000000.0,-2000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-637294000.0,-326604000.0,-161349000.0,-125028000.0,-287211000.0,-48290000.0,0.0,-182045000.0,-411283000.0,-534669000.0,-726938000.0,-914904000.0,-301040000.0,-87988000.0,-96490000.0,-108545000.0,-450461000.0,-1317584000.0,-1345018000.0,-1067682000.0,-160116000.0,-424400000.0,-795800000.0,-485600000.0,-196300000.0,-63000000.0,-187583000.0
,salesMaturitiesOfInvestments,563029000.0,202578000.0,223468000.0,126013000.0,344670000.0,134937000.0,92862000.0,209500000.0,494275000.0,432273000.0,703349000.0,387040000.0,253103000.0,244593000.0,123332000.0,204426000.0,774967000.0,1357873000.0,1225093000.0,830282000.0,139689000.0,385100000.0,644600000.0,385300000.0,125300000.0,86100000.0,0.0
,otherInvestingActivites,60000.0,324000.0,1151000.0,1275000.0,1393000.0,2112000.0,488000.0,7780000.0,12936000.0,2048000.0,0.0,-1341000.0,-228010000.0,-174450000.0,-123673000.0,-238960000.0,-291830000.0,-89531000.0,-67855000.0,-27725000.0,-106621000.0,-4900000.0,-62900000.0,-35400000.0,-13300000.0,-23400000.0,116120000.0
,netCashUsedForInvestingActivites,-1200196000.0,-241276000.0,-505004000.0,-392347000.0,-422993000.0,-291915000.0,-262337000.0,-233190000.0,-56565000.0,-199544000.0,83281000.0,-408025000.0,-277957000.0,-37704000.0,-105405000.0,-152411000.0,22443000.0,-54789000.0,-195146000.0,-271068000.0,-163009000.0,-49100000.0,-215900000.0,-146400000.0,-86300000.0,-5600000.0,-71731000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
