Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,24189000.0,20701000.0,18440000.0,16807000.0
Revenue Growth,0.1685,0.1226,0.0972,
Cost of Revenue,5726000.0,5002000.0,4979000.0,4401000.0
Gross Profit,18463000.0,15699000.0,13461000.0,12406000.0
R&D Expenses,3638000.0,4129000.0,3225000.0,2831000.0
SG&A Expense,17946000.0,17418000.0,20248000.0,15034000.0
Operating Expenses,21584000.0,21547000.0,23473000.0,17865000.0
Operating Income,-3121000.0,-5848000.0,-10012000.0,-5459000.0
Interest Expense,1161000.0,4884000.0,4760000.0,4229000.0
Earnings before Tax,-1605000.0,-5216000.0,-14272000.0,-2112000.0
Income Tax Expense,124000.0,85000.0,131000.0,135000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-1729000.0,-5301000.0,-14403000.0,-2247000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-1729000.0,-5301000.0,-14403000.0,-2247000.0
EPS,-0.01,-0.02,-0.05,-0.01
EPS Diluted,-0.01,-0.02,-0.05,-0.02
Weighted Average Shs Out,287615892.0,287615892.0,287615892.0,287615892.0
Weighted Average Shs Out (Dil),287615892.0,287615892.0,287615892.0,287615892.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.7633,0.7584,0.73,0.7381
EBITDA Margin,0.002,0.009,-0.492,0.148
EBIT Margin,-0.0184,-0.016,-0.5158,0.126
Profit Margin,-0.071,-0.256,-0.781,-0.134
Free Cash Flow margin,-0.1733,-0.3129,-0.6011,-0.5457
EBITDA,37000.0,177000.0,-9078000.0,2484000.0
EBIT,-444000.0,-332000.0,-9512000.0,2117000.0
Consolidated Income,-1729000.0,-5301000.0,-14403000.0,-2247000.0
Earnings Before Tax Margin,-0.0664,-0.252,-0.774,-0.1257
Net Profit Margin,-0.0715,-0.2561,-0.7811,-0.1337
