Date,2017-06,2016-06,2015-06,2014-06,2013-06
Cash and cash equivalents,63000000.0,70000000.0,80000000.0,60000000.0,43000000.0
Short-term investments,25000000.0,000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,25000000.0,000000.0,000000.0,000000.0,000000.0
Receivables,53000000.0,16000000.0,23000000.0,16000000.0,22000000.0
Inventories,3000000.0,2000000.0,3000000.0,2000000.0,2000000.0
Total current assets,98000000.0,75000000.0,66000000.0,48000000.0,42000000.0
Property Plant & Equipment Net,14000000.0,14000000.0,13000000.0,13000000.0,12000000.0
Goodwill and Intangible Assets,56000000,48000000,43000000,23000000,17000000
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,000000.0,3000000.0
Total non-current assets,15000000.0,8000000.0,10000000.0,3000000.0,5000000.0
Total assets,246000000.0,171000000.0,179000000.0,132000000.0,118000000.0
Payables,14000000.0,20000000.0,13000000.0,11000000.0,8000000.0
Short-term debt,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total current liabilities,72000000.0,54000000.0,58000000.0,41000000.0,42000000.0
Long-term debt,0000000.0,000000.0,0000000.0,0000000.0,0000000.0
Total debt,0000000.0,000000.0,0000000.0,0000000.0,0000000.0
Deferred revenue,,,,,
Tax Liabilities,9000000.0,5000000.0,5000000.0,2000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,15000000.0,8000000.0,10000000.0,3000000.0,5000000.0
Total liabilities,88000000.0,62000000.0,68000000.0,44000000.0,47000000.0
Other comprehensive income,-0000000.0,8000000.0,-13000000.0,-30000000.0,-48000000.0
Retained earnings (deficit),49000000.0,-1000000.0,22000000.0,17000000.0,18000000.0
Total shareholders equity,158000000.0,109000000.0,110000000.0,88000000.0,72000000.0
Investments,,,,,
Net Debt,-63000000,-70000000,-80000000,-60000000,-43000000
Other Assets,30000000,16000000,13000000,17000000,17000000
Other Liabilities,45000000,33000000,43000000,27000000,33000000
