date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,75360000.0,66499000.0,99219000.0,77347000.0,71834000.0
,costOfRevenue,55537000.0,54134000.0,50981000.0,43160000.0,38193000.0
,grossProfit,19823000.0,12365000.0,48238000.0,34187000.0,33641000.0
,grossProfitRatio,0.263044055201698,0.185942645754071,0.486177042703514,0.441995164647627,0.468315839296155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,39985000.0,33095000.0
,GeneralAndAdministrativeExpenses,0.0,19.0,0.0,36879000.0,25426000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1037000.0,20706981.0,22492000.0,2583000.0,2583000.0
,operatingExpenses,19411000.0,20707000.0,22492000.0,79447000.0,61104000.0
,costAndExpenses,74948000.0,74841000.0,73473000.0,122607000.0,99297000.0
,interestExpense,15134000.0,19159000.0,19806000.0,8756000.0,12034000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7568000.0,8547000.0,8400000.0,7850000.0,7447000.0
,EBITDA,11332000.0,205000.0,9576000.0,-45681000.0,-32479000.0
,EBITDARatio,0.150371549893843,0.00308275312410713,0.0965137725637227,-0.590598213246797,-0.452139655316424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,412000.0,-8342000.0,23630000.0,-54043000.0,-40311000.0
,operatingIncomeRatio,0.00546709129511677,-0.125445495420984,0.238160029832996,-0.698708417908904,-0.56116880585795
,totalOtherIncomeExpensesNet,-11782000.0,-19159000.0,-19005000.0,-8244000.0,-11649000.0
,incomeBeforeTax,-11370000.0,-27501000.0,4625000.0,-62287000.0,-51960000.0
,incomeBeforeTaxRatio,-0.150875796178344,-0.413555091054001,0.0466140557756075,-0.805293030111058,-0.723334354205529
,incomeTaxExpense,0.0,0.0,0.0,17436000.0,-1880000.0
,netIncome,-11370000.0,-27501000.0,-18630000.0,-79723000.0,-50080000.0
,netIncomeRatio,-0.150875796178344,-0.413555091054001,-0.187766456021528,-1.03071870919363,-0.697162903360526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.221135720385493,-1.16,-0.83,-3.9,-2.63
,EPSDiluted,-0.221135720385493,-1.16,-0.83,-3.9,-2.63
,weightedAverageShsOut,51416388.0,23744313.0,22414194.0,20465106.0,19070983.0
,weightedAverageShsOutDil,51416388.0,23744313.0,23608862.0,20465106.0,19070983.0
