date,,2021-02-28_FY,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY,2002-02-28_FY,2001-02-28_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY
,revenue,893000000.0,1040000000.0,904000000.0,932000000.0,1309000000.0,2160000000.0,3335000000.0,6813000000.0,11073000000.0,18435000000.0,19907000000.0,14953224000.0,11065186000.0,6028325691.25599,3036648945.27746,2062443299.20464,1350447000.0,594616000.0,307005274.614192,293982788.31215,221327000.0,84967000.0,46750083.526682,23348226.531759
,costOfRevenue,250000000.0,277000000.0,206000000.0,262000000.0,692000000.0,1219000000.0,1731000000.0,6856000000.0,7639000000.0,11856000000.0,11082000000.0,8368958000.0,5967888000.0,2938040298.94909,1379094790.89239,923691505.031419,635914000.0,323365000.0,187455860.233169,195446321.496983,133374000.0,48574000.0,28430457.408021,15066590.781338
,grossProfit,643000000.0,763000000.0,698000000.0,670000000.0,617000000.0,941000000.0,1604000000.0,-43000000.0,3434000000.0,6579000000.0,8825000000.0,6584266000.0,5097298000.0,3090285392.30691,1657554154.38507,1138751794.17322,714533000.0,271251000.0,119549414.381023,98536466.815167,87953000.0,36393000.0,18319626.118661,8281635.750422
,grossProfitRatio,0.720044792833147,0.733653846153846,0.77212389380531,0.718884120171674,0.47135217723453,0.435648148148148,0.48095952023988,-0.00631146337883458,0.310123724374605,0.356875508543531,0.443311398000703,0.440324173569526,0.460660851069291,0.512627477441925,0.545849778573472,0.552137260991548,0.52910850999706,0.45617844121248,0.389405082799501,0.335177672750492,0.397389383129939,0.428319229818635,0.391862960163597,0.354700848013319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,215000000.0,259000000.0,219000000.0,239000000.0,306000000.0,469000000.0,711000000.0,1286000000.0,1509000000.0,1559000000.0,1351000000.0,964841000.0,684702000.0,360961524.334252,236137691.486181,157369441.49053,101180000.0,62638000.0,55965817.103578,37437058.944649,18281000.0,7738000.0,4304611.203182,4589822.231591
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102334559.397014,65200000.0,13904000.0,6506971.163407,2793804.806071
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-372000000.0,66000000.0,117000000.0,-191000000.0,-24000000.0,430000000.0,-80000000.0,-377000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
