date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY,1989-03-31_FY,1988-03-31_FY,1987-03-31_FY,1986-03-31_FY
,revenue,117138000.0,114117000.0,99123000.0,103729000.0,95982000.0,77748000.0,72251000.0,68228000.0,61685000.0,58406000.0,59443000.0,58063000.0,69359000.0,65163000.0,58297000.0,50486000.0,46397000.0,45283000.0,47627000.0,59488000.0,77069000.0,80707000.0,83400000.0,89800000.0,140800000.0,104600000.0,87700000.0,84100000.0,69300000.0,70300000.0,72400000.0,55300000.0,54800000.0,49700000.0,39700000.0,33100000.0
,costOfRevenue,70282000.0,66356000.0,60517000.0,63898000.0,58580000.0,47079000.0,44069000.0,42254000.0,38427000.0,35335000.0,33502000.0,33904000.0,41440000.0,36866000.0,34289000.0,28860000.0,27043000.0,27470000.0,27458000.0,35377000.0,55058000.0,57129000.0,53600000.0,58800000.0,85400000.0,65100000.0,55300000.0,52800000.0,44800000.0,44800000.0,44600000.0,34400000.0,33900000.0,29500000.0,23700000.0,19800000.0
,grossProfit,46856000.0,47761000.0,38606000.0,39831000.0,37402000.0,30669000.0,28182000.0,25974000.0,23258000.0,23071000.0,25941000.0,24159000.0,27919000.0,28297000.0,24008000.0,21626000.0,19354000.0,17813000.0,20169000.0,24111000.0,22011000.0,23578000.0,29800000.0,31000000.0,55400000.0,39500000.0,32400000.0,31300000.0,24500000.0,25500000.0,27800000.0,20900000.0,20900000.0,20200000.0,16000000.0,13300000.0
,grossProfitRatio,0.400006829551469,0.418526599893092,0.389475701905713,0.383990976486807,0.389677231147507,0.394466738694243,0.390056885025813,0.380694143167028,0.377044662397666,0.395010786563024,0.436401258348334,0.416082531043866,0.402528871523523,0.434249497414177,0.411822220697463,0.428356376025037,0.417139039162015,0.393370580571075,0.423478279127386,0.405308633674018,0.285601214496101,0.292143184606044,0.357314148681055,0.345211581291759,0.393465909090909,0.377629063097514,0.369441277080958,0.37217598097503,0.353535353535354,0.362731152204836,0.383977900552486,0.377938517179023,0.381386861313869,0.406438631790744,0.403022670025189,0.401812688821752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5130000.0,8597000.0,7819000.0,7945000.0,6877000.0,6933000.0,5396000.0,4029000.0,3071000.0,3183000.0,3762000.0,3678000.0,4030000.0,3566000.0,4030000.0,5088000.0,4193000.0,3923000.0,4215000.0,8115000.0,18812000.0,16888000.0,11200000.0,11400000.0,13400000.0,7000000.0,9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,44383000.0,38471000.0,37400000.0,33313000.0,26846000.0,24425000.0,19269000.0,18090000.0,17986000.0,18654000.0,17004000.0,18035000.0,17289000.0,16094000.0,15772000.0,25257000.0,12844000.0,16157000.0,24570000.0,41780000.0,38173000.0,31700000.0,26000000.0,30300000.0,23700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1504000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,45798000.0,53737000.0,46565000.0,45433000.0,40471000.0,34139000.0,30252000.0,23925000.0,21805000.0,21054000.0,22693000.0,20841000.0,22212000.0,21002000.0,20180000.0,21007000.0,29986000.0,16767000.0,20372000.0,34874000.0,71844000.0,62246000.0,48100000.0,40300000.0,47300000.0,33400000.0,32600000.0,27000000.0,22200000.0,23000000.0,23900000.0,17400000.0,18000000.0,17200000.0,14000000.0,11400000.0
,costAndExpenses,116080000.0,120093000.0,107082000.0,109331000.0,99051000.0,81218000.0,74321000.0,66179000.0,60232000.0,56389000.0,56195000.0,54745000.0,63652000.0,57868000.0,54469000.0,49867000.0,57029000.0,44237000.0,47830000.0,70251000.0,126902000.0,119375000.0,101700000.0,99100000.0,132700000.0,98500000.0,87900000.0,79800000.0,67000000.0,67800000.0,68500000.0,51800000.0,51900000.0,46700000.0,37700000.0,31200000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,152000.0,264000.0,651000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2770000.0,757000.0,275000.0,88000.0,281000.0,360000.0,431000.0,627000.0,644000.0,504000.0,222000.0,159000.0,147000.0,147000.0,147000.0,147000.0,114000.0,2000.0,-603000.0,5006000.0,4967000.0,7185000.0,5200000.0,2900000.0,3600000.0,2700000.0,2400000.0,2600000.0,2800000.0,2800000.0,3100000.0,2300000.0,1800000.0,1600000.0,1500000.0,1200000.0
,EBITDA,13019000.0,-4693000.0,-7505000.0,-5256000.0,-4589000.0,-2882000.0,-1455000.0,2740000.0,3739000.0,3733000.0,-4482000.0,3521000.0,5975000.0,6410000.0,1722000.0,-658000.0,-11308000.0,109000.0,-806000.0,-22367000.0,-44866000.0,-31483000.0,-13100000.0,-6600000.0,9700000.0,6700000.0,-4600000.0,5100000.0,3000000.0,5300000.0,4600000.0,3600000.0,2900000.0,3100000.0,1700000.0,3100000.0
,EBITDARatio,0.111142413222012,-0.0411244599840515,-0.0757140118842246,-0.0506704971608711,-0.0478110479048155,-0.0370684776457272,-0.0201381295760612,0.0401594653221551,0.0606144119315879,0.0639146663014074,-0.0753999629897549,0.0606410278490605,0.0861459940310558,0.0983687061676105,0.0295383982023089,-0.0130333161668581,-0.243722654481971,0.00240708433628514,-0.0169231738299704,-0.375991796664874,-0.582153654517381,-0.390090078927478,-0.157074340527578,-0.0734966592427617,0.0688920454545455,0.0640535372848948,-0.0524515393386545,0.0606420927467301,0.0432900432900433,0.0753911806543385,0.0635359116022099,0.0650994575045208,0.0529197080291971,0.062374245472837,0.0428211586901763,0.0936555891238671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1058000.0,-5976000.0,-7959000.0,-5602000.0,-3069000.0,-3470000.0,-2070000.0,2049000.0,1453000.0,2017000.0,3248000.0,3318000.0,5707000.0,7295000.0,3828000.0,619000.0,-10632000.0,1046000.0,-203000.0,-10763000.0,-49833000.0,-38668000.0,-18300000.0,-9300000.0,8100000.0,6100000.0,-200000.0,4300000.0,2300000.0,2500000.0,3900000.0,3500000.0,2900000.0,3000000.0,2000000.0,1900000.0
,operatingIncomeRatio,0.0051733852379245,-0.0523673072373091,-0.0802941799582337,-0.0540061120805175,-0.0319747452647371,-0.0446313731542934,-0.0286501224896541,0.0300316585566043,0.0235551592769717,0.0345341232065199,0.0546405800514779,0.05714482544822,0.0822820398217967,0.111950032994184,0.0656637562824845,0.0122608247831082,-0.229152746944846,0.0230991762913235,-0.00426228819787096,-0.180927245831092,-0.646602395256199,-0.47911581399383,-0.219424460431655,-0.103563474387528,0.0575284090909091,0.0583173996175908,-0.00228050171037628,0.0511296076099881,0.0331890331890332,0.0355618776671408,0.0538674033149171,0.0632911392405063,0.0529197080291971,0.0603621730382294,0.0503778337531486,0.0574018126888218
