date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1990-04-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,98088000.0,153250000.0,104021000.0,-1805000.0,15935000.0,24274000.0,63678000.0,26532000.0,24152000.0,50737000.0,76733000.0,7513000.0,38975000.0,59657000.0,48143000.0,33329000.0,25551000.0,10095000.0,5802000.0,124000.0,14895000.0,5600000.0,2700000.0,5100000.0,3000000.0,4700000.0,2400000.0,1600000.0,400000.0,200000.0,200000.0,-600000.0
,depreciationAndAmortization,108007000.0,109584000.0,104644000.0,95681000.0,98965000.0,80100000.0,76771000.0,73607000.0,64193000.0,61438000.0,51796000.0,56122000.0,41647000.0,28333000.0,21065000.0,16228000.0,13173000.0,11073000.0,9747000.0,8670000.0,5003000.0,2800000.0,1200000.0,1000000.0,700000.0,300000.0,300000.0,200000.0,300000.0,300000.0,200000.0,200000.0
,deferredIncomeTax,-14456000.0,9904000.0,3674000.0,25326000.0,-15978000.0,1484000.0,-3611000.0,-1959000.0,-13051000.0,-21916000.0,-4040000.0,0.0,0.0,1664000.0,929000.0,-584000.0,0.0,270000.0,646000.0,-2978000.0,-1195000.0,-1300000.0,500000.0,300000.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,25260000.0,20535000.0,20736000.0,18609000.0,14029000.0,18970000.0,14104000.0,13551000.0,14398000.0,13703000.0,13051000.0,10936000.0,10136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-16933000.0,41377000.0,73731000.0,-136160000.0,-23588000.0,40566000.0,39496000.0,100381000.0,42952000.0,27700000.0,-64922000.0,144477000.0,-241969000.0,56447000.0,248703000.0,97080000.0,22417000.0,6324000.0,1032000.0,2507000.0,1391000.0,-800000.0,-1900000.0,1200000.0,4100000.0,3900000.0,2800000.0,1200000.0,700000.0,200000.0,-600000.0,1200000.0
,accountsReceivables,-10501000.0,-30775000.0,-29478000.0,22261000.0,533000.0,-9710000.0,1810000.0,-18241000.0,-6360000.0,-4406000.0,-23604000.0,-26758000.0,24880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-4560000.0,-11325000.0,-2154000.0,-17199000.0,5176000.0,-2165000.0,-2750000.0,14860000.0,-5492000.0,-20187000.0,-30388000.0,12340000.0,-20336000.0,-4662000.0,-16283000.0,-2373000.0,-6074000.0,-1248000.0,2102000.0,13975000.0,-9277000.0,-2800000.0,-300000.0,-300000.0,3000000.0,-9300000.0,-1200000.0,-1400000.0,-1100000.0,200000.0,-400000.0,1100000.0
,accountsPayables,7422000.0,3513000.0,9977000.0,17313000.0,2640000.0,-8617000.0,-9512000.0,-8594000.0,-7440000.0,-3584000.0,7032000.0,14414000.0,-11239000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,478909000.0,495842000.0,454465000.0,380734000.0,516894000.0,540482000.0,499916000.0,460420000.0,360039000.0,317087000.0,289387000.0,354309000.0,209832000.0,451801000.0,395354000.0,146651000.0,49571000.0,27154000.0,20830000.0,19798000.0,17291000.0,15900000.0,16700000.0,18600000.0,17400000.0,13300000.0,9400000.0,6600000.0,5400000.0,4700000.0,4500000.0,5100000.0
,otherNonCashItems,506000.0,334000.0,-1813000.0,-1300000.0,3700000.0,525000.0,4155000.0,3069000.0,-334000.0,742000.0,-464000.0,-9230000.0,0.0,9864000.0,9343000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,100000.0,-100000.0,-200000.0,100000.0
,netCashProvidedByOperatingActivites,187220000.0,229772000.0,185566000.0,181123000.0,124742000.0,118111000.0,134272000.0,109891000.0,64221000.0,61650000.0,118005000.0,65527000.0,57171000.0,90771000.0,72081000.0,50555000.0,29300000.0,18806000.0,20164000.0,14938000.0,10208000.0,8000000.0,5500000.0,4000000.0,3600000.0,-4800000.0,3000000.0,-900000.0,-500000.0,900000.0,-300000.0,900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-75813000.0,-98505000.0,-87507000.0,-111161000.0,-58549000.0,-133244000.0,-57766000.0,-47054000.0,-58166000.0,-80941000.0,-88809000.0,-22477000.0,-53246000.0,-56101000.0,-45656000.0,-19583000.0,-26201000.0,-15646000.0,-6951000.0,-8477000.0,-16968000.0,-9900000.0,-9800000.0,-1500000.0,-1800000.0,-300000.0,-500000.0,-500000.0,-100000.0,-100000.0,-300000.0,-200000.0
,acquisitionsNet,-25000000.0,-33000000.0,0.0,0.0,0.0,-349000000.0,0.0,-125000000.0,-20000000.0,0.0,0.0,0.0,-153000000.0,0.0,-29000000.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-17617000.0,-19271000.0,-15901000.0,-12205000.0,-23459000.0,-62431000.0,-20681000.0,-28315000.0,-3413000.0,-14117000.0,0.0,0.0,-4435000.0,-32464000.0,-250660000.0,-46220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,10277000.0,21847000.0,12576000.0,38600000.0,56168000.0,84486000.0,31243000.0,7458000.0,0.0,0.0,296600000.0,24025000.0,7282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
