Date,2018-06,2017-06,2016-06,2015-06,2014-06
Cash and cash equivalents,2000000.0,3000000.0,2000000.0,1000000.0,0000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Inventories,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Total current assets,3000000.0,2000000.0,1000000.0,0000000.0,0000000.0
Property, Plant & Equipment Net,3000000.0,2000000.0,0000000.0,0000000.0,0000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total non-current assets,2000000.0,2000000.0,0000000.0,0000000.0,0000000.0
Total assets,10000000.0,9000000.0,6000000.0,5000000.0,4000000.0
Payables,2000000.0,1000000.0,1000000.0,2000000.0,1000000.0
Short-term debt,0000000.0,0000000.0,000000.0,000000.0,0000000.0
Total current liabilities,3000000.0,2000000.0,2000000.0,3000000.0,3000000.0
Long-term debt,2000000.0,2000000.0,000000.0,000000.0,000000.0
Total debt,2000000.0,2000000.0,000000.0,000000.0,000000.0
Deferred revenue,000000.0,000000.0,000000.0,000000.0,0000000.0
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,0000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,2000000.0,2000000.0,0000000.0,0000000.0,0000000.0
Total liabilities,5000000.0,4000000.0,2000000.0,3000000.0,3000000.0
Other comprehensive income,0000000.0,000000.0,0000000.0,0000000.0,0000000.0
Retained earnings (deficit),-35000000.0,-34000000.0,-35000000.0,-37000000.0,-37000000.0
Total shareholders equity,5000000.0,5000000.0,4000000.0,2000000.0,1000000.0
Investments,,,,,
Net Debt,0,-1000000,-2000000,-1000000,0
Other Assets,1000000,1000000,1000000,1000000,0
Other Liabilities,1000000,1000000,1000000,1000000,2000000
