Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2016-03-31,2015-03-31
Cash and cash equivalents,30154000.0,14817000.0,9631520.0,4155000.0,2730105.0,687739.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,30154000.0,14817000.0,9631520.0,4155000.0,2730105.0,687739.0
Receivables,285000.0,215000.0,0.0,0.0,0.0,0.0
Inventories,94000.0,58000.0,188476.0,44000.0,43544.0,30521.0
Total current assets,31721000.0,15880000.0,10021261.0,4254000.0,2833110.0,737260.0
Property, Plant & Equipment Net,15178000.0,12820000.0,7853814.0,207000.0,182910.0,65512.0
Goodwill and Intangible Assets,388000.0,264000.0,206527.0,71233.0,60649.0,26966.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,
Total non-current assets,16228000.0,13428000.0,8071056.0,254274.0,95193.0,
Total assets,47949000.0,29308000.0,18092317.0,4543000.0,3087384.0,832453.0
Payables,3211000.0,2593000.0,1336368.0,544000.0,367290.0,58439.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,655000.0
Total current liabilities,3216000.0,2646000.0,1350868.0,544000.0,367290.0,713439.0
Long-term debt,18215000.0,11465000.0,0.0,0.0,0.0,0.0
Total debt,18215000.0,11465000.0,0.0,0.0,655000.0,
Deferred revenue,5000.0,53000.0,14500.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,18778000.0,12812000.0,1730542.0,313709.0,0.0,
Total liabilities,21994000.0,15458000.0,3081410.0,1866000.0,680999.0,713439.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,
Retained earnings (deficit),-67474000.0,-38246000.0,-16508057.0,-6675000.0,-4157176.0,-446349.0
Total shareholders equity,25955000.0,13850000.0,15010907.0,2676000.0,2406385.0,119014.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-11939000.0,-3352000.0,-9631520.0,-4155000.0,-2730105.0,-32739.0
Other Assets,1188000.0,790000.0,201265.0,54806.0,59461.0,19000.0
Other Liabilities,5000.0,53000.0,14500.0,0.0,0.0,0.0
