Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,31072000.0,7169000.0,34117000.0,-9005000.0,-139762000.0,-13343000.0,31409000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,-5000000.0,0.0,-2000000.0,-3500000.0,80500000.0,-31250000.0,141250000.0
Issuance (buybacks) of shares,0.0,30287000.0,0.0,43977000.0,0.0,0.0,150748000.0
Dividend payments,-28952000.0,-26381000.0,-25992000.0,-21276000.0,-21186000.0,-17376000.0,-163986000.0
Financing Cash Flow,-36276000.0,2873000.0,-27992000.0,15632000.0,58504000.0,-49875000.0,124714000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-5204000.0,10042000.0,6125000.0,6627000.0,-81258000.0,-63218000.0,156123000.0
Free Cash Flow,31072000.0,7169000.0,34117000.0,-9005000.0,-139762000.0,-13343000.0,31409000.0
Net Cash/Marketcap,-0.5597,-0.637,-0.637,-0.637,-0.637,-0.637,-0.637
