Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,329000000.0,312000000.0,338000000.0,341000000.0,313000000.0
Revenue Growth,,,,,
Cost of Revenue,,,,,
Gross Profit,,,,,
R&D Expenses,,,,,
SG&A Expense,,,,,
Operating Expenses,68000000.0,49000000.0,45000000.0,40000000.0,42000000.0
Operating Income,260000000.0,264000000.0,293000000.0,301000000.0,271000000.0
Interest Expense,,,,,
Earnings before Tax,268000000.0,271000000.0,282000000.0,302000000.0,261000000.0
Income Tax Expense,77000000.0,78000000.0,82000000.0,88000000.0,71000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,192000000.0,186000000.0,201000000.0,213000000.0,190000000.0
Preferred Dividends,,,,,
Net Income Com,192000000.0,186000000.0,201000000.0,213000000.0,190000000.0
EPS,0.32,0.32,0.34,0.37,0.33
EPS Diluted,0.32,0.32,0.34,0.37,0.32
Weighted Average Shs Out,585000000.0,586000000.0,587000000.0,582000000.0,579000000.0
Weighted Average Shs Out (Dil),585000000.0,586000000.0,587000000.0,582000000.0,585000000.0
Dividend per Share,,,,,
Gross Margin,0,0,0,0,0
EBITDA Margin,0.79331306990881,0.84935897435897,0.8698224852071,0.88563049853372,0.86581469648562
EBIT Margin,0.81762917933131,0.84615384615385,0.83727810650888,0.88269794721408,0.83386581469649
Profit Margin,0.58358662613982,0.59615384615385,0.59467455621302,0.62463343108504,0.60702875399361
Free Cash Flow margin,,,,,
EBITDA,261000000.0,265000000.0,294000000.0,302000000.0,271000000.0
EBIT,269000000,264000000,283000000,301000000,261000000
Consolidated Income,192000000.0,186000000.0,201000000.0,213000000.0,190000000.0
Earnings Before Tax Margin,0.8145896656535,0.86858974358974,0.83431952662722,0.88563049853372,0.83386581469649
Net Profit Margin,0.58358662613982,0.59615384615385,0.59467455621302,0.62463343108504,0.60702875399361
