Date,2018-09-30,2017-09-30,2016-09-30
Revenue,827500000.0,713200000.0,574700000.0
Revenue Growth,0.160263600673023,0.240995301896642,
Cost of Revenue,549800000.0,467400000.0,395500000.0
Gross Profit,277700000.0,245800000.0,179200000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,135100000.0,131000000.0,119800000.0
Operating Expenses,157900000.0,180200000.0,147500000.0
Operating Income,119800000.0,65600000.0,31700000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,119800000.0,65600000.0,31700000.0
Income Tax Expense,23700000.0,30400000.0,11800000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,96100000.0,35200000.0,19900000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,96100000.0,35200000.0,19900000.0
EPS,,,
EPS Diluted,,,
Weighted Average Shs Out,30000001.0,,
Weighted Average Shs Out (Dil),30000001.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3356,0.3446,0.3118
EBITDA Margin,0.176,0.127,0.099
EBIT Margin,0.1448,0.092,0.0552
Profit Margin,0.116,0.049,0.035
Free Cash Flow margin,0.1646,0.1157,0.0665
EBITDA,145700000.0,90900000.0,56700000.0
EBIT,119800000.0,65600000.0,31700000.0
Consolidated Income,96100000.0,35200000.0,19900000.0
Earnings Before Tax Margin,0.1448,0.092,0.0552
Net Profit Margin,0.1161,0.0494,0.0346
