date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-858281000.0,-886116000.0,-761497000.0,-490874000.0,-410108000.0,-290073000.0,-360395000.0,-89225000.0,-106014000.0,-57649000.0,-43515000.0,-47590000.0,-26249000.0,-85466000.0,-34608000.0,-42914000.0,-32654000.0,-25033000.0,-4136000.0
,depreciationAndAmortization,74435000.0,54368000.0,6435000.0,13367000.0,15130000.0,19050000.0,11926000.0,10229000.0,9035000.0,5125000.0,4941000.0,5992000.0,5726000.0,4082000.0,3815000.0,3119000.0,2444000.0,838000.0,36000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10742000.0,-5163000.0,-5501000.0,1889000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,139873000.0,174841000.0,157752000.0,92819000.0,75528000.0,45783000.0,33061000.0,20703000.0,12360000.0,16796000.0,19338000.0,20168000.0,18026000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-12701000.0,342068000.0,-599287000.0,1080311000.0,-503111000.0,392256000.0,450869000.0,123053000.0,6073000.0,-81055000.0,-30708000.0,-159996000.0,-38671000.0,181609000.0,135929000.0,22324000.0,21261000.0,7499000.0,2650000.0
,accountsReceivables,-56236000.0,-24238000.0,15242000.0,-10668000.0,-15036000.0,31639000.0,-35689000.0,-4144000.0,1364000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-35426000.0,-32411000.0,-22645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,15478000.0,-4939000.0,10098000.0,1676000.0,8840000.0,1832000.0,-1736000.0,-3512000.0,-3177000.0,9901000.0,-1238000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-38415000.0,1363270000.0,1021202000.0,1620489000.0,540178000.0,1043289000.0,651033000.0,200164000.0,77111000.0,71038000.0,152093000.0,182801000.0,342797000.0,381468000.0,199859000.0,63930000.0,41606000.0,20345000.0,12846000.0
,otherNonCashItems,95755000.0,-12613000.0,-6841000.0,2910000.0,1507000.0,984000.0,221458000.0,449000.0,364000.0,1083000.0,495000.0,461000.0,382000.0,22788000.0,8434000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-614961000.0,-278427000.0,-562616000.0,-382786000.0,-307701000.0,-189140000.0,-165641000.0,-68657000.0,-115609000.0,-87068000.0,-84341000.0,-72145000.0,65491000.0,196519000.0,-24630000.0,-16485000.0,-19570000.0,-12828000.0,-1278000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-70361000.0,-140156000.0,-126887000.0,-104209000.0,-64557000.0,-12950000.0,-8961000.0,-4006000.0,-8348000.0,-1291000.0,-4732000.0,-4949000.0,-10764000.0,-7788000.0,-4986000.0,-1947000.0,-9006000.0,-3119000.0,-562000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2025626000.0,-2075925000.0,-1104046000.0,-903457000.0,-759310000.0,-1033843000.0,-977775000.0,-364305000.0,-277129000.0,-293115000.0,-390473000.0,-481339000.0,-482244000.0,-554394000.0,-172303000.0,-70882000.0,-33499000.0,0.0,0.0
,salesMaturitiesOfInvestments,1691669000.0,1805404000.0,1518703000.0,717305000.0,1116458000.0,726943000.0,462922000.0,237806000.0,289013000.0,376365000.0,413043000.0,504570000.0,511044000.0,283254000.0,147243000.0,32411000.0,7725000.0,0.0,0.0
,otherInvestingActivites,-31200000.0,-7000000.0,-14825000.0,0.0,-150000000.0,-1471000.0,-25000000.0,0.0,-162000.0,0.0,0.0,6151000.0,0.0,-839000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-435518000.0,-417677000.0,272945000.0,-290361000.0,142591000.0,-321321000.0,-548814000.0,-130505000.0,3374000.0,81959000.0,17838000.0,14433000.0,17936000.0,-277425000.0,-30046000.0,-40418000.0,-34595000.0,-3240000.0,-562000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-30000000.0,0.0,-120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6758000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,99498000.0,781900000.0,0.0,1161006000.0,14301000.0,585418000.0,723037000.0,173572000.0,86800000.0,738000.0,3663000.0,3509000.0,9913000.0,61011000.0,164890000.0,52423000.0,45308000.0,27480000.0,17345000.0
,commonStockRepurchased,0.0,0.0,-3469000.0,-257000.0,-596000.0,-378000.0,-15992000.0,-1389000.0,-359000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,494997000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327000.0,-2667000.0,-28000.0
,netCashUsedProvidedByFinancingActivities,994979000.0,823184000.0,65470000.0,1124891000.0,177832000.0,616177000.0,736465000.0,200926000.0,93412000.0,738000.0,3663000.0,3509000.0,3155000.0,58635000.0,166631000.0,52617000.0,50977000.0,23708000.0,17317000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
