date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,3076000000.0,4353100000.0,5125000000.0,4363400000.0,4443100000.0,6543100000.0,7308900000.0,7084000000.0,7348400000.0,6504600000.0,4418200000.0,4043100000.0,9889600000.0,9137700000.0,7647600000.0,6380400000.0,5019800000.0,3897100000.0,2797400000.0,1812500000.0,2068700000.0,1856600000.0,1233200000.0,842300000.0,678500000.0,1030200000.0,786800000.0,670300000.0,1012300000.0,784200000.0,1023200000.0,790900000.0,343700000.0,200300000.0,32700000.0
,costOfRevenue,2537000000.0,3465300000.0,4158200000.0,3547400000.0,3730700000.0,5234600000.0,5855400000.0,5644500000.0,5902800000.0,5544300000.0,3815300000.0,3768200000.0,7961900000.0,7255700000.0,6204500000.0,5402400000.0,4316700000.0,3378600000.0,2440700000.0,1535900000.0,1667100000.0,1510300000.0,991100000.0,691000000.0,595600000.0,894300000.0,686500000.0,599400000.0,898800000.0,675200000.0,836000000.0,665500000.0,317000000.0,153500000.0,22200000.0
,grossProfit,539000000.0,887800000.0,966800000.0,816000000.0,712400000.0,1308500000.0,1453500000.0,1439500000.0,1445600000.0,960300000.0,602900000.0,274900000.0,1927700000.0,1882000000.0,1443100000.0,978000000.0,703100000.0,518500000.0,356700000.0,276600000.0,401600000.0,346300000.0,242100000.0,151300000.0,82900000.0,135900000.0,100300000.0,70900000.0,113500000.0,109000000.0,187200000.0,125400000.0,26700000.0,46800000.0,10500000.0
,grossProfitRatio,0.175227568270481,0.203946612758724,0.188643902439024,0.18701012971536,0.160338502396975,0.199981660069386,0.198867134589336,0.203204404291361,0.196723096184203,0.147633982104972,0.136458286179892,0.0679923820830551,0.194921938197703,0.205959924269783,0.188699722788849,0.153281925898063,0.140065341248655,0.133047650817274,0.127511260456138,0.152606896551724,0.194131580219462,0.186523753097059,0.196318520921181,0.179627211207408,0.122181282240236,0.13191613278975,0.127478393492628,0.105773534238401,0.112120912772893,0.138995154297373,0.18295543393276,0.15855354659249,0.0776840267675298,0.233649525711433,0.321100917431193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172400000.0,165300000.0,138400000.0,103800000.0,68500000.0,64100000.0,83300000.0,72400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4000000.0,-6100000.0,-79700000.0,51600000.0,-25200000.0,-22900000.0,-3400000.0,5300000.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
