date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1423140000.0,1624411000.0,1457718000.0,1169145000.0,931623000.0,1033204000.0,1175112000.0,1088400000.0,1072700000.0,1252000000.0,1199300000.0,862000000.0,1053900000.0,995700000.0,809600000.0,608210000.0,335803000.0,244595000.0,251160000.0
,costOfRevenue,1292544000.0,1466181000.0,1128389000.0,950912000.0,771970000.0,821284000.0,965387000.0,999100000.0,960400000.0,1043300000.0,933000000.0,842400000.0,998500000.0,864700000.0,669600000.0,573317000.0,314405000.0,225906000.0,224200000.0
,grossProfit,130596000.0,158230000.0,329329000.0,218233000.0,159653000.0,211920000.0,209725000.0,89200000.0,112300000.0,208600000.0,266300000.0,19600000.0,55400000.0,131000000.0,140000000.0,34893000.0,21398000.0,18689000.0,26960000.0
,grossProfitRatio,0.0917660946920191,0.0974076142060107,0.225920925720887,0.186660337255003,0.17137082274697,0.205109542742769,0.178472349869629,0.0819551635428151,0.104689102265312,0.166613418530351,0.222046193612941,0.022737819025522,0.0525666571781004,0.131565732650397,0.172924901185771,0.0573699873398991,0.0637218845573149,0.0764079396553486,0.10734193342889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,66867000.0,73962000.0,59591000.0,49679000.0,44529000.0,46236000.0,47927000.0,51200000.0,49300000.0,54000000.0,44100000.0,38100000.0,44100000.0,42000000.0,43500000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2135000.0,0.0,0.0,0.0,0.0,0.0,0.0,1005556000.0,0.0,0.0,0.0,-700000.0,-8200000.0,-6400000.0,-19600000.0,0.0,0.0,0.0,0.0
