date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1988-01-31_FY,1987-01-31_FY,1986-01-31_FY
,revenue,5402000000.0,9172000000.0,9124000000.0,8848000000.0,8659000000.0,8502000000.0,8485000000.0,7937000000.0,7357000000.0,5900000000.0,5185000000.0,5131000000.0,5984000000.0,5986000000.0,5689000000.0,18236000000.0,19785000000.0,18192000000.0,14088000000.0,8950000000.0,3930000000.0,5402000000.0,5283800000.0,5314700000.0,2347700000.0,1415000000.0,1044700000.0,875000000.0,738900000.0,641300000.0,450800000.0,365000000.0,268600000.0,195300000.0,138300000.0,84200000.0
,costOfRevenue,1368000000.0,1890000000.0,1974000000.0,1947000000.0,1877000000.0,1837000000.0,1840000000.0,1678000000.0,1438000000.0,1395000000.0,2616000000.0,2636000000.0,3147000000.0,3033000000.0,2887000000.0,10684000000.0,10338000000.0,9408000000.0,6721000000.0,2937000000.0,1314000000.0,1097000000.0,609200000.0,-184000000.0,-3000000.0,-74000000.0,-95700000.0,-94700000.0,-109100000.0,-106700000.0,-73000000.0,128500000.0,10400000.0,16900000.0,900000.0,2400000.0
,grossProfit,4034000000.0,7282000000.0,7150000000.0,6901000000.0,6782000000.0,6665000000.0,6645000000.0,6259000000.0,5919000000.0,4505000000.0,2569000000.0,2495000000.0,2837000000.0,2953000000.0,2802000000.0,7552000000.0,9447000000.0,8784000000.0,7367000000.0,6013000000.0,2616000000.0,4305000000.0,4674600000.0,5498700000.0,2350700000.0,1489000000.0,1140400000.0,969700000.0,848000000.0,748000000.0,523800000.0,236500000.0,258200000.0,178400000.0,137400000.0,81800000.0
,grossProfitRatio,0.746760459089226,0.793938072394243,0.783647523016221,0.77995027124774,0.783231320013858,0.783933192190073,0.783146729522687,0.788585107723321,0.804539893978524,0.763559322033898,0.495467695274831,0.486259988306373,0.474097593582888,0.493317741396592,0.492529442784321,0.414125904803685,0.477482941622441,0.482849604221636,0.522927314026121,0.671843575418994,0.665648854961832,0.796927064050352,0.884704190166168,1.03462095696841,1.00127784640286,1.05229681978799,1.09160524552503,1.10822857142857,1.1476519150088,1.1663807890223,1.16193433895297,0.647945205479452,0.961280714817573,0.913466461853559,0.993492407809111,0.971496437054632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,703000000.0,1492000000.0,1473000000.0,1342000000.0,1314000000.0,1249000000.0,1243000000.0,1158000000.0,1055000000.0,818000000.0,583000000.0,551000000.0,655000000.0,658000000.0,818000000.0,3776000000.0,3581000000.0,3124000000.0,2512000000.0,2010000000.0,1073000000.0,1688000000.0,1824800000.0,1993500000.0,1199800000.0,764300000.0,571100000.0,489500000.0,437000000.0,386900000.0,270500000.0,50500000.0,142000000.0,100700000.0,79800000.0,49600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4311000000.0,6453000000.0,6368000000.0,6073000000.0,5949000000.0,5751000000.0,5674000000.0,5384000000.0,5004000000.0,3938000000.0,1960000000.0,2072000000.0,2440000000.0,2313000000.0,2339000000.0,5346000000.0,6636000000.0,6129000000.0,5072000000.0,4310000000.0,1403000000.0,2757000000.0,3407400000.0,3989800000.0,1904100000.0,1218200000.0,949900000.0,827100000.0,746500000.0,664500000.0,481300000.0,208800000.0,274600000.0,147800000.0,122100000.0,73900000.0
,costAndExpenses,5679000000.0,8343000000.0,8342000000.0,8020000000.0,7826000000.0,7588000000.0,7514000000.0,7062000000.0,6442000000.0,5333000000.0,4576000000.0,4708000000.0,5587000000.0,5346000000.0,5226000000.0,16030000000.0,16974000000.0,15537000000.0,11793000000.0,7247000000.0,2717000000.0,3854000000.0,4016600000.0,3805800000.0,1901100000.0,1144200000.0,854200000.0,732400000.0,637400000.0,557800000.0,408300000.0,337300000.0,285000000.0,164700000.0,123000000.0,76300000.0
,interestExpense,558000000.0,522000000.0,502000000.0,474000000.0,487000000.0,483000000.0,491000000.0,492000000.0,565000000.0,505000000.0,474000000.0,447000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
