Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,11079000.0,3558000.0,2030000.0
SG&A Expense,6864000.0,2296000.0,1373000.0
Operating Expenses,17943000.0,5854000.0,3403000.0
Operating Income,-17943000.0,-5854000.0,-3403000.0
Interest Expense,0.0,0.0,-1000.0
Earnings before Tax,-17535000.0,-7673000.0,-3747000.0
Income Tax Expense,86000.0,62000.0,18000.0
Net Income - Non-Controlling int,0.0,1940000.0,337000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-17621000.0,-7735000.0,-3765000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-17621000.0,-7735000.0,-3765000.0
EPS,-3.04,-5.54,-4.43
EPS Diluted,-3.04,-5.54,-4.43
Weighted Average Shs Out,5801533.0,20707799.0,20708000.0
Weighted Average Shs Out (Dil),5801533.0,1395381.0,849061.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-17854000.0,-7630000.0,-3732000.0
EBIT,-17943000.0,-7673000.0,-3748000.0
Consolidated Income,-17621000.0,-5795000.0,-3428000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
