Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,80323000.0,71936000.0,70546000.0,48560000.0,38438000.0,30990000.0,24750000.0,20738000.0,13427000.0
Stock-based compensation,644000.0,11477000.0,3844000.0,9203000.0,8470000.0,34282000.0,7452000.0,4509000.0,528000.0
Operating Cash Flow,52751000.0,-15770000.0,195477000.0,-13840000.0,78033000.0,94952000.0,65498000.0,5488000.0,46661000.0
Capital Expenditure,-47085000.0,-54737000.0,-34183000.0,-23252000.0,-28769000.0,-20885000.0,-30569000.0,-20712000.0,-7296000.0
Acquisitions and disposals,-62683000.0,-37008000.0,-202577000.0,31775000.0,1572000.0,-121212000.0,46818000.0,-32291000.0,15133000.0
Investment purchases and sales,-263254000.0,-92867000.0,34746000.0,44791000.0,-37293000.0,-7785000.0,58144000.0,-147815000.0,127904000.0
Investing Cash flow,-366429000.0,-169628000.0,-160502000.0,64539000.0,-63058000.0,-154322000.0,74765000.0,-81062000.0,118225000.0
Issuance (repayment) of debt,66418000.0,25580000.0,147251000.0,-100081000.0,67047000.0,97045000.0,-14602000.0,21710000.0,-57099000.0
Issuance (buybacks) of shares,-21202000.0,-5188000.0,-7297000.0,-1917000.0,-51465000.0,-106000.0,0.0,0.0,0.0
Dividend payments,0.0,-3923000.0,0.0,0.0,0.0,0.0,0.0,-29868000.0,-49102000.0
Financing Cash Flow,226621000.0,155889000.0,230571000.0,-53105000.0,-29667000.0,65450000.0,-69531000.0,22192000.0,-98439000.0
Effect of forex changes on cash,-9000.0,1125000.0,-1270000.0,-725000.0,-305000.0,-127000.0,268000.0,-275000.0,-10000.0
Net cash flow / Change in cash,-87057000.0,-29509000.0,265546000.0,-2406000.0,-14692000.0,6080000.0,70732000.0,-53382000.0,66447000.0
Free Cash Flow,5666000.0,-70507000.0,161294000.0,-37092000.0,49264000.0,74067000.0,34929000.0,-15224000.0,39365000.0
Net Cash/Marketcap,0.6057,0.5078,0.521,0.4907,0.153,0.3608,0.8902,0.1586,0.1586
