date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,572554000.0,570230000.0,498330000.0,462034000.0,424080000.0,404544000.0,408122000.0,379320000.0,364074000.0,342670000.0,291374000.0,275643000.0,304159000.0,280409000.0,267066000.0,272180000.0,202520000.0,130971000.0,145086000.0,159394000.0,164158000.0,130000000.0,135400000.0,135000000.0,89000000.0,71300000.0,68300000.0,57100000.0,54600000.0,55800000.0,52300000.0,40500000.0,35600000.0,31800000.0,17600000.0,14100000.0
,costOfRevenue,308808000.0,304065000.0,265079000.0,255689000.0,239913000.0,227637000.0,225903000.0,210494000.0,195780000.0,175879000.0,160585000.0,154328000.0,168421000.0,149853000.0,145240000.0,114563000.0,82313000.0,67637000.0,97752000.0,55124000.0,61944000.0,45800000.0,53200000.0,57800000.0,19700000.0,9800000.0,19000000.0,15600000.0,14700000.0,16900000.0,15500000.0,10200000.0,0.0,0.0,0.0,0.0
,grossProfit,263746000.0,266165000.0,233251000.0,206345000.0,184167000.0,176907000.0,182219000.0,168826000.0,168294000.0,166791000.0,130789000.0,121315000.0,135738000.0,130556000.0,121826000.0,157617000.0,120207000.0,63334000.0,47334000.0,104270000.0,102214000.0,84200000.0,82200000.0,77200000.0,69300000.0,61500000.0,49300000.0,41500000.0,39900000.0,38900000.0,36800000.0,30300000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.460648253265194,0.466767795450958,0.468065338229687,0.446601332369479,0.434274193548387,0.437299774560987,0.446481689298788,0.445075398080776,0.462252179501969,0.48673942860478,0.448869837391119,0.440116382422191,0.446273166337343,0.465591332660507,0.456164393820254,0.579091042692336,0.593556191981039,0.483572699299845,0.326247880567388,0.654165150507547,0.622656221445193,0.647692307692308,0.607090103397341,0.571851851851852,0.778651685393258,0.862552594670407,0.721815519765739,0.726795096322242,0.730769230769231,0.697132616487455,0.703632887189293,0.748148148148148,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24955000.0,19982000.0,17100000.0,16200000.0,16000000.0,27800000.0,18900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,122993000.0,124793000.0,115770000.0,111605000.0,104908000.0,99950000.0,96859000.0,88765000.0,86278000.0,78127000.0,65553000.0,60236000.0,58059000.0,50026000.0,45499000.0,39819000.0,33705000.0,22626000.0,22099000.0,24955000.0,45698000.0,38600000.0,35000000.0,31800000.0,41100000.0,31300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,431801000.0,428858000.0,380849000.0,367294000.0,344821000.0,327587000.0,322762000.0,299259000.0,282058000.0,254006000.0,226138000.0,214564000.0,226480000.0,199879000.0,190739000.0,154382000.0,116018000.0,90263000.0,119851000.0,80079000.0,107642000.0,84400000.0,88200000.0,89600000.0,60800000.0,41100000.0,43700000.0,38100000.0,36200000.0,34400000.0,31400000.0,23400000.0,20800000.0,18500000.0,10500000.0,8900000.0
,interestExpense,8787000.0,12331000.0,12297000.0,11622000.0,12207000.0,10092000.0,9280000.0,8687000.0,9149000.0,7606000.0,6186000.0,7105000.0,9977000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,94643000.0,89476000.0,81975000.0,78416000.0,81179000.0,84280000.0,81125000.0,76849000.0,72476000.0,67395000.0,62577000.0,63130000.0,60416000.0,54002000.0,47461000.0,44178000.0,32426000.0,14692000.0,17872000.0,27270000.0,25716000.0,21500000.0,18800000.0,15800000.0,13300000.0,12400000.0,11400000.0,10900000.0,10300000.0,7900000.0,6900000.0,6000000.0,0.0,0.0,0.0,0.0
,EBITDA,235396000.0,230848000.0,199456000.0,173156000.0,160438000.0,161237000.0,166485000.0,156910000.0,154492000.0,156059000.0,127813000.0,124209000.0,138095000.0,134532000.0,123788000.0,161976000.0,118928000.0,55400000.0,43107000.0,106585000.0,82232000.0,67100000.0,66000000.0,61200000.0,41500000.0,42600000.0,36000000.0,29900000.0,28700000.0,29300000.0,27800000.0,23100000.0,14800000.0,13300000.0,7100000.0,5200000.0
,EBITDARatio,0.411133273018789,0.404833137505919,0.40024883109586,0.374768956397148,0.378320128277683,0.398564803828508,0.407929491671608,0.413661288621744,0.424342304037091,0.455420667114133,0.438656160124102,0.450615470010122,0.454022402756453,0.479770620771801,0.463510892438573,0.595106179734,0.587240766344065,0.422994403341198,0.297113436168893,0.668688909243761,0.500932028898988,0.516153846153846,0.487444608567208,0.453333333333333,0.466292134831461,0.597475455820477,0.527086383601757,0.523642732049037,0.525641025641026,0.525089605734767,0.531548757170172,0.57037037037037,0.415730337078652,0.418238993710692,0.403409090909091,0.368794326241135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,140753000.0,141372000.0,117481000.0,94740000.0,79259000.0,76957000.0,85360000.0,80061000.0,82016000.0,88664000.0,65236000.0,61079000.0,77679000.0,80530000.0,76327000.0,117798000.0,86502000.0,40708000.0,25235000.0,79315000.0,56516000.0,45600000.0,47200000.0,45400000.0,28200000.0,30200000.0,24600000.0,19000000.0,18400000.0,21400000.0,20900000.0,17100000.0,14800000.0,13300000.0,7100000.0,5200000.0
