date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,111115000000.0,74639000000.0,60116000000.0,48382000000.0,40607000000.0,22760000000.0,16560000000.0,10863329000.0,8667612000.0,5340582000.0,4448323000.0,4102864000.0,3364515000.0,2919292000.0,2279020000.0,1505864000.0,1000940000.0,769730000.0,461487000.0,326569000.0,221350000.0,201429000.0
,costOfRevenue,95899000000.0,65796000000.0,51695000000.0,42581000000.0,35063000000.0,20014000000.0,14656000000.0,9654775000.0,7962096000.0,4402860000.0,3578313000.0,3224312000.0,2697255000.0,2385940000.0,1880546000.0,1232760000.0,808541000.0,8323000.0,379468000.0,270151000.0,0.0,0.0
,grossProfit,15216000000.0,8843000000.0,8421000000.0,5801000000.0,5544000000.0,2746000000.0,1904000000.0,1208554000.0,705516000.0,937722000.0,870010000.0,878552000.0,667260000.0,533352000.0,398474000.0,273104000.0,192399000.0,761407000.0,82019000.0,56418000.0,0.0,201429000.0
,grossProfitRatio,0.136939207127751,0.118476935650263,0.140079180251514,0.119899962796081,0.136528184795725,0.120650263620387,0.114975845410628,0.111250796141772,0.0813968137936954,0.175584234077859,0.195581570852656,0.21413139699488,0.198322789465941,0.182699092793732,0.174844450684944,0.181360335329087,0.192218314784103,0.989187117560703,0.177727649966305,0.172759814924258,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11343000000.0,6533000000.0,6752000000.0,4446000000.0,4137000000.0,2041000000.0,1440000000.0,931137000.0,704604000.0,587004000.0,547823000.0,514529000.0,444733000.0,399687000.0,346284000.0,193913000.0,127863000.0,88288000.0,50413000.0,37946000.0,32335000.0,29756000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,12062000000.0,6791000000.0,6963000000.0,4602000000.0,4284000000.0,2041000000.0,1440000000.0,931137000.0,704604000.0,747398000.0,712941000.0,740417000.0,535699000.0,479259000.0,427382000.0,193913000.0,127863000.0,714480000.0,429881000.0,308097000.0,214830000.0,208041000.0
,costAndExpenses,107961000000.0,72587000000.0,58658000000.0,47183000000.0,39347000000.0,22055000000.0,16096000000.0,10585912000.0,8666700000.0,5150258000.0,4291254000.0,3964729000.0,3232954000.0,2865199000.0,2307928000.0,1426673000.0,936404000.0,722803000.0,809349000.0,578248000.0,214830000.0,208041000.0
,interestExpense,728000000.0,412000000.0,343000000.0,255000000.0,217000000.0,43000000.0,35000000.0,26957000.0,20460000.0,20320000.0,17992000.0,16318000.0,16673000.0,15626000.0,10636000.0,3990000.0,680000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,719000000.0,258000000.0,211000000.0,156000000.0,147000000.0,111000000.0,89000000.0,67420000.0,65866000.0,58327000.0,52000000.0,44004000.0,35414000.0,27807000.0,20600000.0,13069000.0,10014000.0,6448000.0,2565000.0,1847000.0,1034000.0,0.0
,EBITDA,3873000000.0,2310000000.0,1669000000.0,1355000000.0,1407000000.0,816000000.0,553000000.0,344837000.0,66778000.0,248651000.0,209069000.0,182139000.0,166975000.0,81900000.0,-8308000.0,92260000.0,74550000.0,53375000.0,-345297000.0,-249832000.0,7554000.0,-6612000.0
