Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Depreciation & Amortization,15320000.0,13039000.0,13458000.0,14546000.0,10172000.0,12006000.0,9474000.0,9774000.0,11402000.0,8992000.0
Stock-based compensation,0.0,-103000.0,109000.0,-70000.0,866000.0,911000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,15077000.0,-105646000.0,28882000.0,25545000.0,24400000.0,-54368000.0,121584000.0,38465000.0,48954000.0,14095000.0
Capital Expenditure,6438000.0,9228000.0,12198000.0,11430000.0,12849000.0,10704000.0,8110000.0,-9991000.0,-5819000.0,-6107000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,-12523000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-3601000.0,-9228000.0,13875000.0,-11430000.0,-12695000.0,-8063000.0,-8110000.0,-9991000.0,-5819000.0,-6107000.0
Issuance (repayment) of debt,44900000.0,-111172000.0,41463000.0,15800000.0,-0.0,-0.0,-360700000.0,-2061000.0,-2211000.0,-2009000.0
Issuance (buybacks) of shares,-15110000.0,-10402000.0,-14104000.0,0.0,0.0,-12523000.0,-20068000.0,0.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-100000000.0,0.0,0.0,0.0
Financing Cash Flow,-6768000.0,111172000.0,-46897000.0,-15617000.0,-15434000.0,65838000.0,-94100000.0,-28594000.0,-43018000.0,-7901000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,4708000.0,-3702000.0,-4140000.0,-1502000.0,-3729000.0,3407000.0,19374000.0,-120000.0,117000.0,87000.0
Free Cash Flow,8639000.0,-114874000.0,16684000.0,14115000.0,11551000.0,-65072000.0,113474000.0,28474000.0,43135000.0,7988000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033,-0.0033,-0.0033
