Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,40272000.0,21325000.0,18059000.0
Short-term investments,20417000.0,19758000.0,0.0
Cash and short-term investments,60689000.0,41083000.0,18059000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,62191000.0,43622000.0,18436000.0
Property Plant & Equipment Net,2311000.0,940000.0,700000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,2973000.0,1300000.0,743000.0
Total assets,65164000.0,44922000.0,19179000.0
Payables,1985000.0,2390000.0,926000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,6705000.0,4576000.0,1898000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,33772000.0,17390000.0,6318000.0
Total liabilities,40477000.0,21966000.0,8216000.0
Other comprehensive income,-120000.0,-113000.0,-44000.0
Retained earnings (deficit),-169213000.0,-116282000.0,-97271000.0
Total shareholders equity,24687000.0,22956000.0,10963000.0
Investments,20417000.0,19758000.0,0.0
Net Debt,,,
Other Assets,1502000.0,,
Other Liabilities,4720000.0,2186000.0,972000.0
