date,,2020-08-29_FY,2019-08-31_FY,2018-08-25_FY,2017-08-26_FY,2016-12-31_FY,2016-08-31_FY
,revenue,816641000.0,523383000.0,431429000.0,396171000.0,0.0,427858000.0
,costOfRevenue,492313000.0,305978000.0,223873000.0,215939000.0,0.0,248464000.0
,grossProfit,324328000.0,217405000.0,207556000.0,180232000.0,0.0,179394000.0
,grossProfitRatio,0.397148808350303,0.415384145071582,0.481089588321601,0.454934863985501,0.0,0.419283968045473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11782000.0,61972000.0,117308000.0,116952000.0,0.0,46961000.0
,SellingAndMarketingExpenses,94469000.0,67488000.0,17802000.0,2322000.0,0.0,74753000.0
,otherExpenses,45384000.0,1730000.0,633000.0,141000.0,0.0,118000.0
,operatingExpenses,246104000.0,136956000.0,142826000.0,154640000.0,0.0,133435000.0
,costAndExpenses,738417000.0,442934000.0,366699000.0,370579000.0,0.0,381899000.0
,interestExpense,32813000.0,13627000.0,12551000.0,-23018000.0,0.0,27195000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16007000.0,7496000.0,7672000.0,9617000.0,0.0,10179000.0
,EBITDA,94231000.0,87945000.0,72402000.0,35209000.0,0.0,56138000.0
,EBITDARatio,0.115388524455667,0.168031823731378,0.167819038590359,0.0888732390811039,0.0,0.131207082723707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,78224000.0,80449000.0,64730000.0,25592000.0,0.0,45959000.0
,operatingIncomeRatio,0.0957875002602123,0.153709616093759,0.150036274798403,0.0645983678764978,0.0,0.107416479299207
,totalOtherIncomeExpensesNet,441000.0,-6362000.0,815000.0,251000.0,0.0,-1223000.0
,incomeBeforeTax,48026000.0,64286000.0,53091000.0,2825000.0,0.0,17541000.0
,incomeBeforeTaxRatio,0.0588091952277684,0.122827833536817,0.123058487027993,0.00713075919236895,0.0,0.04099724675009
,incomeTaxExpense,13326000.0,16750000.0,-17364000.0,290000.0,0.0,7507000.0
,netIncome,34700000.0,47536000.0,70455000.0,-2035000.0,0.0,10034000.0
,netIncomeRatio,0.0424911313539242,0.0908245013689784,0.163306129166097,-0.00513667078105162,0.0,0.0234517059398212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.37,0.59,0.95621,-0.02884,0.0,0.997168
,EPSDiluted,0.35,0.56,0.95621,-0.02884,0.0,0.997168
,weightedAverageShsOut,93968953.0,80734091.0,73681360.0,70562480.0,10062500.0,10062500.0
,weightedAverageShsOutDil,98343722.0,85243909.0,73681360.0,70562480.0,10062500.0,10062500.0
