date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,10851800000.0,12043800000.0,11601358000.0,11123721000.0,10887612000.0,10632505000.0,9937889000.0,8918581000.0,7476100000.0,5884029000.0,5340380000.0,4525707000.0,5654087000.0,6392997000.0,6083484000.0,5969590000.0,5435033000.0,4518560000.0,4214364000.0,3996374000.0,3586146000.0,2508300000.0,1630100000.0,902300000.0
,costOfRevenue,9082900000.0,10227800000.0,9876265000.0,9478212000.0,9292543000.0,9098533000.0,8489951000.0,7626035000.0,6358848000.0,5119165000.0,4632136000.0,3749870000.0,4738426000.0,5396618000.0,5118684000.0,5037184000.0,4603267000.0,3795149000.0,3562069000.0,3389122000.0,3058709000.0,2132000000.0,1393500000.0,775000000.0
,grossProfit,1769000000.0,1816000000.0,1725093000.0,1645509000.0,1595069000.0,1533972000.0,1447938000.0,1292546000.0,1117252000.0,764864000.0,708244000.0,775837000.0,915661000.0,996379000.0,964800000.0,932406000.0,831766000.0,723411000.0,652295000.0,607252000.0,527437000.0,376300000.0,236600000.0,127300000.0
,grossProfitRatio,0.163014430785676,0.150782975472857,0.148697505929909,0.147927928073708,0.146503108303272,0.144271928393168,0.145698749503038,0.144927315230977,0.149443158866254,0.129989841994321,0.13262052513117,0.17142890602507,0.161946747547394,0.155854757948424,0.158593332373357,0.15619263634521,0.153037893238183,0.160097685988457,0.154778989190303,0.151950743348846,0.147076276314461,0.15002192720169,0.145144469664438,0.141083896708412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1169300000.0,1358400000.0,1273057000.0,1226195000.0,1170763000.0,1120833000.0,1061964000.0,976856000.0,848446000.0,735229000.0,693635000.0,621048000.0,739430000.0,778061000.0,739765000.0,741471000.0,672068000.0,561698000.0,502732000.0,458546000.0,393679000.0,279800000.0,178000000.0,100900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,62000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1245100000.0,1430000000.0,1340127000.0,1284131000.0,1221997000.0,1168072000.0,1104308000.0,1012682000.0,879980000.0,762292000.0,720090000.0,646876000.0,765082000.0,815742000.0,760144000.0,760398000.0,687904000.0,576079000.0,514672000.0,475904000.0,409717000.0,290400000.0,184400000.0,101900000.0
,costAndExpenses,10328000000.0,11657800000.0,11216392000.0,10762343000.0,10514540000.0,10266605000.0,9594259000.0,8638717000.0,7238828000.0,5881457000.0,5352226000.0,4396746000.0,5503508000.0,6212360000.0,5878828000.0,5797582000.0,5291171000.0,4371228000.0,4076741000.0,3865026000.0,3468426000.0,2422400000.0,1577900000.0,876900000.0
,interestExpense,102100000.0,136500000.0,135680000.0,122869000.0,112863000.0,96167000.0,91307000.0,80638000.0,69261000.0,61409000.0,61327000.0,61420000.0,75293000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,75800000.0,71600000.0,67070000.0,57936000.0,51234000.0,47239000.0,42344000.0,35826000.0,31534000.0,27063000.0,26455000.0,25828000.0,25652000.0,20897000.0,18138000.0,18927000.0,15836000.0,14381000.0,11940000.0,17358000.0,16038000.0,10600000.0,6400000.0,1000000.0
