date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,117549000.0,29562000.0,27170000.0,-32554000.0,-3034000.0,7576000.0,-11533000.0,-17173000.0,-42548000.0
,depreciationAndAmortization,15055000.0,32808000.0,9973000.0,8143000.0,14026000.0,14760000.0,7773000.0,8775000.0,10612000.0
,deferredIncomeTax,6911000.0,11509000.0,-7832000.0,30961000.0,2293000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,120912000.0,111568000.0,117991000.0,115928000.0,89010000.0,38614000.0,66464000.0,79260000.0,86555000.0
,changeInWorkingCapital,106593000.0,192411000.0,-37814000.0,-50477000.0,127803000.0,-20346000.0,28424000.0,142643000.0,-22745000.0
,accountsReceivables,-4943000.0,-11059000.0,-36593000.0,41179000.0,-64853000.0,-4517000.0,-1265000.0,-11558000.0,-4456000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,818000.0,1355000.0,-1602000.0,-322000.0,-1119000.0,20556000.0,299000.0,575000.0,-876000.0
,otherWorkingCapital,496973000.0,390380000.0,197969000.0,235783000.0,286260000.0,158457000.0,178803000.0,150379000.0,7736000.0
,otherNonCashItems,0.0,3566000.0,-1069000.0,-1406000.0,0.0,834000.0,-87000.0,-1088000.0,-1823000.0
,netCashProvidedByOperatingActivites,469586000.0,211405000.0,122940000.0,111215000.0,116851000.0,112093000.0,49929000.0,50173000.0,27627000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8854000.0,-8811000.0,-7206000.0,-1062000.0,-13088000.0,-34582000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,-61000000.0,0.0,0.0,13000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-278060000.0,-11253000.0,-22000000.0,-57163000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,141162000.0,10859000.0,59176000.0,19988000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,7485000.0,0.0,0.0,1295000.0,-1377000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-145752000.0,-1720000.0,-31493000.0,-38237000.0,-11793000.0,-24186000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-23645000.0,-106000.0,-97000.0,-88000.0,-21000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,49371000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-47812000.0,-64870000.0,-2302000.0,0.0,0.0,0.0,-45150000.0,0.0
,dividendsPaid,0.0,-4645000.0,-4319000.0,-3796000.0,-3728000.0,-88895000.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-40189000.0,-91385000.0,-73444000.0,-28701000.0,-4573000.0,60000.0,45000.0,0.0
,netCashUsedProvidedByFinancingActivities,-244421000.0,-101291000.0,-130680000.0,-79639000.0,-32517000.0,-44118000.0,-41060000.0,-45105000.0,-59774000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4150000.0,1446000.0,-276000.0,-151000.0,-2432000.0,0.0,0.0,0.0,-290000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,109840000.0,-39509000.0,-6812000.0,70109000.0,43789000.0,8869000.0,5068000.0,-32437000.0
,cashAtEndOfPeriod,0.0,215950000.0,106110000.0,145619000.0,152431000.0,82322000.0,38533000.0,29664000.0,24596000.0
,cashAtBeginningOfPeriod,0.0,106110000.0,145619000.0,152431000.0,82322000.0,38533000.0,29664000.0,24596000.0,57033000.0
,operatingCashFlow,469586000.0,211405000.0,122940000.0,111215000.0,116851000.0,112093000.0,49929000.0,50173000.0,27627000.0
,capitalExpenditure,0.0,-8811000.0,-7206000.0,-1062000.0,-13088000.0,-35919000.0,0.0,0.0,0.0
,freeCashFlow,469586000.0,202594000.0,115734000.0,110153000.0,103763000.0,76174000.0,49929000.0,50173000.0,27627000.0
