Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,51436000.0,42666000.0,48526000.0,25378000.0,22221000.0,16215000.0,22795000.0
Stock-based compensation,5778000.0,5237000.0,5242000.0,3181000.0,858000.0,0.0,0.0
Operating Cash Flow,59763000.0,62131000.0,66950000.0,45931000.0,5874000.0,44480000.0,44076000.0
Capital Expenditure,-1429000.0,-1704000.0,-2258000.0,-1766000.0,-3040000.0,-1481000.0,-1643000.0
Acquisitions and disposals,-17552000.0,-75854000.0,-30129000.0,-39847000.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,-1102000.0,-330000.0,0.0,0.0,0.0
Investing Cash flow,-18981000.0,-77558000.0,-33489000.0,-41943000.0,-3040000.0,-1481000.0,-1643000.0
Issuance (repayment) of debt,828000.0,53461000.0,12396000.0,16473000.0,34450000.0,17500000.0,-29028000.0
Issuance (buybacks) of shares,0.0,-2011000.0,13995000.0,0.0,78706000.0,0.0,0.0
Dividend payments,-9783000.0,-9519000.0,-8367000.0,-4456000.0,-721000.0,0.0,0.0
Financing Cash Flow,-20563000.0,25886000.0,-18975000.0,-3873000.0,-5664000.0,-42369000.0,-39904000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,20219000.0,10459000.0,14486000.0,115000.0,-2830000.0,630000.0,2529000.0
Free Cash Flow,58334000.0,60427000.0,64692000.0,44165000.0,2834000.0,42999000.0,42433000.0
Net Cash/Marketcap,-0.3379,-0.2625,-0.105,-0.1284,-0.0896,-0.161,-0.161
