date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,4147270000.0,4262584000.0,4225761000.0,3845578000.0,3511453000.0,3007976000.0,3117693000.0,3025923000.0,3005255000.0,3014703000.0,3127549000.0,3013595000.0,3055134000.0,2730035000.0,2350342000.0,2078155000.0,1817589000.0,1501329000.0,1318497000.0,1171116000.0,986371000.0,519500000.0,270300000.0,183500000.0,129748000.0
,costOfRevenue,1757342000.0,1833315000.0,1801582000.0,1685318000.0,1567777000.0,1290025000.0,1344636000.0,1288878000.0,1277113000.0,1245200000.0,1254198000.0,1271214000.0,1382019000.0,1260120000.0,1074268000.0,938239000.0,823899000.0,680747000.0,622299000.0,561936000.0,480176000.0,258900000.0,153000000.0,100800000.0,73870000.0
,grossProfit,2389928000.0,2429269000.0,2424179000.0,2160260000.0,1943676000.0,1717951000.0,1773057000.0,1737045000.0,1728142000.0,1769503000.0,1873351000.0,1742381000.0,1673115000.0,1469915000.0,1276074000.0,1139916000.0,993690000.0,820582000.0,696198000.0,609180000.0,506195000.0,260600000.0,117300000.0,82700000.0,55878000.0
,grossProfitRatio,0.576265350459459,0.569905249961057,0.573666849592298,0.561751705465342,0.553524709002228,0.57113188403099,0.568708015830937,0.574054594251076,0.575040054837277,0.586957653871708,0.598983740942188,0.5781735767414,0.547640463560682,0.538423500065017,0.542931198948919,0.548523088989994,0.546707754063212,0.546570405287582,0.528023954548247,0.520170504032051,0.513189256375137,0.501636188642926,0.433962264150943,0.450681198910082,0.430665597928292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,681802000.0,563965000.0,566406000.0,520504000.0,504545000.0,515973000.0,538657000.0,595699000.0,508365000.0,834591000.0,927873000.0,874359000.0,882364000.0,771375000.0,670074000.0,569695000.0,486246000.0,383641000.0,332332000.0,306934000.0,261669000.0,128900000.0,37000000.0,30100000.0,20007000.0
,SellingAndMarketingExpenses,231365000.0,245704000.0,257306000.0,253117000.0,238178000.0,214029000.0,213532000.0,219143000.0,235449000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-45415000.0,-9046000.0,-3875000.0,42187000.0,-14604000.0,-434000.0,9624000.0,4723000.0,4789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1565236000.0,1630476000.0,1616827000.0,1428107000.0,1311972000.0,1175098000.0,1208506000.0,1234755000.0,1158392000.0,1154090000.0,1272156000.0,1193431000.0,1180585000.0,1015197000.0,868887000.0,753132000.0,649194000.0,515689000.0,442172000.0,460525000.0,391074000.0,196300000.0,74200000.0,52700000.0,36130000.0
,costAndExpenses,3322578000.0,3463791000.0,3418409000.0,3113425000.0,2879749000.0,2465123000.0,2553142000.0,2523633000.0,2435505000.0,2399290000.0,2526354000.0,2464645000.0,2562604000.0,2275317000.0,1943155000.0,1691371000.0,1473093000.0,1196436000.0,1064471000.0,1022461000.0,871250000.0,455200000.0,227200000.0,153500000.0,110000000.0
,interestExpense,426847000.0,425857000.0,415842000.0,361234000.0,318220000.0,267855000.0,263160000.0,258382000.0,245017000.0,207569000.0,222773000.0,230356000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,652069000.0,658201000.0,639514000.0,522376000.0,452326000.0,345464000.0,353143000.0,322037000.0,316344000.0,319499000.0,344283000.0,319072000.0,290738000.0,249294000.0,208373000.0,186922000.0,163629000.0,132048000.0,109840000.0,153591000.0,129405000.0,67400000.0,37200000.0,22600000.0,12869000.0
,EBITDA,1476761000.0,1456994000.0,1446866000.0,1254529000.0,1084030000.0,888317000.0,917694000.0,824327000.0,886094000.0,934912000.0,945478000.0,868022000.0,783268000.0,704012000.0,615560000.0,573706000.0,508125000.0,436941000.0,363866000.0,302246000.0,244526000.0,131700000.0,80300000.0,52600000.0,32617000.0
