date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,58995000.0,64920000.0,56893000.0,80864000.0,67510000.0
,depreciationAndAmortization,18184000.0,18779000.0,18669000.0,18991000.0,19627000.0
,deferredIncomeTax,-279000.0,2832000.0,2063000.0,-2337000.0,199000.0
,stockBasedCompensation,-15703000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-22935000.0,31131000.0,35523000.0,-28607000.0,13995000.0
,accountsReceivables,3483000.0,5086000.0,-2445000.0,-4012000.0,6869000.0
,inventory,-770000.0,-4383000.0,303000.0,1558000.0,4183000.0
,accountsPayables,3849000.0,1080000.0,1648000.0,-557000.0,-2061000.0
,otherWorkingCapital,250851000.0,273786000.0,242655000.0,207132000.0,235739000.0
,otherNonCashItems,36448000.0,-17441000.0,-12219000.0,-25938000.0,-2781000.0
,netCashProvidedByOperatingActivites,74710000.0,100221000.0,100929000.0,42973000.0,98550000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-112999000.0,-71157000.0,-82755000.0,-94453000.0,-86404000.0
,salesMaturitiesOfInvestments,116943000.0,76406000.0,65857000.0,101806000.0,50610000.0
,otherInvestingActivites,5557000.0,-20258000.0,-27612000.0,-16696000.0,-16090000.0
,netCashUsedForInvestingActivites,9501000.0,-15009000.0,-44510000.0,-9343000.0,-51884000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3883000.0,-3193000.0,-2549000.0,-2289000.0,-2788000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-32055000.0,-34116000.0,-19317000.0,-34133000.0,-29093000.0
,dividendsPaid,-23810000.0,-23460000.0,-22978000.0,-22621000.0,-22266000.0
,otherFinancingActivites,3902000.0,3582000.0,2491000.0,2162000.0,2760000.0
,netCashUsedProvidedByFinancingActivities,-55846000.0,-57187000.0,-42353000.0,-56881000.0,-51387000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-449000.0,28000.0,501000.0,420000.0,-2279000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,27916000.0,28053000.0,14567000.0,-22831000.0,-7000000.0
,cashAtEndOfPeriod,167256000.0,139340000.0,111287000.0,96314000.0,119145000.0
,cashAtBeginningOfPeriod,139340000.0,111287000.0,96720000.0,119145000.0,126145000.0
,operatingCashFlow,74710000.0,100221000.0,100929000.0,42973000.0,98550000.0
,capitalExpenditure,-17970000.0,-20258000.0,-27612000.0,-16673000.0,-16090000.0
,freeCashFlow,56740000.0,79963000.0,73317000.0,26300000.0,82460000.0
