Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,601161000.0,330122000.0,192670000.0,209690000.0,428734000.0,338353000.0,250478000.0,111580000.0
Revenue Growth,0.821026771920684,0.713406342450823,-0.0811674376460489,-0.510908861905051,0.267120433393527,0.350829214541796,1.2448288223696,
Cost of Revenue,158087000.0,114435000.0,69789000.0,86742000.0,131419000.0,111296000.0,129235000.0,54513000.0
Gross Profit,443074000.0,215687000.0,122881000.0,122948000.0,297315000.0,227057000.0,121243000.0,57067000.0
R&D Expenses,13951000.0,7694000.0,10282000.0,13831000.0,13002000.0,5292000.0,27890000.0,10066000.0
SG&A Expense,56097000.0,43190000.0,38392000.0,42682000.0,70295000.0,62214000.0,53429000.0,20778000.0
Operating Expenses,188677000.0,131603000.0,155814000.0,192154000.0,183825000.0,132131000.0,80496000.0,31283000.0
Operating Income,254397000.0,84084000.0,-32933000.0,-69206000.0,113490000.0,94926000.0,40747000.0,25784000.0
Interest Expense,39321000.0,53511000.0,36229000.0,36924000.0,27622000.0,33115000.0,16308000.0,13678000.0
Earnings before Tax,178655000.0,18917000.0,-37288000.0,-251085000.0,13280000.0,37675000.0,26273000.0,7260000.0
Income Tax Expense,106240000.0,43145000.0,11804000.0,-17054000.0,5195000.0,15154000.0,14394000.0,7206000.0
Net Income - Non-Controlling int,30252000.0,6391000.0,-11554000.0,50535000.0,-7845000.0,-12413000.0,6567000.0,5008000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,72415000.0,-24228000.0,-49092000.0,-234031000.0,8085000.0,22521000.0,11879000.0,54000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,72415000.0,-24228000.0,-49092000.0,-234031000.0,8085000.0,22521000.0,11879000.0,54000.0
EPS,1.19,-0.4,-0.82,-4.05,0.14,0.52,0.28,0.0
EPS Diluted,1.11,-0.4,-0.82,-4.05,0.14,0.48,0.27,0.0
Weighted Average Shs Out,60596219.0,59940881.0,59535614.0,57790533.0,57863615.0,57361614.0,57361614.0,
Weighted Average Shs Out (Dil),60596219.0,59940881.0,59535614.0,57790533.0,57863615.0,57361614.0,57361614.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.737,0.6534,0.6378,0.5863,0.6935,0.6711,0.484,0.5114
EBITDA Margin,0.516,0.446,0.388,-0.518,0.33,0.416,0.383,0.424
EBIT Margin,0.3626,0.2194,-0.0055,-1.0213,0.0954,0.2092,0.17,0.1877
Profit Margin,0.12,-0.073,-0.255,-1.116,0.019,0.067,0.047,0.0
Free Cash Flow margin,0.2187,0.1107,0.2262,-0.1094,-0.017,-0.2599,-0.2651,-0.2679
EBITDA,310216000.0,147313000.0,74715000.0,-108604000.0,141430000.0,140758000.0,95898000.0,47346000.0
EBIT,217976000.0,72428000.0,-1059000.0,-214161000.0,40902000.0,70790000.0,42581000.0,20938000.0
Consolidated Income,102667000.0,-17837000.0,-60646000.0,-284566000.0,15930000.0,34934000.0,18446000.0,5062000.0
Earnings Before Tax Margin,0.2972,0.0573,-0.1935,-1.1974,0.031,0.1113,0.1049,0.0651
Net Profit Margin,0.1205,-0.0734,-0.2548,-1.1161,0.0189,0.0666,0.0474,0.0005
