date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,10625000000.0,10957000000.0,10226000000.0,9283000000.0,9373000000.0,9511000000.0,9151000000.0,8947000000.0,9784000000.0,9604000000.0,8867000000.0,10693000000.0,8336000000.0,6311000000.0,5473000000.0,4933000000.0,4734000000.0,4400000000.0,3807000000.0,3559000000.0,3036000000.0,2742000000.0,2314000000.0,1853000000.0,1548500000.0,1348200000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,6068000000.0,6271000000.0,5759000000.0,5551000000.0,5209000000.0,5036000000.0,4735000000.0,4681000000.0,5328000000.0,4890000000.0,4276000000.0,3842000000.0,3256000000.0,2652000000.0,2231000000.0,1957000000.0,1731000000.0,1670000000.0,1663000000.0,1524000000.0,1313000000.0,1175000000.0,973000000.0,775000000.0,650600000.0,571100000.0
,SellingAndMarketingExpenses,114000000.0,115000000.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62000000.0,0.0,0.0,57000000.0,60000000.0,53000000.0,60000000.0,48000000.0,34000000.0,0.0,0.0
,otherExpenses,44000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000000.0,651000000.0,1155000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,10342000000.0,9997000000.0,8609000000.0,8306000000.0,8437000000.0,8096000000.0,7505000000.0,7134000000.0,7402000000.0,7378000000.0,6538000000.0,9659000000.0,9117000000.0,7754000000.0,6064000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
