date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,184.0,545000.0,1556000.0,446000.0,131000.0
,costOfRevenue,261.0,3562000.0,3455000.0,3403000.0,3444000.0
,grossProfit,-77.0,-3017000.0,-1899000.0,-2957000.0,-3313000.0
,grossProfitRatio,-0.418478260869565,-5.53577981651376,-1.22043701799486,-6.63004484304933,-25.2900763358779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,178.0,2353000.0,2352000.0,2644000.0,2784000.0
,GeneralAndAdministrativeExpenses,2.704,0.0,3972000.0,4062000.0,5146000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2882.0,6271000.0,6324000.0,6706000.0,7930000.0
,costAndExpenses,3143.0,9833000.0,9779000.0,10109000.0,11374000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38.0,820000.0,1015000.0,1885000.0,2139000.0
,EBITDA,-2921.0,-8468000.0,-7208000.0,-7778000.0,-9104000.0
,EBITDARatio,-0.015875,-15.5376146788991,-4.63239074550129,-17.4394618834081,-69.4961832061069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2959.0,-9288000.0,-8223000.0,-9663000.0,-11243000.0
,operatingIncomeRatio,-16.0815217391304,-17.0422018348624,-5.28470437017995,-21.6659192825112,-85.824427480916
,totalOtherIncomeExpensesNet,-2.0,-59000.0,-92000.0,-136000.0,-127000.0
,incomeBeforeTax,-2957.0,-9229000.0,-8131000.0,-9527000.0,-11116000.0
,incomeBeforeTaxRatio,-16.070652173913,-16.9339449541284,-5.22557840616967,-21.3609865470852,-84.8549618320611
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-2957.0,-9229000.0,-8131000.0,-9527000.0,-11116000.0
,netIncomeRatio,-16.070652173913,-16.9339449541284,-5.22557840616967,-21.3609865470852,-84.8549618320611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.00119771393390499,-12.3,-40.3,-91.0,-353.0
,EPSDiluted,-0.00119771393390499,-12.3,-40.3,-91.0,-353.0
,weightedAverageShsOut,3151780.0,748658.0,201686.0,105247.0,31483.0
,weightedAverageShsOutDil,3151780.0,748658.0,201686.0,105247.0,31483.0
