date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5725000.0,10236000.0,14637000.0,21714000.0,13137000.0,16520000.0,14605000.0,17077000.0,9871000.0,8243000.0,5715000.0,2819000.0,4645000.0,6280000.0,2599000.0,1322000.0,-1240000.0,-1509000.0,-2485000.0,887000.0,520000.0,346000.0,1100000.0,600000.0,-100000.0,500000.0
,depreciationAndAmortization,0.0,1997000.0,3293000.0,3799000.0,3856000.0,2767000.0,996000.0,659000.0,454000.0,379000.0,416000.0,437000.0,450000.0,277000.0,179000.0,131000.0,142000.0,110000.0,35000.0,162000.0,171000.0,153000.0,100000.0,200000.0,200000.0,100000.0
,deferredIncomeTax,0.0,-699000.0,5000.0,453000.0,-260000.0,-907000.0,-219000.0,-552000.0,22000.0,86000.0,156000.0,19000.0,-314000.0,-27000.0,-46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,2355000.0,2424000.0,2425000.0,1550000.0,1998000.0,1266000.0,668000.0,544000.0,437000.0,231000.0,439000.0,334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-9282000.0,10412000.0,19155000.0,-25647000.0,-24310000.0,-4666000.0,2290000.0,-18764000.0,-3477000.0,-5636000.0,-4589000.0,-945000.0,-412000.0,-2384000.0,-874000.0,-1458000.0,-445000.0,-71000.0,1526000.0,-2454000.0,494000.0,546000.0,-200000.0,-1300000.0,-300000.0,-100000.0
,accountsReceivables,0.0,-1077000.0,17246000.0,-13445000.0,-3951000.0,-4933000.0,-3254000.0,-2461000.0,-3778000.0,-2568000.0,-1774000.0,-341000.0,1681000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,3529000.0,2540000.0,-10287000.0,-21426000.0,-939000.0,3416000.0,-15909000.0,-4495000.0,-3801000.0,-4243000.0,-268000.0,-2106000.0,-339000.0,-745000.0,-1000000.0,-769000.0,-4000.0,504000.0,-1788000.0,374000.0,890000.0,-900000.0,-500000.0,-100000.0,-300000.0
,accountsPayables,0.0,751000.0,3067000.0,1704000.0,1801000.0,226000.0,1291000.0,-1500000.0,3897000.0,225000.0,1492000.0,-420000.0,-316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,144000.0,32000.0,-4425000.0,24000.0,-2532000.0,803000.0,730000.0,579000.0,420000.0,467000.0,0.0,0.0,-478000.0,143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,0.0,26726000.0,45678000.0,1408000.0,-2707000.0,13287000.0,20684000.0,1918000.0,8889000.0,4691000.0,3236000.0,3835000.0,5756000.0,3668000.0,2001000.0,41000.0,-1536000.0,-1414000.0,-956000.0,-1339000.0,1283000.0,1062000.0,1000000.0,-500000.0,-200000.0,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1694000.0,-1441000.0,-1345000.0,-1690000.0,-1441000.0,-2984000.0,-1858000.0,-822000.0,-798000.0,-486000.0,-466000.0,-258000.0,-574000.0,-564000.0,-257000.0,-200000.0,-92000.0,-163000.0,-78000.0,-174000.0,-75000.0,-156000.0,-200000.0,-200000.0,-200000.0,-200000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-10000000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-29146000.0,-41670000.0,-5961000.0,0.0,-12935000.0,-11740000.0,-11384000.0,-17992000.0,-13071000.0,-14928000.0,-21825000.0,-12308000.0,-17794000.0,-5274000.0,0.0,-1540000.0,-5856000.0,-1216000.0,-3653000.0,-1650000.0,-1808000.0,-2100000.0,-100000.0,-2100000.0,0.0
,salesMaturitiesOfInvestments,0.0,1997000.0,7750000.0,16175000.0,8575000.0,19100000.0,13750000.0,12027000.0,11438000.0,9531000.0,11303000.0,10300000.0,6500000.0,4571000.0,500000.0,537000.0,2342000.0,8382000.0,1345000.0,2419000.0,1574000.0,1632000.0,2200000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-1018000.0,-1022000.0,-11000.0,0.0,19000.0,-148000.0,-100000.0,0.0,4199000.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,-150000.0,0.0,0.0,70000.0,0.0,0.0,0.0,-100000.0
,netCashUsedForInvestingActivites,0.0,-29608000.0,-36287000.0,8513000.0,7134000.0,-6800000.0,-9996000.0,-279000.0,-7352000.0,173000.0,-4091000.0,-11783000.0,-6368000.0,-13787000.0,-5031000.0,337000.0,710000.0,2363000.0,-99000.0,-1408000.0,-151000.0,-262000.0,-100000.0,-300000.0,-2300000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
