Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31
Revenue,548184000.0,548000000.0,491611000.0,492000000.0,500153000.0,500000000.0,567080000.0,567000000.0,487076000.0,487000000.0,349189000.0,286594000.0,295121000.0
Revenue Growth,0.000335766423357664,0.114702478178885,-0.000790650406504065,-0.0163010118903615,0.000306,-0.118290188333216,0.000141093474426808,0.164089382355115,0.00015605749486653,0.394660198345309,0.218410015562084,-0.0288932336228191,0.0
Cost of Revenue,438414000.0,438000000.0,389601000.0,390000000.0,400245000.0,400000000.0,458253000.0,458000000.0,399100000.0,399000000.0,288311000.0,245546000.0,248441000.0
Gross Profit,109770000.0,110000000.0,102010000.0,102000000.0,99908000.0,100000000.0,108827000.0,109000000.0,87976000.0,88000000.0,60878000.0,41048000.0,46680000.0
R&D Expenses,29400000.0,,28800000.0,,26700000.0,,27700000.0,,21500000.0,,14100000.0,12400000.0,0.0
SG&A Expense,79937000.0,80000000.0,85067000.0,85000000.0,71005000.0,71000000.0,78113000.0,78000000.0,72051000.0,72000000.0,45831000.0,39343000.0,39284000.0
Operating Expenses,109337000.0,80000000.0,113867000.0,85000000.0,97705000.0,71000000.0,105813000.0,78000000.0,93551000.0,72000000.0,45831000.0,39343000.0,39284000.0
Operating Income,29611000.0,30000000.0,16338000.0,17000000.0,-76512000.0,29000000.0,28600000.0,31000000.0,14093000.0,16000000.0,15047000.0,1705000.0,7396000.0
Interest Expense,5317000.0,5000000.0,6802000.0,7000000.0,6662000.0,7000000.0,7588000.0,8000000.0,3978000.0,4000000.0,156000.0,16000.0,0.0
Earnings before Tax,23616000.0,24000000.0,9643000.0,10000000.0,-82552000.0,-83000000.0,25732000.0,26000000.0,10391000.0,10000000.0,15165000.0,1038000.0,7872000.0
Income Tax Expense,2907000.0,3000000.0,21540000.0,22000000.0,-17718000.0,-18000000.0,6535000.0,7000000.0,1296000.0,1000000.0,-743000.0,-1364000.0,4108000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,20709000.0,21000000.0,-11897000.0,-12000000.0,-64834000.0,-65000000.0,19197000.0,19000000.0,9095000.0,9000000.0,15908000.0,2402000.0,3764000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,20709000.0,21000000.0,-11897000.0,-12000000.0,-64834000.0,-65000000.0,19197000.0,19000000.0,9095000.0,9000000.0,15908000.0,2402000.0,3764000.0
EPS,1.73,1.73,-0.99,-0.99,-5.48,-5.48,1.64,1.64,0.73,0.79,1.32,0.17,0.28
EPS Diluted,1.73,1.71,-0.99,-0.99,-5.48,-5.48,1.64,1.64,0.73,0.79,1.32,0.17,0.28
Weighted Average Shs Out,9939000.0,12000000.0,9857000.0,12000000.0,9749000.0,12000000.0,2175.0,12000000.0,9491.0,12000000.0,2174912.0,2174912.0,2174912.0
Weighted Average Shs Out (Dil),9939000.0,12000000.0,9857000.0,12000000.0,9749000.0,12000000.0,2175.0,12000000.0,9491.0,12000000.0,2174912.0,2174912.0,2174912.0
Dividend per Share,0.331522285944,,0.33285989652,,0.332854651759,,1488.73563218,,332.947002423,,1.43040270135,1.48281861519,1.47362284083
Gross Margin,0.200242984108,0.2007299270073,0.207501459487,0.20731707317073,0.199754875008,0.2,0.191907667349,0.19223985890653,0.180620683425,0.18069815195072,0.174341116129,0.143227004055,0.158172410638
EBITDA Margin,0.0881984880989,0.085766423357664,0.0799717662949,0.07520325203252,-0.105827616749,-0.108,0.0935335402412,0.098765432098765,0.0709088520067,0.069815195071869,0.078550584354,0.0376037181518,0.0544285225382
EBIT Margin,0.0540165345942,0.052919708029197,0.0332335932272,0.034552845528455,-0.15297718898,-0.152,0.0504338012273,0.059964726631393,0.028933883008,0.028747433264887,0.0430912772166,0.00594918246718,0.0250609072211
Profit Margin,0.0377774615822,0.038321167883212,-0.024200028071,-0.024390243902439,-0.12962833373,-0.13,0.0338523665091,0.033509700176367,0.0186726506746,0.018480492813142,0.0455569906269,0.00838119430274,0.012754090695
Free Cash Flow margin,-0.00273083490215,,0.0359939057507,,0.0607414131276,,0.0985716301051,,0.0275419031116,,0.0104270180332,0.0239537464148,0.0926365795724
EBITDA,48349000.0,47000000.0,39315000.0,37000000.0,-52930000.0,-54000000.0,53041000.0,56000000.0,34538000.0,34000000.0,27429000.0,10777000.0,16063000.0
EBIT,29611000.0,29000000,16338000.0,17000000,-76512000.0,-76000000,28600000.0,34000000,14093000.0,14000000,15047000.0,1705000.0,7396000.0
Consolidated Income,20709000.0,21000000.0,-11897000.0,-12000000.0,-64834000.0,-65000000.0,19197000.0,19000000.0,9095000.0,9000000.0,15908000.0,2402000.0,3764000.0
Earnings Before Tax Margin,0.0430804255505,0.043795620437956,0.0196151021845,0.020325203252033,-0.165053493631,-0.166,0.0453763137476,0.045855379188713,0.0213334264057,0.020533880903491,0.0434292030963,0.003621848329,0.0266738049817
Net Profit Margin,0.0377774615822,0.038321167883212,-0.024200028071,-0.024390243902439,-0.12962833373,-0.13,0.0338523665091,0.033509700176367,0.0186726506746,0.018480492813142,0.0455569906269,0.00838119430274,0.012754090695
