date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-224425000.0,89177000.0,73622000.0,101209000.0,146406000.0,200832000.0,122815000.0,89206000.0,185836000.0,131175000.0,165712000.0,192598000.0,181611000.0,167707000.0,180798000.0,209546000.0,262659000.0,334812000.0,18024000.0,212010000.0
,depreciationAndAmortization,117920000.0,116381000.0,104079000.0,88150000.0,94293000.0,78080000.0,67393000.0,58436000.0,55602000.0,49929000.0,34201000.0,35743000.0,31815000.0,23994000.0,14490000.0,19907000.0,34617000.0,106015000.0,96773000.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569000.0,1408000.0,953000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,21382000.0,5124000.0,5126000.0,3732000.0,-2125000.0,12288000.0,-19557000.0,40280000.0,-61287000.0,36953000.0,14913000.0,-1093000.0,-14125000.0,39156000.0,24530000.0,53643000.0,-117634000.0,-5211000.0,-1765000.0,0.0
,accountsReceivables,0.0,-1608000.0,9607000.0,-9034000.0,-1492000.0,1196000.0,5109000.0,-4313000.0,-7787000.0,864000.0,799000.0,-1438000.0,-407000.0,1253000.0,3980000.0,7181000.0,-256000.0,-472000.0,0.0,0.0
,inventory,0.0,613000.0,-3423000.0,-42000.0,-27000.0,-2529000.0,-320000.0,-3656000.0,-97000.0,-744000.0,-390000.0,158000.0,15000.0,64000.0,352000.0,3191000.0,0.0,4540000.0,-10718000.0,0.0
,accountsPayables,0.0,1500000.0,2370000.0,-742000.0,394000.0,-1572000.0,-1095000.0,2047000.0,774000.0,232000.0,441000.0,-11000.0,-78000.0,-436000.0,-445000.0,-1291000.0,180000.0,-539000.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19950000.0,30803000.0,40374000.0,-4966000.0,0.0,0.0,0.0
,otherNonCashItems,0.0,52911000.0,12547000.0,11088000.0,9380000.0,6393000.0,5713000.0,5159000.0,1602000.0,4475000.0,14485000.0,-12577000.0,54405000.0,9199000.0,0.0,-18786000.0,0.0,0.0,2626000.0,0.0
,netCashProvidedByOperatingActivites,0.0,249707000.0,200975000.0,177796000.0,230073000.0,258401000.0,132401000.0,140124000.0,86570000.0,163661000.0,153771000.0,125522000.0,211386000.0,202416000.0,193497000.0,280834000.0,178528000.0,415523000.0,115658000.0,307167000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-120046000.0,-39326000.0,-1137703000.0,-81664000.0,-188142000.0,-496661000.0,-395197000.0,-109337000.0,-167548000.0,-307785000.0,-191311000.0,-71468000.0,-82595000.0,-586942000.0,-342356000.0,-309572000.0,-8370000.0,0.0,-249291000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000000.0,-518000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-18198000.0,0.0,-4016000.0,-25488000.0,-20722000.0,-7877000.0,-18140000.0,-13890000.0,-73763000.0,0.0,-920000.0,-553428000.0,-210000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,82783000.0,0.0,0.0,0.0,71681000.0,0.0,0.0,0.0,204874000.0,174946000.0,209368000.0,210348000.0,174185000.0,137268000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-195140000.0,-24161000.0,27322000.0,193517000.0,50604000.0,138585000.0,-81308000.0,56443000.0,62303000.0,53842000.0,56002000.0,-33120000.0,91412000.0,57094000.0,328381000.0,622111000.0,18413000.0,-4998000.0,-271850000.0
,netCashUsedForInvestingActivites,39322000.0,-169881000.0,-866564000.0,48362000.0,39399000.0,-205782000.0,-21940000.0,-73982000.0,34309000.0,-5862000.0,76977000.0,424068000.0,-433945000.0,-378777000.0,-110706000.0,-269573000.0,76948000.0,-51632000.0,-261779000.0,-271850000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-362526000.0,-352950000.0,-887632000.0,-253033000.0,-626200000.0,-459493000.0,-692045000.0,-784318000.0,-346470000.0,-417977000.0,-1067957000.0,-446061000.0,-251451000.0,-265430000.0,-190716000.0,-1253503000.0,-1099707000.0,-178236000.0,-126713000.0,0.0
,commonStockIssued,0.0,0.0,0.0,88000.0,323000.0,675000.0,927000.0,128880000.0,89596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24696000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7212000.0,-33083000.0,-14713000.0,0.0,0.0,0.0
,dividendsPaid,0.0,-150659000.0,-149261000.0,-152907000.0,-168289000.0,-162594000.0,-152142000.0,-109114000.0,-152009000.0,-122644000.0,-117235000.0,-75567000.0,-122937000.0,-159335000.0,-149123000.0,-148863000.0,-78905000.0,0.0,0.0,0.0
,otherFinancingActivites,-20997000.0,-46030000.0,-8257000.0,-31740000.0,-5099000.0,-7155000.0,-7460000.0,-8390000.0,-3989000.0,-17822000.0,-24009000.0,-124351000.0,-12206000.0,-5412000.0,-16616000.0,-143577000.0,-74754000.0,-179770000.0,38741000.0,-24549000.0
