Date,2018-12-31,2017-12-31,2016-12-30,2016-01-01,2015-01-02,2014-01-03
Revenue,48831000.0,27080000.0,12535000.0,5238000.0,3696000.0,3043000.0
Revenue Growth,0.8032,1.1604,1.3931,0.4172,0.2146,
Cost of Revenue,22997000.0,14427000.0,6430000.0,3371000.0,1769000.0,1231000.0
Gross Profit,25834000.0,12653000.0,6105000.0,1867000.0,1927000.0,1812000.0
R&D Expenses,14599000.0,12140000.0,14524000.0,15430000.0,16572000.0,13311000.0
SG&A Expense,54423000.0,42744000.0,28507000.0,10541000.0,6704000.0,6852000.0
Operating Expenses,69022000.0,54884000.0,43507000.0,26283000.0,23371000.0,25893000.0
Operating Income,-43188000.0,-42231000.0,-37402000.0,-24416000.0,-21444000.0,-24081000.0
Interest Expense,3588000.0,1959000.0,1311000.0,0.0,0.0,0.0
Earnings before Tax,-48152000.0,-44658000.0,-38428000.0,-24416000.0,-21444000.0,-24081000.0
Income Tax Expense,-21000.0,-58000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,986000.0,-136000.0,0.0,0.0,0.0,0.0
Net Income,-48131000.0,-44600000.0,-38428000.0,-24416000.0,-21444000.0,-24081000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-48131000.0,-44600000.0,-38428000.0,-24416000.0,-21444000.0,-24081000.0
EPS,-3.25,-4.22,-3.74,-2.38,,
EPS Diluted,-3.25,-4.22,-3.74,-2.38,,
Weighted Average Shs Out,17608955.0,10784164.0,10309065.0,10267666.0,,
Weighted Average Shs Out (Dil),14801000.0,10576000.0,10277000.0,10258000.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.529,0.4672,0.487,0.3564,0.5214,0.5955
EBITDA Margin,-0.875,-1.517,-2.782,-4.549,-5.515,-7.701
EBIT Margin,-0.9126,-1.5768,-2.9611,-4.6613,-5.8019,-7.9136
Profit Margin,-0.986,-1.647,-3.066,-4.661,-5.802,-7.914
Free Cash Flow margin,-0.8064,-1.8253,-2.3786,-4.5741,-5.704,-8.4893
EBITDA,-42719000.0,-41084000.0,-34874000.0,-23829000.0,-20383000.0,-23435000.0
EBIT,-44564000.0,-42699000.0,-37117000.0,-24416000.0,-21444000.0,-24081000.0
Consolidated Income,-48131000.0,-44600000.0,-38428000.0,-24416000.0,-21444000.0,-24081000.0
Earnings Before Tax Margin,-0.9861,-1.6491,-3.0657,-4.6613,-5.8019,-7.9136
Net Profit Margin,-0.9857,-1.647,-3.0657,-4.6613,-5.8019,-7.9136
