date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-173394000.0,26335000.0,26657000.0,124525000.0,91687000.0,-28246000.0,-70852000.0,-1201000.0
,depreciationAndAmortization,242942000.0,187163000.0,156007000.0,136361000.0,104105000.0,71373000.0,49541000.0,30192000.0
,deferredIncomeTax,-60573000.0,-8218000.0,9322000.0,32138000.0,35993000.0,-5299000.0,5259000.0,-591000.0
,stockBasedCompensation,170587000.0,26306000.0,27856000.0,22042000.0,18723000.0,15823000.0,9218000.0,2655000.0
,changeInWorkingCapital,-78998000.0,114514000.0,-8449000.0,-26890000.0,17234000.0,18628000.0,84867000.0,58026000.0
,accountsReceivables,4988000.0,-14864000.0,-5707000.0,-17870000.0,674000.0,-15517000.0,-14483000.0,-954000.0
,inventory,47554000.0,-181104000.0,14960000.0,-27101000.0,4042000.0,-47344000.0,-3788000.0,0.0
,accountsPayables,-45718000.0,67356000.0,8848000.0,47837000.0,-40336000.0,50946000.0,11364000.0,1351000.0
,otherWorkingCapital,41517000.0,203736000.0,89222000.0,97671000.0,124561000.0,107327000.0,88699000.0,3832000.0
,otherNonCashItems,35018000.0,11023000.0,19684000.0,24439000.0,10851000.0,5692000.0,265000.0,-1585000.0
,netCashProvidedByOperatingActivites,-317972000.0,-204487000.0,-62461000.0,-61011000.0,-150580000.0,-105266000.0,-7928000.0,23374000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-969675000.0,-840533000.0,-811316000.0,-812327000.0,-740112000.0,-607914000.0,-427584000.0,-325754000.0
,acquisitionsNet,537000000.0,-3000000.0,0.0,0.0,-5000000.0,-20000000.0,-36000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-497789000.0,-843255000.0,-811316000.0,-812327000.0,-745112000.0,-627489000.0,-463968000.0,-325754000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-601562000.0,-884989000.0,-543619000.0,-539999000.0,-447235000.0,-453770000.0,-121235000.0,-612000.0
,commonStockIssued,75000000.0,0.0,0.0,0.0,0.0,222078000.0,0.0,0.0
,commonStockRepurchased,0.0,-5000000.0,0.0,0.0,-437000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,695744000.0,604226000.0,252787000.0,483036000.0,528387000.0,228103000.0,132577000.0,98617000.0
,netCashUsedProvidedByFinancingActivities,1160740000.0,1106572000.0,936386000.0,869499000.0,898192000.0,784465000.0,524351000.0,312294000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,344979000.0,58830000.0,62609000.0,-3839000.0,2500000.0,51710000.0,52455000.0,9914000.0
,cashAtEndOfPeriod,708208000.0,363229000.0,304399000.0,202525000.0,206364000.0,203864000.0,152154000.0,99699000.0
,cashAtBeginningOfPeriod,363229000.0,304399000.0,241790000.0,206364000.0,203864000.0,152154000.0,99699000.0,89785000.0
,operatingCashFlow,-317972000.0,-204487000.0,-62461000.0,-61011000.0,-150580000.0,-105266000.0,-7928000.0,23374000.0
,capitalExpenditure,-969675000.0,-840533000.0,-811316000.0,-812327000.0,-740112000.0,-607914000.0,-427584000.0,-325754000.0
,freeCashFlow,-1287647000.0,-1045020000.0,-873777000.0,-873338000.0,-890692000.0,-713180000.0,-435512000.0,-302380000.0
