date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-04-02_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-04-02_FY,2010-04-03_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-04-01_FY,2005-04-02_FY,2004-04-03_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-04-01_FY,1999-04-03_FY,1998-03-31_FY,1997-03-31_FY
,revenue,3162666000.0,3059040000.0,2539004000.0,2356742000.0,2213881000.0,2377344000.0,2382500000.0,2168700000.0,2240736000.0,2369400000.0,1833600000.0,1825200000.0,1841400000.0,1842739000.0,1726300000.0,1573200000.0,1397800000.0,1156000000.0,1015600000.0,1659358000.0,1021000000.0,662000000.0,613593000.0,568143000.0
,costOfRevenue,1047630000.0,955868000.0,756368000.0,708632000.0,671907000.0,708823000.0,743300000.0,737200000.0,786078000.0,819600000.0,671800000.0,669200000.0,687000000.0,718643000.0,657100000.0,576300000.0,530000000.0,473600000.0,557900000.0,679402000.0,384000000.0,251300000.0,230690000.0,214337000.0
,grossProfit,2115036000.0,2103172000.0,1782636000.0,1648110000.0,1541974000.0,1668521000.0,1639200000.0,1431500000.0,1454658000.0,1549800000.0,1161800000.0,1156000000.0,1154400000.0,1124096000.0,1069200000.0,996900000.0,867800000.0,682400000.0,457700000.0,979956000.0,637000000.0,410700000.0,382903000.0,353806000.0
,grossProfitRatio,0.668750984138066,0.687526805795282,0.702100508703413,0.699317108109415,0.696502657550248,0.701842476309697,0.688016789087093,0.660072854705584,0.649187588363823,0.654089642947582,0.633616928446771,0.633355248739864,0.626914304333659,0.610013680722012,0.619359323408446,0.633676582761251,0.620832737158392,0.590311418685121,0.450669554942891,0.590563338351338,0.623898139079334,0.620392749244713,0.62403417248893,0.62274110567234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,853589000.0,743027000.0,639750000.0,601443000.0,533891000.0,525745000.0,492400000.0,475500000.0,435276000.0,392500000.0,369500000.0,355400000.0,358100000.0,388101000.0,326100000.0,307400000.0,247600000.0,222100000.0,204800000.0,213195000.0,123600000.0,90900000.0,80456000.0,71075000.0
,GeneralAndAdministrativeExpenses,432308000.0,395016000.0,362329000.0,335150000.0,331652000.0,353670000.0,378600000.0,365700000.0,365272000.0,350600000.0,327600000.0,343800000.0,365300000.0,377719000.0,316300000.0,303600000.0,266700000.0,235300000.0,228800000.0,274093000.0,186600000.0,134300000.0,128579000.0,118670000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,37251000.0,4930000.0,-7410000.0,5127000.0,6550000.0,34028000.0,19297000.0,9508000.0,0.0,11380000.0,32557000.0,27355000.0,6802000.0,0.0,14641000.0,0.0,0.0,0.0,626218000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1323148000.0,1146373000.0,1004231000.0,941720000.0,872093000.0,913443000.0,900200000.0,850700000.0,808116000.0,760400000.0,733400000.0,705600000.0,733000000.0,776329000.0,658500000.0,628000000.0,540700000.0,537100000.0,677100000.0,505203000.0,314800000.0,228700000.0,209035000.0,194745000.0
,costAndExpenses,2370778000.0,2102241000.0,1760599000.0,1650352000.0,1544000000.0,1622266000.0,1643500000.0,1587900000.0,1594194000.0,1580000000.0,1405200000.0,1374800000.0,1420000000.0,1494972000.0,1315600000.0,1204300000.0,1070700000.0,1010700000.0,1235000000.0,1184605000.0,698800000.0,480000000.0,439725000.0,409082000.0
,interestExpense,39820000.0,52883000.0,45837000.0,53953000.0,55456000.0,55431000.0,54035000.0,55069000.0,54576000.0,-26300000.0,6579000.0,14000000.0,57400000.0,0.0,56900000.0,0.0,0.0,0.0,57000.0,0.0,0.0,-11900000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
