date,,2020-06-26_FY,2019-06-28_FY,2018-06-29_FY,2017-06-30_FY,2016-06-24_FY,2015-06-26_FY,2014-06-27_FY,2013-06-28_FY,2012-06-29_FY,2011-06-24_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY
,revenue,1641836000.0,1584335000.0,1371925000.0,1420490000.0,976747000.0,773587000.0,677900000.0,641500000.0,564700000.0,743600000.0,505712000.0,441099000.0,511098000.0,496143000.0,375659000.0
,costOfRevenue,1455731000.0,1405111000.0,1218513000.0,1249030000.0,857224000.0,685814000.0,603600000.0,572100000.0,502800000.0,648800000.0,441370000.0,383058000.0,442784000.0,423858000.0,339682000.0
,grossProfit,186105000.0,179224000.0,153412000.0,171460000.0,119523000.0,87773000.0,74200000.0,69400000.0,61900000.0,94700000.0,64342000.0,58041000.0,68314000.0,72285000.0,35977000.0
,grossProfitRatio,0.113351759859085,0.113122540371828,0.111822439273284,0.120704827207513,0.122368433176657,0.113462351358024,0.109455671928013,0.108183943881528,0.109615725163804,0.127353415814954,0.127230518556016,0.13158270592316,0.13366125478871,0.145693882610457,0.0957703662097807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,68374000.0,55067000.0,57812000.0,0.0,49753000.0,39460000.0,27700000.0,23800000.0,23500000.0,24800000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1089000.0,0.0,0.0,509000.0,376000.0,-152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,68703000.0,56582999.9999999,59588000.0000002,65626000.0,49717000.0,40613000.0000001,-17100000.0,-1300000.00000007,122700000.0,24800000.0000001,16192000.0,21960000.0,21741000.0,18036000.0,10935000.0
,costAndExpenses,1524434000.0,1461694000.0,1278101000.0,1314656000.0,906941000.0,726427000.0,586500000.0,570800000.0,625500000.0,673600000.0,457562000.0,405018000.0,464525000.0,441894000.0,350617000.0
,interestExpense,3044000.0,5381000.0,3606000.0,3321000.0,1569000.0,616000.0,713000.0,1010000.0,427000.0,357000.0,500000.0,1266000.0,1547000.0,2842000.0,3346000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,30875000.0,29944000.0,29087000.0,23793000.0,17357000.0,12947000.0,10700000.0,10200000.0,9700000.0,9200000.0,8209000.0,8727000.0,7624000.0,6360000.0,5592000.0
,EBITDA,148277000.0,152585000.0,122911000.0,129627000.0,87163000.0,60107000.0,102000000.0,81000000.0,-51100000.0,79100000.0,56359000.0,44808000.0,54197000.0,60609000.0,30634000.0
,EBITDARatio,0.0903116998287283,0.096308545856779,0.0895901743899995,0.0912551302719484,0.0892380524332299,0.0776990823268747,0.150464670305355,0.12626656274357,-0.0904905259429786,0.106374394835933,0.111444853988041,0.101582637911217,0.10604032886061,0.122160344900563,0.0815473607713378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,117402000.0,122641000.0,93824000.0,105834000.0,69806000.0,47160000.0,91300000.0,70800000.0,-60800000.0,69900000.0,48150000.0,36081000.0,46573000.0,54249000.0,25042000.0
,operatingIncomeRatio,0.0715065329302074,0.0774085026209735,0.0683885780928258,0.0745052763483023,0.0714678417235988,0.0609627617837425,0.134680631361558,0.110366328916602,-0.107667788206127,0.0940021516944594,0.095212294744835,0.0817979637224297,0.0911234244704538,0.109341460022614,0.0666615201552472
,totalOtherIncomeExpensesNet,1089000.0,868000.0,473000.0,509000.0,376000.0,-152000.0,800000.0,700000.0,400000.0,200000.0,113000.0,-2029000.0,-599000.0,-336000.0,-181000.0
,incomeBeforeTax,119242000.0,126233000.0,88029000.0,103857000.0,68232000.0,47626000.0,93200000.0,71900000.0,-58400000.0,68900000.0,48090000.0,33542000.0,45791000.0,52441000.0,22530000.0
,incomeBeforeTaxRatio,0.0726272295162245,0.0796756998993269,0.0641645862565373,0.0731135030869629,0.0698563701756954,0.0615651503967879,0.137483404631952,0.112081060015588,-0.103417743934833,0.0926573426573427,0.0950936501407916,0.0760418862885656,0.0895933852216209,0.105697349352908,0.0599746046281335
,incomeTaxExpense,5763000.0,5278000.0,3862000.0,6742000.0,6335000.0,3984000.0,1439000.0,2940000.0,-1968000.0,4500000.0,3767000.0,2238000.0,3962000.0,2702000.0,1076000.0
,netIncome,113479000.0,120955000.0,84167000.0,97115000.0,61897000.0,43642000.0,91700000.0,69000000.0,-56500000.0,64300000.0,44323000.0,31304000.0,41829000.0,49739000.0,21454000.0
,netIncomeRatio,0.0691171347199111,0.0763443337425481,0.0613495635694371,0.0683672535533513,0.0633705555276853,0.0564151155590774,0.135270688892167,0.107560405300078,-0.100053125553391,0.0864712210866057,0.087644746416933,0.0709681953484365,0.0818414472371248,0.100251338827717,0.0571103048243221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.07464506340089,3.23279,2.21288,2.56565,1.6787,1.21282,2.57584,1.98276,-1.64244,1.86919,1.44,1.03,1.4,1.612076,0.695339
,EPSDiluted,3.01285012611178,3.23279,2.21288,2.56565,1.6787,1.21282,2.57584,1.98276,-1.64244,1.86919,1.41,1.0,1.33,1.58561,0.683924
,weightedAverageShsOut,36908000.0,37415000.0,38035000.0,37852000.0,36872000.0,35984000.0,35600000.0,34800000.0,34400000.0,34400000.0,30854000.0,30360000.0,29889000.0,30854000.0,30854000.0
,weightedAverageShsOutDil,37665000.0,37415000.0,38035000.0,37852000.0,36872000.0,35984000.0,35600000.0,34800000.0,34400000.0,34400000.0,31369000.0,31183000.0,31349000.0,31369000.0,31369000.0
