date,,2021-01-30_FY,2020-01-25_FY,2019-01-26_FY,2018-01-27_FY,2017-01-28_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-149729000.0,-214435000.0,48996000.0,31812000.0,27066000.0,3574000.0,-436000.0,-22283000.0
,depreciationAndAmortization,71441000.0,69418000.0,56529000.0,48777000.0,36925000.0,28694000.0,23317000.0,13132000.0
,deferredIncomeTax,26531000.0,3247000.0,-19244000.0,7174000.0,-26008000.0,-12308000.0,-1992000.0,-7257000.0
,stockBasedCompensation,12155000.0,7423000.0,49526000.0,13764000.0,9384000.0,4663000.0,4251000.0,4373000.0
,changeInWorkingCapital,228782000.0,-34340000.0,-12463000.0,-49140000.0,-14478000.0,-43509000.0,-10586000.0,9178000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,53290000.0,-35740000.0,-112179000.0,-26049000.0,-67407000.0,-34132000.0,-33131000.0,-13744000.0
,accountsPayables,18166000.0,4149000.0,29261000.0,22413000.0,24344000.0,-6285000.0,11554000.0,-5722000.0
,otherWorkingCapital,139239000.0,-89543000.0,-55203000.0,-42740000.0,6400000.0,7002000.0,4848000.0,1557000.0
,otherNonCashItems,0.0,316569000.0,43509000.0,12079000.0,10258000.0,-395000.0,21000.0,1103000.0
,netCashProvidedByOperatingActivites,422736000.0,105597000.0,86334000.0,106018000.0,43498000.0,14913000.0,15321000.0,35695000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-72286000.0,-246758000.0,-357521000.0,-232698000.0,-124273000.0,-102541000.0,-137044000.0,-47207000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,123294000.0,148398000.0,62904000.0,61099000.0,17234000.0,597000.0,-17857000.0
,netCashUsedForInvestingActivites,-39741000.0,-123464000.0,-209123000.0,-170276000.0,-62718000.0,-39727000.0,-100098000.0,-30310000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-18255000.0,-3957000.0,-3316000.0,-9729000.0,-6128000.0,-630822000.0,-213022000.0,-124315000.0
,commonStockIssued,0.0,0.0,0.0,0.0,132944000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,5943000.0,21685000.0,10433000.0,132944000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,32525000.0,141997000.0,83463000.0,-98384000.0,-13742000.0,-956000.0,-601000.0
,netCashUsedProvidedByFinancingActivities,-269203000.0,16486000.0,127730000.0,65209000.0,21340000.0,25536000.0,84512000.0,-4032000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,113792000.0,-1381000.0,4941000.0,951000.0,2120000.0,722000.0,-265000.0,1353000.0
,cashAtEndOfPeriod,125877000.0,9570000.0,13466000.0,8043000.0,7548000.0,5428000.0,4706000.0,4971000.0
,cashAtBeginningOfPeriod,12085000.0,10951000.0,8525000.0,7092000.0,5428000.0,4706000.0,4971000.0,3618000.0
,operatingCashFlow,422736000.0,105597000.0,86334000.0,106018000.0,43498000.0,14913000.0,15321000.0,35695000.0
,capitalExpenditure,-72286000.0,-246758000.0,-357521000.0,-232698000.0,-124273000.0,-102560000.0,-137508000.0,-47596000.0
,freeCashFlow,350450000.0,-141161000.0,-271187000.0,-126680000.0,-81361000.0,-87647000.0,-122187000.0,-11901000.0
