Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,576000.0,431000.0,282000.0,287000.0,350000.0,471000.0,353000.0,521000.0
Stock-based compensation,13129000.0,11963000.0,13145000.0,11616000.0,5230000.0,1301000.0,612000.0,312000.0
Operating Cash Flow,-59628000.0,-98050000.0,-63766000.0,-76707000.0,-57623000.0,-24506000.0,-16657000.0,-19876000.0
Capital Expenditure,204000.0,771000.0,393000.0,838000.0,191000.0,129000.0,-54000.0,-65000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-4954000.0,-771000.0,-393000.0,-838000.0,-191000.0,-129000.0,-54000.0,-65000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-4646000.0,-6126000.0,-4232000.0,4003000.0,7948000.0
Issuance (buybacks) of shares,-100737000.0,-136411000.0,-142086000.0,-201002000.0,-119538000.0,-102712000.0,-582000.0,32000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,36447000.0,93146000.0,333000.0,162415000.0,76144000.0,118268000.0,3336000.0,7810000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-28135000.0,-5675000.0,-63826000.0,84870000.0,18330000.0,93633000.0,-13375000.0,-12131000.0
Free Cash Flow,-59832000.0,-98821000.0,-64159000.0,-77545000.0,-57814000.0,-24635000.0,-16711000.0,-19941000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.4403,0.4403
