Date,2018-12-31,2017-12-31,2016-12-31
Revenue,21042363.0,26082417.0,5233145.0
Revenue Growth,-0.1932,3.9841,0.0
Cost of Revenue,6938063.0,5547779.0,6315504.0
Gross Profit,14104300.0,20534638.0,-1082359.0
R&D Expenses,3478570.0,1046198.0,2882202.0
SG&A Expense,21445582.0,26359982.0,8318658.0
Operating Expenses,24924152.0,27406180.0,11200860.0
Operating Income,-10819852.0,-6871542.0,-12283219.0
Interest Expense,80184.0,26611.0,4412.0
Earnings before Tax,-11853527.0,-6810454.0,-13049031.0
Income Tax Expense,74009.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-11927536.0,-6810454.0,-13049031.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-11927536.0,-6810454.0,-13049031.0
EPS,-0.16,-6810454.0,-13049031.0
EPS Diluted,-0.16,-6810454.0,-13049031.0
Weighted Average Shs Out,204238255.0,204238255.0,
Weighted Average Shs Out (Dil),72919624.0,1.0,1.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.6703,0.7873,-0.2068
EBITDA Margin,-0.316,-0.133,-1.873
EBIT Margin,-0.5595,-0.2601,-2.4927
Profit Margin,-0.567,-0.261,-2.494
Free Cash Flow margin,-0.3306,-0.3434,0.0736
EBITDA,-6652616.0,-3467662.0,-9799458.0
EBIT,-11773343.0,-6783843.0,-13044619.0
Consolidated Income,-11927536.0,-6810454.0,-13049031.0
Earnings Before Tax Margin,-0.5633,-0.2611,-2.4935
Net Profit Margin,-0.5668,-0.2611,-2.4935
