Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Depreciation & Amortization,416000.0,625000.0,673000.0,699000.0,646000.0,634000.0,520000.0,460000.0,483000.0,512000.0,579000.0
Stock-based compensation,792000.0,691000.0,577000.0,414000.0,375000.0,361000.0,149000.0,92000.0,169000.0,223000.0,265000.0
Operating Cash Flow,-3329000.0,3017000.0,2659000.0,5004000.0,-2340000.0,1123000.0,227000.0,6306000.0,1543000.0,-1931000.0,3365000.0
Capital Expenditure,832000.0,438000.0,358000.0,735000.0,724000.0,590000.0,858000.0,551000.0,339000.0,-483000.0,-402000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-500000.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97000.0,-645000.0,0.0,5000000.0
Investing Cash flow,-976000.0,13645000.0,-508000.0,-896000.0,-917000.0,-1254000.0,-1041000.0,-694000.0,-482000.0,-607000.0,4474000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1501000.0
Issuance (buybacks) of shares,-18099000.0,-25107000.0,-13885000.0,-13103000.0,-11181000.0,-16448000.0,0.0,-97000.0,-645000.0,-269000.0,-754000.0
Dividend payments,-2467000.0,-1921000.0,-1722000.0,-1670000.0,-1618000.0,-1545000.0,-1384000.0,-750000.0,-0.0,0.0,0.0
Financing Cash Flow,-2250000.0,-1738000.0,-1506000.0,-1407000.0,-1402000.0,-1384000.0,-1270000.0,-847000.0,-596000.0,-269000.0,-2255000.0
Effect of forex changes on cash,-453000.0,-238000.0,137000.0,-779000.0,-608000.0,-656000.0,210000.0,-146000.0,-122000.0,-566000.0,-174000.0
Net cash flow / Change in cash,-7008000.0,14686000.0,782000.0,1922000.0,-5267000.0,-2171000.0,-1874000.0,4619000.0,343000.0,-3373000.0,5410000.0
Free Cash Flow,-4161000.0,2579000.0,2301000.0,4269000.0,-3064000.0,533000.0,-631000.0,5755000.0,1204000.0,-2414000.0,2963000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0081,1.4663
