date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,255639000000.0,240269000000.0,224871000000.0,200136000000.0,184012000000.0,156397000000.0,129695000000.0,121744000000.0,109938000000.0,101208000000.0,93546000000.0,87138000000.0,80415000000.0,75431000000.0,70671000000.0,44866000000.0,36830000000.0,28566000000.0,25020000000.0,23454000000.0,21122000000.0,19562000000.0,17355000000.0,11794000000.0,10073790000.0,5670878000.0
,costOfRevenue,190141000000.0,184557000000.0,172401000000.0,154148000000.0,141454000000.0,120081000000.0,97041000000.0,92129000000.0,82749000000.0,76717000000.0,70957000000.0,79788000000.0,61839000000.0,56203000000.0,53907000000.0,32725000000.0,27000000000.0,20714000000.0,18192000000.0,21623000000.0,16155000000.0,15043000000.0,13523000000.0,8542000000.0,7179679000.0,3930933000.0
,grossProfit,65498000000.0,55712000000.0,52470000000.0,45988000000.0,42558000000.0,36316000000.0,32654000000.0,29615000000.0,27189000000.0,24491000000.0,22589000000.0,7350000000.0,18576000000.0,19228000000.0,16764000000.0,12141000000.0,9830000000.0,7852000000.0,6828000000.0,1831000000.0,4967000000.0,4519000000.0,3832000000.0,3252000000.0,2894111000.0,1739945000.0
,grossProfitRatio,0.256212862669624,0.231873441850592,0.233333778032739,0.229783747052005,0.23127839488729,0.232203942530867,0.251775319017695,0.243256341174924,0.247312121377504,0.241986799462493,0.241474782459966,0.0843489637127315,0.23100167879127,0.254908459386724,0.2372118690835,0.270605803949539,0.266901982079826,0.274872225722887,0.272901678657074,0.078067707000938,0.235157655525045,0.231009099274103,0.220800921924517,0.275733423774801,0.287291178394626,0.306821095428256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15557000000.0,14270000000.0,0.0,13103000000.0,0.0,9981000000.0,6814000000.0,0.0,4875000000.0,0.0,0.0,0.0,3343000000.0,2964000000.0,2364000000.0,2164535000.0,1030906000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,44595000000.0,37913000000.0,36502000000.0,31802000000.0,30456000000.0,26005000000.0,23159000000.0,20737000000.0,18615000000.0,16681000000.0,15334000000.0,991000000.0,14084000000.0,11379000000.0,10651000000.0,7267000000.0,6117000000.0,5174000000.0,4642000000.0,265000000.0,3767000000.0,3576000000.0,3149000000.0,2510000000.0,2282733000.0,1125364000.0
,costAndExpenses,234736000000.0,222470000000.0,208903000000.0,185950000000.0,171910000000.0,146086000000.0,120200000000.0,112866000000.0,101364000000.0,93398000000.0,86291000000.0,80779000000.0,75923000000.0,67582000000.0,64558000000.0,39992000000.0,33117000000.0,25888000000.0,22834000000.0,21888000000.0,19922000000.0,18619000000.0,16672000000.0,11052000000.0,9462412000.0,5056297000.0
,interestExpense,1663000000.0,1704000000.0,1400000000.0,1186000000.0,1067000000.0,790000000.0,618000000.0,708000000.0,632000000.0,505000000.0,481000000.0,551000000.0,639000000.0,0.0,456000000.0,241000000.0,128000000.0,95000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2891000000.0,2720000000.0,2428000000.0,2245000000.0,2055000000.0,1693000000.0,1478000000.0,1375000000.0,1309000000.0,1124000000.0,1064000000.0,991000000.0,981000000.0,796000000.0,670000000.0,453000000.0,374000000.0,299000000.0,255000000.0,265000000.0,247000000.0,233000000.0,185000000.0,146000000.0,133166000.0,94458000.0
,EBITDA,23794000000.0,20519000000.0,18396000000.0,16431000000.0,14157000000.0,12004000000.0,10973000000.0,10253000000.0,9883000000.0,8934000000.0,8319000000.0,7350000000.0,5473000000.0,8645000000.0,6783000000.0,5327000000.0,4087000000.0,2977000000.0,2441000000.0,1831000000.0,1447000000.0,1176000000.0,868000000.0,888000000.0,744544000.0,709039000.0
,EBITDARatio,0.0930765649998631,0.0854001140388481,0.0818069026241712,0.0820991725626574,0.0769351998782688,0.076753390410302,0.0846061914491692,0.0842177027204626,0.0898961232694792,0.0882736542565805,0.0889295106150984,0.0843489637127315,0.068059441646459,0.114608052392253,0.0959799634928047,0.118731333303615,0.110969318490361,0.104214800812154,0.0975619504396483,0.078067707000938,0.0685067701922166,0.0601165524997444,0.0500144050705848,0.0752925216211633,0.0739090253022944,0.125031608861979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,20903000000.0,17799000000.0,15968000000.0,14186000000.0,12102000000.0,10311000000.0,9495000000.0,8878000000.0,8574000000.0,7810000000.0,7255000000.0,6359000000.0,4492000000.0,7849000000.0,6113000000.0,4874000000.0,3713000000.0,2678000000.0,2186000000.0,1566000000.0,1200000000.0,943000000.0,683000000.0,742000000.0,611378000.0,614581000.0
,operatingIncomeRatio,0.0817676489111599,0.074079469261536,0.0710096010601634,0.0708818003757445,0.0657674499489164,0.0659283745851903,0.0732102239870465,0.0729235116309633,0.0779894122141571,0.0771678128211209,0.0775554272764202,0.0729761986733687,0.0558602250823851,0.10405536185388,0.0864994127718583,0.108634600811305,0.100814553353245,0.093747812084296,0.0873701039168665,0.066768994627782,0.0568128018180097,0.0482057049381454,0.0393546528377989,0.0629133457690351,0.0606899687208092,0.108374928891082
,totalOtherIncomeExpensesNet,1502000000.0,1886000000.0,1376000000.0,1023000000.0,828000000.0,710000000.0,779000000.0,745000000.0,680000000.0,654000000.0,609000000.0,0.0,771000000.0,0.0,871000000.0,499000000.0,388000000.0,257000000.0,0.0,0.0,27000000.0,0.0,-725000000.0,0.0,-29936000.0,-153796000.0
,incomeBeforeTax,20742000000.0,17981000000.0,15944000000.0,14023000000.0,11863000000.0,10231000000.0,9656000000.0,8915000000.0,8622000000.0,7959000000.0,7383000000.0,5808000000.0,4624000000.0,7305000000.0,6528000000.0,5132000000.0,3973000000.0,2840000000.0,2096000000.0,1472000000.0,1155000000.0,894000000.0,-46000000.0,742000000.0,580850000.0,460014000.0
,incomeBeforeTaxRatio,0.0811378545527091,0.0748369535811944,0.0709028732028585,0.0700673541991446,0.064468621611634,0.0654168558220426,0.0744515979798759,0.0732274280457353,0.0784260219396387,0.0786400284562485,0.0789237380540055,0.066652895407285,0.0575017098799975,0.0968434728427304,0.0923716941885639,0.114385057727455,0.107874015748032,0.0994188895890219,0.0837729816147082,0.0627611494840965,0.0546823217498343,0.0457008485839894,-0.00265053298761164,0.0629133457690351,0.0576595303257265,0.0811186557002284
