date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,6145600000.0,6117400000.0,5314100000.0,5160300000.0,4734400000.0,5122900000.0,5147100000.0,4644600000.0,4177000000.0,4092200000.0,3487700000.0,2627300000.0,3307600000.0,3878900000.0
,costOfRevenue,1807900000.0,1709300000.0,1494400000.0,1537400000.0,1378800000.0,1395500000.0,1394500000.0,1329300000.0,1297700000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,4337700000.0,4408100000.0,3819700000.0,3622900000.0,3355600000.0,3727400000.0,3752600000.0,3315300000.0,2879300000.0,4092200000.0,3487700000.0,2627300000.0,3307600000.0,0.0
,grossProfitRatio,0.705822051549076,0.720583908196293,0.718785871549275,0.702071584985369,0.708769854680635,0.727595697749322,0.72907073886266,0.713796667097274,0.689322480248983,1.0,1.0,1.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2940700000.0,2791300000.0,2343100000.0,2222100000.0,2064400000.0,2253600000.0,2363600000.0,2093300000.0,1896600000.0,3108100000.0,2738200000.0,2034100000.0,1321800000.0,2642100000.0
,SellingAndMarketingExpenses,83300000.0,135600000.0,134800000.0,123700000.0,114800000.0,115400000.0,112100000.0,98600000.0,103000000.0,86000000.0,159600000.0,108900000.0,1238000000.0,0.0
,otherExpenses,133700000.0,155000000.0,34000000.0,188800000.0,102100000.0,-26800000.0,44600000.0,67400000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3024000000.0,2926900000.0,2477900000.0,2345800000.0,2179200000.0,2369000000.0,2475700000.0,2191900000.0,1999600000.0,3194100000.0,2897800000.0,2143000000.0,2559800000.0,2884600000.0
