date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY
,revenue,1059371000.0,1195777000.0,1088758000.0,1075565000.0,935679000.0,856824000.0,782510000.0,691451000.0,551119000.0,522529000.0,398351000.0,344765000.0,361474000.0,302984000.0,273910000.0,258822000.0,274218000.0,246761000.0,242671000.0,217684000.0,220712000.0
,costOfRevenue,969473000.0,1067695000.0,975142000.0,961021000.0,828145000.0,771597000.0,711282000.0,631327000.0,490453000.0,479668000.0,346821000.0,300232000.0,328293000.0,271212000.0,244639000.0,237088000.0,248814000.0,221296000.0,216848000.0,196673000.0,0.0
,grossProfit,89898000.0,128082000.0,113616000.0,114544000.0,107534000.0,85227000.0,71228000.0,60124000.0,60666000.0,42861000.0,51530000.0,44533000.0,33181000.0,31772000.0,29271000.0,21734000.0,25404000.0,25465000.0,25823000.0,21011000.0,0.0
,grossProfitRatio,0.0848597894410929,0.107111944785692,0.104353768238672,0.10649658551552,0.114926165918012,0.0994685022828492,0.0910250348238361,0.0869533777520027,0.110077859772572,0.0820260693664849,0.129358279507269,0.129169144199672,0.0917936006462429,0.104863623161619,0.106863568325362,0.0839727689299982,0.0926416209001597,0.103197020598879,0.106411561332009,0.096520644604105,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,57952000.0,59113000.0,57081000.0,56651000.0,46440000.0,41558000.0,36605000.0,35018000.0,33128000.0,24527000.0,23168000.0,22791000.0,20914000.0,19759000.0,19954000.0,18588000.0,15920000.0,14769000.0,13881000.0,14861000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,95274000.0,59113000.0,57081000.0,56651000.0,46440000.0,41558000.0,36605000.0,35018000.0,33128000.0,24527000.0,23168000.0,22791000.0,20914000.0,19759000.0,19954000.0,18588000.0,15920000.0,14769000.0,13881000.0,14861000.0,0.0
,costAndExpenses,1064747000.0,1126808000.0,1032223000.0,1017672000.0,874585000.0,813155000.0,747887000.0,666345000.0,523581000.0,504195000.0,369989000.0,323023000.0,349207000.0,290971000.0,264593000.0,255676000.0,264734000.0,236065000.0,230729000.0,211534000.0,0.0
,interestExpense,877000.0,948000.0,831000.0,1023000.0,756000.0,830000.0,983000.0,1098000.0,1152000.0,1016000.0,834000.0,1108000.0,0.0,0.0,943000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16093000.0,13633000.0,13042000.0,10691000.0,8812000.0,8038000.0,6926000.0,6367000.0,5909000.0,4327000.0,3368000.0,3054000.0,2657000.0,2391000.0,2035000.0,2862000.0,2648000.0,2024000.0,1957000.0,1988000.0,0.0
,EBITDA,-947000.0,64109000.0,58873000.0,69434000.0,69459000.0,52160000.0,4090000.0,32680000.0,35168000.0,23660000.0,33307000.0,26050000.0,14949000.0,13992000.0,12386000.0,8365000.0,12425000.0,13503000.0,14599000.0,8570000.0,220712000.0
,EBITDARatio,-0.000893926679133184,0.0536128391832256,0.0540735406766242,0.0645558380943969,0.0742337917170312,0.0608759791975948,0.00522677026491674,0.0472629296942227,0.0638119897880494,0.0452797835144078,0.083612191258463,0.075558713906574,0.0413556715005782,0.0461806564042986,0.0452192325946479,0.0323195091607359,0.0453106652371471,0.0547209648202106,0.0601596400064285,0.0393689935870344,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-5376000.0,68969000.0,56535000.0,57893000.0,61094000.0,43669000.0,34623000.0,25106000.0,27538000.0,18334000.0,28362000.0,21742000.0,12267000.0,12013000.0,9317000.0,3146000.0,9484000.0,10696000.0,11942000.0,6150000.0,220712000.0
,operatingIncomeRatio,-0.00507470942663146,0.0576771421427239,0.0519261396931182,0.0538256637209281,0.0652937599326265,0.0509661260655631,0.0442460799223013,0.0363091527816143,0.0499674299017091,0.0350870478002178,0.0711985158817224,0.0630632459791452,0.03393605072564,0.0396489583608375,0.0340148223869154,0.0121550718254244,0.0345856216586803,0.0433455854045007,0.0492106596997581,0.028251961558957,1.0
,totalOtherIncomeExpensesNet,6647000.0,5419000.0,-46000.0,119000.0,766000.0,377000.0,38754000.0,495000.0,-464000.0,131000.0,-619000.0,-146000.0,-25000.0,412000.0,-91000.0,-2357000.0,-293000.0,-783000.0,-700000.0,-432000.0,0.0
,incomeBeforeTax,-12023000.0,63550000.0,56581000.0,57774000.0,60328000.0,43292000.0,-4131000.0,24611000.0,28002000.0,18203000.0,28981000.0,21888000.0,12292000.0,11601000.0,9408000.0,5503000.0,9777000.0,11479000.0,12642000.0,6582000.0,0.0
,incomeBeforeTaxRatio,-0.0113491873951618,0.0531453607152504,0.051968389669697,0.0537150241965851,0.0644751031069416,0.0505261290533412,-0.00527916576145992,0.0355932669126229,0.0508093533338535,0.0348363440115285,0.0727524218591142,0.0634867228401955,0.0340052119931171,0.038289150582209,0.0343470483005367,0.0212617165465069,0.0356541146095442,0.0465186962283343,0.0520952235743043,0.0302364895904155,0.0
,incomeTaxExpense,-4292000.0,12882000.0,12719000.0,20450000.0,21869000.0,16093000.0,-3916000.0,7866000.0,11055000.0,7249000.0,11341000.0,8277000.0,4567000.0,4271000.0,3620000.0,2181000.0,3567000.0,4319000.0,5727000.0,2744000.0,0.0
,netIncome,-13625000.0,36646000.0,32281000.0,37270000.0,38022000.0,27199000.0,97000.0,17349000.0,17052000.0,11068000.0,17764000.0,13611000.0,7725000.0,7330000.0,5788000.0,3322000.0,6210000.0,7160000.0,6915000.0,3838000.0,4476000.0
,netIncomeRatio,-0.0128614054943924,0.0306461823567438,0.0296493803030609,0.0346515552291121,0.0406357308435906,0.031743975425525,0.000123960077187512,0.0250907150325909,0.0309406861313074,0.0211815994901718,0.0445938380975572,0.0394790654503792,0.0213708316504092,0.0241926966440472,0.0211310284399985,0.01283507584363,0.0226462157845218,0.0290159303941871,0.0284953702749814,0.0176310615387442,0.0202798216680561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.777727039214567,2.09,1.85,2.14,2.19,1.57265105521827,0.00615287028227085,1.16781098546042,1.15325307723522,0.750729159601167,1.21587953456537,0.94187253477268,0.54,0.512444071588367,0.404642058165548,0.239130434782609,0.460102244943321,0.554565874060878,0.598079916969382,0.39,0.43
,EPSDiluted,-0.777727039214567,2.08,1.84,2.13,2.18,1.56649196567413,0.00563298490127758,1.16726098365068,1.151073309032,0.750322012066978,1.21513099391203,0.938495483693029,0.53,0.507793557325944,0.403232548418559,0.237540221666071,0.457222794875571,0.553152039555006,0.595915201654602,0.39,0.43
,weightedAverageShsOut,17564000.0,17519000.0,17477000.0,17416000.0,17348000.0,17295000.0,15765000.0,14856000.0,14786000.0,14743000.0,14610000.0,14451000.0,14398000.0,14304000.0,14304000.0,13892000.0,13497000.0,12911000.0,11562000.0,9956000.0,10409302.0
,weightedAverageShsOutDil,17564000.0,17593000.0,17568000.0,17514000.0,17431000.0,17363000.0,17220000.0,14863000.0,14814000.0,14751000.0,14619000.0,14503000.0,14481000.0,14435000.0,14354000.0,13985000.0,13582000.0,12944000.0,11604000.0,9956000.0,10409302.0
