date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-03-08_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1488000000.0,2877100000.0,3320500000.0,2830900000.0,2184600000.0,2364000000.0,2364300000.0,3459906000.0,2882208000.0,2226768000.0,2121291000.0,1483840000.0,891438000.0,1213676000.0,652175000.0,427491000.0,251076000.0,155299000.0,74853991.0,18759128.0,414166.0
,costOfRevenue,4383800000.0,2862400000.0,5440400000.0,1875200000.0,2350100000.0,0.0,3276700000.0,2340178000.0,1654216000.0,1510129000.0,727883000.0,540210000.0,343087000.0,369149000.0,231558000.0,169612000.0,90550000.0,22941000.0,11696435.0,0.0,0.0
,grossProfit,-2895800000.0,14700000.0,-2119900000.0,955700000.0,-165500000.0,2364000000.0,-912400000.0,1119728000.0,1227992000.0,716639000.0,1393408000.0,943630000.0,548351000.0,844527000.0,420617000.0,257879000.0,160526000.0,132358000.0,63157556.0,0.0,0.0
,grossProfitRatio,-1.94610215053763,0.0051093114594557,-0.638427947598253,0.337595817584514,-0.0757575757575758,1.0,-0.385907033794358,0.323629601497844,0.426059465520878,0.321829216155432,0.656867916754467,0.635937836963554,0.615130833552081,0.695842218186732,0.644944991758347,0.603238430750589,0.639352228010642,0.852278507910547,0.843743334941219,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,80000000.0,116800000.0,167900000.0,160000000.0,158600000.0,111000000.0,170300000.0,161308000.0,135218000.0,114525000.0,107868000.0,106513000.0,81368000.0,71745000.0,31733000.0,24688000.0,11143000.0,11787000.0,3258126.0,1477228.0,387025.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,5000000.0,41300000.0,0.0,100000.0,3200000.0,0.0,2300000.0,0.0,613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16452858.0,0.0,0.0
