date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,508238000.0,1502759000.0,1430789000.0,1439270000.0,1492043000.0,1336966000.0,794849000.0,942260000.0,922606000.0,889797000.0,841365000.0,916595000.0,1172856000.0,1128767000.0,480434000.0,331650000.0,116925062.0,42278601.0,29892000.0,36215000.0,29303224.0,20132568.0
,costOfRevenue,514341000.0,1036784000.0,978937000.0,980880000.0,1011856000.0,905545000.0,545523000.0,643388000.0,635243000.0,627637000.0,605883000.0,615683000.0,753587000.0,739137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,-6103000.0,465975000.0,451852000.0,458390000.0,480187000.0,431421000.0,249326000.0,298872000.0,287363000.0,262160000.0,235482000.0,300912000.0,419269000.0,389630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,-0.012008153660293,0.310079660145106,0.315806174075982,0.318487844532298,0.321831877499509,0.322686590384497,0.313677189000678,0.317186339226965,0.311468817675151,0.294628999648234,0.279880907810522,0.328293302930956,0.357476962218721,0.345181955177641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,78098000.0,74739000.0,80053000.0,66487000.0,62727000.0,57333000.0,61776000.0,52821000.0,44050000.0,44522000.0,30619000.0,29951000.0,28702000.0,26953000.0,20359000.0,14523000.0,11854944.0,4002950.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-50050000.0,269003000.0,258458000.0,246731000.0,243863000.0,210410000.0,110653000.0,127990000.0,133979000.0,126213000.0,133435000.0,215242000.0,230239000.0,211570000.0,380575000.0,245204000.0,88662566.0,37700544.0,26053000.0,0.0,0.0,0.0
,operatingExpenses,28048000.0,343742000.0,338511000.0,313218000.0,306590000.0,267743000.0,172429000.0,180811000.0,178029000.0,170735000.0,164054000.0,245193000.0,258941000.0,238523000.0,400934000.0,259727000.0,100517510.0,41703494.0,26053000.0,31828000.0,23737343.0,18602883.0
,costAndExpenses,845204000.0,1380526000.0,1317448000.0,1294098000.0,1318446000.0,1173288000.0,717952000.0,824199000.0,813272000.0,798372000.0,769937000.0,860876000.0,1012528000.0,977660000.0,400934000.0,259727000.0,100517510.0,41703494.0,26053000.0,31828000.0,23737343.0,18602883.0
,interestExpense,247381000.0,262001000.0,236786000.0,222631000.0,223967000.0,187514000.0,114502000.0,141469000.0,144796000.0,138547000.0,140609000.0,145550000.0,156383000.0,133275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,252765000.0,269003000.0,258458000.0,246731000.0,243863000.0,210410000.0,110653000.0,127990000.0,133979000.0,133882000.0,133435000.0,155458000.0,167730000.0,153285000.0,51602000.0,34242000.0,10767785.0,4932676.0,0.0,4446000.0,0.0,0.0
,EBITDA,-45065000.0,418587000.0,371060000.0,400136000.0,423077000.0,673573000.0,195020000.0,229687000.0,227370000.0,276158000.0,222149000.0,52287000.0,454274000.0,321701000.0,92318000.0,41029000.0,12845265.0,870297.0,-3542000.0,8833000.0,5565881.0,1529685.0
,EBITDARatio,-0.088669088104392,0.278545661679617,0.259339427406836,0.278013159448887,0.283555500746292,0.503807127481178,0.245354778077346,0.243761806720014,0.246443227119702,0.310360677772571,0.26403403992322,0.0570448235043831,0.387322910911484,0.285002130643437,0.192155426135536,0.123711744308759,0.109858953934102,0.0205848107414907,-0.118493242339087,0.243904459478117,0.189940908891117,0.0759806200580075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-336966000.0,122233000.0,113341000.0,145172000.0,173597000.0,163678000.0,76897000.0,118061000.0,109334000.0,91425000.0,71428000.0,55719000.0,160328000.0,151107000.0,79500000.0,71923000.0,16407552.0,575107.0,3839000.0,4387000.0,5565881.0,1529685.0
,operatingIncomeRatio,-0.663008275650384,0.0813390570277736,0.0792157334170168,0.100865021851355,0.116348523467487,0.122424953214966,0.0967441614696628,0.125295565979666,0.11850562428599,0.102748154916234,0.0848953783435251,0.0607891162399969,0.136698793372758,0.133869080155603,0.165475382674832,0.216864164028343,0.140325364976073,0.0136027916344725,0.128429011106651,0.121137650144968,0.189940908891117,0.0759806200580075
,totalOtherIncomeExpensesNet,297591000.0,263694000.0,266868000.0,236150000.0,230847000.0,-146845000.0,117362000.0,165108000.0,165517000.0,85816000.0,142779000.0,326181000.0,67979000.0,140151000.0,47116000.0,68983000.0,14032461.0,4711073.0,6483000.0,7293000.0,4853159.0,3408158.0
,incomeBeforeTax,-634557000.0,-141461000.0,-153527000.0,-90978000.0,-57250000.0,310523000.0,-40465000.0,-47047000.0,-56183000.0,5609000.0,-71351000.0,-270462000.0,92349000.0,10956000.0,32384000.0,2940000.0,2375091.0,-4135966.0,-2644000.0,-2906000.0,712722.0,-1878473.0
,incomeBeforeTaxRatio,-1.24854300544233,-0.0941341891813657,-0.107302334586022,-0.0632112112390309,-0.0383702078291309,0.232259459103672,-0.0509090405850671,-0.0499299556385711,-0.0608959837677188,0.00630368499781411,-0.0848038603935272,-0.295072523851865,0.0787385663713192,0.00970616610868319,0.0674057206609024,0.0088647670737223,0.0203129334239737,-0.0978264630847175,-0.0884517596681386,-0.0802429932348474,0.0243223066513091,-0.0933051859057424
,incomeTaxExpense,-1335000.0,1218000.0,2782000.0,-2218000.0,1532000.0,4710000.0,1266000.0,1511000.0,2375000.0,1620000.0,-155000.0,1521000.0,967000.0,4981000.0,2920000.0,-2650000.0,658273.0,-142178.0,-449000.0,0.0,0.0,0.0
,netIncome,-543876000.0,-113635000.0,-126966000.0,-67008000.0,-46285000.0,270939000.0,-31401000.0,-41283000.0,-53780000.0,2109000.0,-51740000.0,-250242000.0,129194000.0,30160000.0,37796000.0,9437000.0,1419207.0,-3920201.0,-3093000.0,-2906000.0,712722.0,-1878473.0
,netIncomeRatio,-1.07012069148706,-0.0756175807298442,-0.0887384513020438,-0.0465569351129392,-0.0310212239191498,0.202652124287379,-0.0395056167901073,-0.0438127480737801,-0.05829140499845,0.00237020354080762,-0.0614953082193816,-0.273012617350084,0.110153335106782,0.0267194203941115,0.0786705353909174,0.0284546962158902,0.0121377485350403,-0.0927230539156203,-0.103472501003613,-0.0802429932348474,0.0243223066513091,-0.0933051859057424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-462.204470128325,-113.820527459759,-130.513352932711,-70.3813795204134,-49.0172198335204,235.843176852569,-35.8368902786971,-54.9304770141707,-79.6351413383087,3.40413855441134,-101.135675052288,-364.800209921717,116.071011445924,28.5102541439598,60.8357528030062,23.4785527140406,4.60335954065238,-15.9181176654029,-12.0191466988732,-11.2924798923134,2.76957978451803,-7.2995934551802
