date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,171566000.0,171957000.0,107927000.0,22050000.0,65841000.0,-27793000.0,-48906000.0,-55184000.0,-27491713.0
,depreciationAndAmortization,9930000.0,9299000.0,7811000.0,6663000.0,5660000.0,4861000.0,8080000.0,8116000.0,2917.0
,deferredIncomeTax,46506000.0,45082000.0,25927000.0,31102000.0,-54749000.0,0.0,-2386000.0,0.0,0.0
,stockBasedCompensation,11115000.0,13031000.0,12557000.0,9484000.0,6854000.0,8174000.0,9180000.0,10367000.0,6115360.0
,changeInWorkingCapital,9614000.0,-29053000.0,4201000.0,-50404000.0,-113825000.0,-150839000.0,47163000.0,-953000.0,4235414.0
,accountsReceivables,-16363000.0,-10078000.0,-10828000.0,-11451000.0,-8585000.0,-4095000.0,-1029000.0,-19000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,3300000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2783000.0,-247545000.0,-218492000.0,-222693000.0,-172289000.0,-58464000.0,92375000.0,45212000.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619569.0
,netCashProvidedByOperatingActivites,252598000.0,208150000.0,145861000.0,67763000.0,71944000.0,41463000.0,-21004000.0,-36311000.0,-14596257.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12159000.0,-9956000.0,-8060000.0,-8510000.0,-11471000.0,-6135000.0,-8220000.0,-6692000.0,-2446504.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1108157000.0,-520895000.0,-614253000.0,-350275000.0,-313635000.0,-364931000.0,-60462000.0,-560385000.0,-4861628.0
,salesMaturitiesOfInvestments,490762000.0,336496000.0,401663000.0,265713000.0,245314000.0,140901000.0,136764000.0,147128000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-629554000.0,-194355000.0,-220650000.0,-93072000.0,-79792000.0,-230165000.0,68082000.0,-419949000.0,-9808132.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-147750000.0,-1500000.0,-147375000.0,-1500000.0,-1500000.0,-375000.0,0.0,0.0,0.0
,commonStockIssued,219687000.0,0.0,79165000.0,0.0,532000.0,415000.0,1097000.0,27912000.0,510812463.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-18004000.0,-18248000.0,-13331000.0,-9027000.0,-755000.0,-5542000.0,-1083000.0,-1578000.0,0.0
,netCashUsedProvidedByFinancingActivities,462804000.0,2000000.0,80887000.0,-3241000.0,-1723000.0,142998000.0,14000.0,26334000.0,510259806.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,85848000.0,15795000.0,6098000.0,-28550000.0,-9571000.0,-45704000.0,47092000.0,-429926000.0,485855417.0
,cashAtEndOfPeriod,126937000.0,41089000.0,25294000.0,19196000.0,47746000.0,57317000.0,103021000.0,55929000.0,485855418.0
,cashAtBeginningOfPeriod,41089000.0,25294000.0,19196000.0,47746000.0,57317000.0,103021000.0,55929000.0,485855000.0,1.0
,operatingCashFlow,252598000.0,208150000.0,145861000.0,67763000.0,71944000.0,41463000.0,-21004000.0,-36311000.0,-14596257.0
,capitalExpenditure,-12159000.0,-9956000.0,-8060000.0,-8510000.0,-11471000.0,-6135000.0,-8220000.0,-6692000.0,-2446504.0
,freeCashFlow,240439000.0,198194000.0,137801000.0,59253000.0,60473000.0,35328000.0,-29224000.0,-43003000.0,-17042761.0
