date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY
,revenue,2805839000.0,2595777000.0,1758439000.0,1666487000.0,1574978000.0,1503316000.0,1336100000.0,1115000000.0,945700000.0,900000000.0,887600000.0,865200000.0,630700000.0,455600000.0,202000000.0,326700000.0,296900000.0,225700000.0,156600000.0,116200000.0
,costOfRevenue,1974135000.0,1818220000.0,1027310000.0,961333000.0,908979000.0,903167000.0,845400000.0,717800000.0,611900000.0,541400000.0,507800000.0,489200000.0,354500000.0,256300000.0,114000000.0,179700000.0,162600000.0,122400000.0,83400000.0,63800000.0
,grossProfit,831704000.0,777557000.0,731129000.0,705154000.0,665999000.0,600149000.0,490600000.0,397300000.0,333800000.0,358700000.0,379800000.0,376000000.0,276200000.0,199300000.0,87900000.0,147000000.0,134400000.0,103400000.0,73200000.0,52400000.0
,grossProfitRatio,0.296419003371184,0.299546917936325,0.415782975696058,0.423138014277939,0.422862414586109,0.399216798065077,0.367188084724197,0.356322869955157,0.352966056889077,0.398555555555556,0.42789544840018,0.434581599630143,0.437926113841763,0.437445127304653,0.435148514851485,0.449954086317723,0.452677669248905,0.45813026140895,0.467432950191571,0.450946643717728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,336748000.0,325794000.0,323741000.0,325726000.0,326786000.0,336461000.0,313900000.0,280800000.0,255900000.0,232700000.0,230900000.0,248800000.0,188000000.0,136600000.0,68300000.0,103800000.0,88800000.0,71100000.0,49000000.0,36300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,398298000.0,391710000.0,385038000.0,385301000.0,384463000.0,389003000.0,360445000.0,323603000.0,294546000.0,266561000.0,272377000.0,276506000.0,207001000.0,151518000.0,76400000.0,128390000.0,99978000.0,78423000.0,54971000.0,41287000.0
,costAndExpenses,2372433000.0,2222420000.0,1420101000.0,1354793000.0,1293442000.0,1300966000.0,1214900000.0,1047000000.0,916300000.0,807900000.0,780200000.0,765700000.0,561500000.0,407800000.0,190400000.0,308100000.0,262500000.0,200800000.0,138300000.0,105100000.0
,interestExpense,-6417000.0,-8743000.0,-10281000.0,-11522000.0,-2686000.0,366000.0,-300000.0,-800000.0,-400000.0,600000.0,-2800000.0,-1200000.0,2700000.0,3600000.0,1300000.0,1000000.0,300000.0,400000.0,1100000.0,2500000.0
