date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,52505000.0,43745000.0,21225000.0,10616476.0,10118687.0
,depreciationAndAmortization,4093000.0,5314000.0,4300000.0,2902328.0,2302163.0
,deferredIncomeTax,0.0,912000.0,2523000.0,6445865.0,-10352.0
,stockBasedCompensation,0.0,1661000.0,1154000.0,866558.0,772311.0
,changeInWorkingCapital,2343293000.0,-738936000.0,-43888747480.0,10793236020.0,8003505090.0
,accountsReceivables,0.0,-1203000.0,-671000.0,-714501.0,-404760.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-374000.0,914000.0,144000.0,29826.0,60348.0
,otherWorkingCapital,-884498000.0,-3227791000.0,-2488855000.0,41399892480.0,30606656460.0
,otherNonCashItems,-2386195000.0,732004000.0,43891045480.0,-10792469198.0,-8007110818.0
,netCashProvidedByOperatingActivites,13696000.0,44700000.0,31500000.0,21598049.0,9577081.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4398000.0,-7892000.0,-4057000.0,-4675400.0,-2706842.0
,acquisitionsNet,29245000.0,30860000.0,42450000.0,3910489.0,0.0
,purchasesOfInvestments,0.0,-191587000.0,-74994000.0,-92087262.0,-54836351.0
,salesMaturitiesOfInvestments,0.0,144877000.0,107590000.0,66409073.0,49653859.0
,otherInvestingActivites,-23121000.0,-38940000.0,-79797000.0,-114960274.0,-104410749.0
,netCashUsedForInvestingActivites,1726000.0,-62682000.0,-8808000.0,-141403374.0,-112300083.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-258673000.0,-168680000.0,-173633473.0,-293321245.0
,commonStockIssued,0.0,0.0,0.0,55270625.0,59744418.0
,commonStockRepurchased,-8067000.0,-5292000.0,-260000.0,-5329587.0,-16101112.0
,dividendsPaid,-8589000.0,-5190000.0,-2557000.0,-1415524.0,-1235241.0
,otherFinancingActivites,618289000.0,296894000.0,215990000.0,274716176.0,374496150.0
,netCashUsedProvidedByFinancingActivities,601633000.0,27739000.0,44493000.0,149608217.0,123582970.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,61290000.0,9757000.0,67185000.0,29802892.0,20859968.0
,cashAtEndOfPeriod,67231000.0,168864000.0,159107000.0,91921777.0,62118885.0
,cashAtBeginningOfPeriod,5941000.0,159107000.0,91922000.0,62118885.0,41258917.0
,operatingCashFlow,13696000.0,44700000.0,31500000.0,21598049.0,9577081.0
,capitalExpenditure,0.0,5097000.0,1396000.0,6945936.0,-2706842.0
,freeCashFlow,13696000.0,36808000.0,27443000.0,16922649.0,6870239.0
