date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-23786000.0,-29135000.0,-22397000.0,-10445462.0,-14411144.0,-13356425.0,-17710476.0,-14556885.0,-9417958.0,-9219220.0,-1316299.0,15046332.0,-1040709.0,-748980.0,-367182.0,-530612.0,2296679.0,-1281761.0,-2602781.0,-2560000.0,1343492.0,-2859276.0,-1700000.0,-400000.0,-2300000.0,-600000.0,200000.0,600000.0,700000.0,1000000.0,900000.0,400000.0
,depreciationAndAmortization,3460000.0,2877000.0,851000.0,566604.0,436488.0,248968.0,198894.0,138332.0,314829.0,340675.0,19767.0,23009.0,23124.0,22273.0,25460.0,20042.0,212284.0,523267.0,625136.0,290000.0,521276.0,908024.0,900000.0,800000.0,1000000.0,1100000.0,900000.0,600000.0,500000.0,300000.0,300000.0,300000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-586000.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157000.0,0.0,0.0,0.0,-100000.0,-100000.0,100000.0,0.0,0.0,100000.0,-100000.0
,stockBasedCompensation,8470000.0,10304000.0,7606000.0,3608918.0,1390277.0,1316509.0,956449.0,671887.0,495077.0,250044.0,245258.0,0.0,455081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-209000.0,-23768000.0,95887079.0,9066038.0,1613754.0,19376353.0,-11594770.0,6744443.0,7953462.0,-1110178.0,-1052970.0,10782588.0,-551858.0,-335137.0,-301163.0,-617517.0,2828864.0,278546.0,-2164736.0,-3173526.0,2767167.0,-1987439.0,-1800000.0,1200000.0,-100000.0,-300000.0,-200000.0,-800000.0,500000.0,1400000.0,-200000.0,-200000.0
,accountsReceivables,-635000.0,-2136000.0,-5108000.0,-3235840.0,-3348807.0,-2036052.0,-1014087.0,-902227.0,-252435.0,-368954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-910000.0,-3767000.0,-6009000.0,-1857102.0,-1524880.0,-720340.0,184818.0,-247329.0,-1390570.0,142249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82680.0,516754.0,600000.0,-177646.0,-336162.0,-300000.0,900000.0,-600000.0,-300000.0,-300000.0,-800000.0,0.0,0.0,100000.0,-200000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22354.0,58504.0,12748.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-12000.0,114141000.0,137909000.0,42021921.0,32955883.0,31342129.0,11965776.0,23560546.0,16816103.0,8862641.0,9972819.0,11025789.0,243201.0,795059.0,1130196.0,1431359.0,2048876.0,-779988.0,-1058534.0,1106202.0,4279728.0,1512561.0,3500000.0,5300000.0,4100000.0,4200000.0,4500000.0,4700000.0,5500000.0,5000000.0,3600000.0,3800000.0
,otherNonCashItems,232000.0,0.0,81000.0,246557.0,2049194.0,589556.0,5281535.0,3962307.0,1300824.0,-9210963.0,0.0,0.0,0.0,332925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-9626000.0,-19872000.0,-17862000.0,-9237599.0,-11204442.0,-13051819.0,-10451059.0,-10444758.0,-8661858.0,-7079290.0,-2429661.0,15441941.0,-470164.0,-466947.0,-28793.0,-709618.0,878839.0,-27300.0,-755021.0,-1950000.0,-2923122.0,-1271859.0,-200000.0,1500000.0,100000.0,200000.0,100000.0,300000.0,1400000.0,1100000.0,1300000.0,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-21905000.0,-4664000.0,-6282000.0,-1105212.0,-963787.0,-408782.0,-542045.0,-178776.0,-48459.0,-20610.0,-1257.0,-1957.0,-6633.0,0.0,0.0,0.0,-74550.0,-22001.0,-21070.0,-190000.0,-371906.0,-424448.0,-400000.0,-400000.0,-200000.0,-400000.0,-1500000.0,-2100000.0,-500000.0,-700000.0,-600000.0,-200000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-77806000.0,-121074000.0,-114736000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1959573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-3000000.0,-4100000.0,-2700000.0,-2300000.0,-2400000.0
,salesMaturitiesOfInvestments,83440000.0,153571000.0,23146000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11076.0,0.0,0.0,600000.0,0.0,0.0,1700000.0,5300000.0,2300000.0,2900000.0,2400000.0,2700000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60000.0,-31473.0,-49905.0,-81002.0,0.0,-141215.0,-138553.0,-100000.0,-100000.0,-100000.0,-200000.0,-200000.0,-200000.0,-300000.0,-100000.0,0.0,-100000.0
