Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,14000000.0,6000000.0,4000000.0,1000000.0,1000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0
Inventories,15000000.0,12000000.0,11000000.0,10000000.0,10000000.0
Total current assets,29000000.0,25000000.0,21000000.0,18000000.0,16000000.0
Property, Plant & Equipment Net,23000000.0,20000000.0,17000000.0,15000000.0,14000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,000000.0,0000000.0,0000000.0,000000.0,000000.0
Tax assets,000000.0,000000.0,000000.0,0000000.0,0000000.0
Total non-current assets,9000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Total assets,60000000.0,45000000.0,39000000.0,31000000.0,29000000.0
Payables,1000000.0,1000000.0,0000000.0,1000000.0,1000000.0
Short-term debt,2000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total current liabilities,6000000.0,4000000.0,4000000.0,3000000.0,3000000.0
Long-term debt,7000000.0,4000000.0,5000000.0,5000000.0,6000000.0
Total debt,7000000.0,4000000.0,5000000.0,5000000.0,6000000.0
Deferred revenue,0000000.0,0000000.0,0000000.0,1000000.0,1000000.0
Tax Liabilities,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,9000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Total liabilities,15000000.0,10000000.0,12000000.0,10000000.0,10000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),19000000.0,17000000.0,14000000.0,13000000.0,10000000.0
Total shareholders equity,45000000.0,35000000.0,27000000.0,21000000.0,19000000.0
Investments,000000.0,0000000.0,0000000.0,000000.0,000000.0
Net Debt,-5000000,-2000000,1000000,4000000,5000000
Other Assets,6000000,5000000,6000000,3000000,3000000
Other Liabilities,2000000,1000000,3000000,1000000,1000000
