date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1994-07-02_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-19100000.0,46600000.0,-67100000.0,9400000.0,-375800000.0,63500000.0,144500000.0,141800000.0,101700000.0,-10500000.0,-73400000.0,-704200000.0,-10700000.0,336700000.0,166200000.0,65800000.0,39138000.0,3549000.0,-20502000.0,45548000.0,60268000.0,66800000.0,51400000.0,36400000.0,25600000.0,14600000.0,-5100000.0,14000000.0,-3900000.0,8300000.0,15400000.0,21000000.0
,depreciationAndAmortization,37500000.0,35300000.0,36400000.0,38900000.0,48600000.0,104300000.0,103500000.0,103800000.0,106600000.0,120900000.0,125500000.0,131100000.0,97500000.0,89200000.0,73700000.0,65601000.0,57225000.0,50166000.0,39169000.0,36563000.0,18725000.0,17300000.0,15000000.0,12000000.0,11600000.0,6800000.0,3400000.0,6400000.0,6000000.0,6300000.0,5700000.0,5100000.0
,deferredIncomeTax,4800000.0,1500000.0,-11100000.0,-44100000.0,101400000.0,-35900000.0,-6200000.0,-13400000.0,-8500000.0,25500000.0,27200000.0,-91500000.0,6900000.0,4200000.0,-3800000.0,13980000.0,-5163000.0,-2492000.0,-10561000.0,1667000.0,7148000.0,-600000.0,-5700000.0,-3200000.0,-4400000.0,-800000.0,-6200000.0,-3000000.0,-1400000.0,800000.0,-100000.0,2500000.0
,stockBasedCompensation,6500000.0,10100000.0,7400000.0,8500000.0,-700000.0,9600000.0,1900000.0,14900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-66300000.0,85200000.0,100000.0,9300000.0,206900000.0,-44800000.0,37300000.0,-44600000.0,46900000.0,100000.0,17400000.0,-398500000.0,15200000.0,293700000.0,-55829000.0,69848000.0,92416000.0,-85901000.0,151837000.0,50912000.0,-17683000.0,8900000.0,18100000.0,-42900000.0,-6600000.0,-18200000.0,-11700000.0,-35500000.0,48600000.0,7200000.0,-14200000.0,-3500000.0
,accountsReceivables,-37700000.0,-124200000.0,-553400000.0,-32700000.0,18400000.0,-15800000.0,10300000.0,74300000.0,-35600000.0,-98400000.0,17000000.0,301600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13100000.0,7000000.0,0.0,0.0,0.0,0.0
,inventory,8300000.0,-18300000.0,-72700000.0,55600000.0,52700000.0,2100000.0,9000000.0,-22200000.0,-41000000.0,-114400000.0,1100000.0,349400000.0,-179900000.0,-105200000.0,-160600000.0,-113454000.0,-84983000.0,25701000.0,9141000.0,25565000.0,6402000.0,-4200000.0,-18700000.0,-6000000.0,9000000.0,-5900000.0,-5600000.0,3000000.0,30700000.0,19700000.0,-8000000.0,-21300000.0
,accountsPayables,-20100000.0,-59700000.0,56500000.0,27100000.0,-105800000.0,-37200000.0,-8900000.0,-1600000.0,25700000.0,97900000.0,46600000.0,-307900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,431500000.0,346300000.0,346200000.0,336900000.0,130000000.0,174800000.0,137500000.0,182100000.0,135200000.0,135100000.0,117700000.0,516200000.0,501000000.0,207300000.0,263129000.0,193281000.0,100865000.0,186766000.0,34929000.0,-15983000.0,1700000.0,-7200000.0,-25300000.0,17600000.0,24200000.0,42400000.0,54100000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,1500000.0,1500000.0,1800000.0,1900000.0,2200000.0,4000000.0,5800000.0,25800000.0,24300000.0,13700000.0,6300000.0,5300000.0,409900000.0,3600000.0,0.0,0.0,0.0,14988000.0,0.0,0.0,0.0,-100000.0,-1600000.0,500000.0,100000.0,0.0,14000000.0,0.0,-100000.0,0.0,100000.0,100000.0
,netCashProvidedByOperatingActivites,-35100000.0,-53300000.0,-513000000.0,77900000.0,-172300000.0,98000000.0,98300000.0,323100000.0,162300000.0,15600000.0,209300000.0,338600000.0,309000000.0,238200000.0,294100000.0,106741000.0,56963000.0,150863000.0,94539000.0,106615000.0,63047000.0,103400000.0,56800000.0,43600000.0,64500000.0,16400000.0,-300000.0,37000000.0,62700000.0,28300000.0,6500000.0,14200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150300000.0,-119600000.0,-67600000.0,-54922000.0,-44386000.0,-31977000.0,-32996000.0,-29261000.0,-13415000.0,-75800000.0,-59900000.0,-12000000.0,-8400000.0,-19200000.0,-3700000.0,-5300000.0,-10300000.0,-5100000.0,-6300000.0,-4100000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000000.0,0.0,144000000.0,-5000000.0,149000000.0,-1912000000.0,-75000000.0,-48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,-62000.0,-28000.0,0.0,-220000.0,-107000.0,-121000.0,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-6000000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15104000.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,0.0,0.0,0.0,3600000.0,21100000.0,2500000.0
