date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-01-31_FY
,revenue,0.0,1408199000.0,1241377000.0,1077032000.0,890315000.0,762370000.0,637975000.0,540718000.0
,costOfRevenue,0.0,852610000.0,743726000.0,645385000.0,529904000.0,459506000.0,384465000.0,323908000.0
,grossProfit,0.0,555589000.0,497651000.0,431647000.0,360411000.0,302864000.0,253510000.0,216810000.0
,grossProfitRatio,0.0,0.394538698010722,0.400886273871676,0.400774535946936,0.404812903298271,0.39726641919278,0.397366667972883,0.400966862579015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,369152000.0,323933000.0,286074000.0,249774000.0,216120000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,383734000.0,335747000.0,296689000.0,258217000.0,230002000.0,0.0,0.0
,costAndExpenses,0.0,1236344000.0,1079473000.0,942074000.0,788121000.0,689508000.0,575194000.0,490559000.0
,interestExpense,0.0,878000.0,-1261000.0,-4471000.0,-5935000.0,15416000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22465000.0,17543000.0,14343000.0,12261000.0,10668000.0,9341000.0,6987000.0,8011000.0
,EBITDA,265161000.0,189398000.0,176247000.0,147219000.0,112862000.0,82203000.0,69768000.0,58170000.0
,EBITDARatio,0.0,0.134496615890226,0.141977014234999,0.136689531973052,0.126766369206404,0.10782559649514,0.109358517183275,0.10757918175463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,242696000.0,171855000.0,161904000.0,134958000.0,102194000.0,72862000.0,62781000.0,50159000.0
,operatingIncomeRatio,0.0,0.122038859564593,0.130422909398192,0.125305469103982,0.114784093270359,0.0955730157272715,0.0984066773776402,0.0927636956787087
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1848000.0
,incomeBeforeTax,242696000.0,172733000.0,160643000.0,130487000.0,96259000.0,57446000.0,43678000.0,30818000.0
,incomeBeforeTaxRatio,0.0,0.122662350988745,0.129407101952106,0.121154246113393,0.108117913322813,0.0753518632684917,0.0684634977859634,0.0569945886765375
,incomeTaxExpense,0.0,31603000.0,25630000.0,2893000.0,36495000.0,21607000.0,16763000.0,11277000.0
,netIncome,242696000.0,141130000.0,135013000.0,127594000.0,59764000.0,35839000.0,26915000.0,19541000.0
,netIncomeRatio,0.0,0.100220210353792,0.108760674637922,0.118468160648894,0.0671268034347394,0.0470099820297231,0.0421881735177711,0.036138985571037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.71162904508473,2.14242,2.0486,1.9645,0.95753,0.64232,0.51,0.367189
,EPSDiluted,3.71162904508473,2.14242,2.0486,1.9645,0.95753,0.64232,0.5,0.358114
,weightedAverageShsOut,65388000.0,65874000.0,65905000.0,64950000.0,62415000.0,55796000.0,53223830.0,53217850.0
,weightedAverageShsOutDil,66121000.0,65874000.0,65905000.0,64950000.0,62415000.0,55796000.0,53630700.0,54566455.0
