date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1998-01-31_FY
,revenue,5089800000.0,6466000000.0,8285300000.0,8547100000.0,7965000000.0,9363800000.0,9296000000.0,9039500000.0,8886700000.0,9550500000.0,9473700000.0,9078000000.0,8805897000.0,7094000000.0,5318900000.0,3091800000.0,1842806000.0,1578838000.0,1352791000.0,1121138000.0,756697000.0,553140000.0,383359000.0
,costOfRevenue,3830300000.0,4557300000.0,5977200000.0,6062200000.0,5465100000.0,6445500000.0,6520100000.0,6378400000.0,6235200000.0,6871000000.0,6936100000.0,6643300000.0,6535762000.0,5280300000.0,3847500000.0,2219800000.0,1328611000.0,1142264000.0,1009491000.0,854035000.0,570995000.0,421673000.0,291767000.0
,grossProfit,1259500000.0,1908700000.0,2308100000.0,2484900000.0,2499900000.0,2918300000.0,2775900000.0,2661100000.0,2651500000.0,2679500000.0,2537600000.0,2434700000.0,2270135000.0,1813700000.0,1471400000.0,872000000.0,514195000.0,436574000.0,343300000.0,267103000.0,185702000.0,131467000.0,91592000.0
,grossProfitRatio,0.247455695705136,0.295190225796474,0.278577721989548,0.290730189186976,0.313860640301318,0.311657660351567,0.29861230636833,0.294385751424304,0.298367222928646,0.280561227160882,0.267857331348892,0.268197840934126,0.257797132989405,0.255666760642797,0.27663614657166,0.282036354227311,0.279028286211354,0.276516020009653,0.253771646913677,0.238242749777458,0.245411307300016,0.237674006580612,0.238919654944843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1514200000.0,1861000000.0,1885600000.0,1913600000.0,1857400000.0,2107300000.0,2001000000.0,1895700000.0,1838400000.0,1841500000.0,1701300000.0,1637100000.0,1445419000.0,1182000000.0,1021100000.0,599300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1514200000.0,2308300000.0,3010100000.0,2045700000.0,2018200000.0,2270100000.0,2155400000.0,2087600000.0,2693100000.0,2110600000.0,1881000000.0,1803000000.0,1590423000.0,1324800000.0,1143800000.0,686800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,5344500000.0,6865600000.0,8987300000.0,8107900000.0,7483300000.0,8715600000.0,8675500000.0,8466000000.0,8928300000.0,8981600000.0,8817100000.0,8446300000.0,8126185000.0,6605100000.0,4991300000.0,2906600000.0,1743659000.0,1474454000.0,1265720000.0,1087051000.0,751083000.0,554681000.0,373481000.0
,interestExpense,34000000.0,-38000000.0,56800000.0,56800000.0,53800000.0,23400000.0,10700000.0,5600000.0,4200000.0,20700000.0,-35200000.0,-43200000.0,0.0,-61553000.0,-73324000.0,-32906000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,80700000.0,96200000.0,126900000.0,151900000.0,166700000.0,158200000.0,154400000.0,169200000.0,178900000.0,188600000.0,176800000.0,164100000.0,145004000.0,131300000.0,110200000.0,66700000.0,37019000.0,28947000.0,22553000.0,30297000.0,13623000.0,6401000.0,5405000.0
,EBITDA,-174000000.0,-303400000.0,-575100000.0,591100000.0,648400000.0,806400000.0,774900000.0,742700000.0,137300000.0,757500000.0,833400000.0,795800000.0,824716000.0,620100000.0,437800000.0,251900000.0,136166000.0,133331000.0,109624000.0,64384000.0,19237000.0,4860000.0,15283000.0
,EBITDARatio,-0.0341860190970176,-0.0469223631302196,-0.0694120912942199,0.0691579600098279,0.0814061519146265,0.0861188833593199,0.0833584337349398,0.0821616239836274,0.0154500545759393,0.0793152190984765,0.0879698533835777,0.0876624807226261,0.0936549678016902,0.087411897378066,0.0823102521197992,0.0814735752636005,0.073890577738514,0.0844488161546657,0.0810354297153071,0.057427363981954,0.025422328884613,0.00878620240807029,0.0398660263617132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-254700000.0,-399600000.0,-702000000.0,439200000.0,481700000.0,648200000.0,620500000.0,573500000.0,-41600000.0,568900000.0,656600000.0,631700000.0,679712000.0,488800000.0,327600000.0,185200000.0,99147000.0,104384000.0,87071000.0,34087000.0,5614000.0,-1541000.0,9878000.0
,operatingIncomeRatio,-0.0500412589885654,-0.0618001855861429,-0.084728374349752,0.0513858501714032,0.0604770872567483,0.0692240329780645,0.0667491394148021,0.0634437745450523,-0.00468115273386071,0.0595675619077535,0.0693076622650073,0.069585811852831,0.0771882750842986,0.0689032985621652,0.0615916824907406,0.0599003816546995,0.0538021907894808,0.066114446193973,0.0643639704876807,0.0304039288651352,0.00741908584281423,-0.00278591315037784,0.0257669703854611
,totalOtherIncomeExpensesNet,16900000.0,0.0,0.0,0.0,0.0,0.0,-2200000.0,0.0,0.0,0.0,0.0,0.0,-6924000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-269900000.0,-426800000.0,-753100000.0,383900000.0,428700000.0,625200000.0,608300000.0,568800000.0,-44900000.0,549100000.0,621400000.0,588500000.0,633951000.0,441100000.0,254300000.0,159900000.0,98911000.0,105188000.0,87701000.0,14635000.0,-17797000.0,-5636000.0,4258000.0
,incomeBeforeTaxRatio,-0.0530276238752014,-0.0660068048252397,-0.0908959241065502,0.0449158194007324,0.0538229755178908,0.0667677652235204,0.0654367469879518,0.0629238342828696,-0.00505249417669101,0.0574943720224072,0.0655921129020341,0.0648270544172725,0.0719916437814342,0.0621793064561601,0.0478106375378368,0.051717446147875,0.0536741252199092,0.066623681467003,0.0648296743547229,0.0130537007933011,-0.0235193214721348,-0.0101891022164371,0.0111070823953527
,incomeTaxExpense,-55300000.0,37600000.0,41700000.0,45600000.0,151500000.0,222400000.0,215200000.0,214600000.0,224900000.0,210600000.0,214000000.0,212804000.0,235669000.0,152765000.0,96046000.0,50872000.0,37985000.0,41721000.0,35297000.0,7675000.0,5836000.0,-4968000.0,0.0
,netIncome,-215300000.0,-470900000.0,-673000000.0,34700000.0,353200000.0,402800000.0,393100000.0,354200000.0,-269700000.0,339900000.0,408000000.0,377300000.0,398282000.0,288300000.0,158300000.0,100800000.0,60926000.0,63467000.0,52404000.0,6960000.0,-11961000.0,-3462000.0,2534000.0
,netIncomeRatio,-0.0423002868482062,-0.0728270955768636,-0.0812281993410015,0.00405985655953481,0.0443440050219711,0.0430167239795809,0.0422870051635112,0.0391835831627855,-0.0303487233731306,0.0355897596984451,0.0430665948890085,0.0415620180656532,0.0452290096057222,0.0406399774457288,0.0297617928519055,0.0326023675528818,0.033061537676782,0.0401985510863052,0.0387376911880697,0.00620797796524603,-0.0158068553198969,-0.00625881332031674,0.00660999220052223
