date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,11202672000.0,12112153000.0,11171423000.0,9466478000.0,7651319000.0,7572436000.0,7851250000.0,6522842000.0,5920269000.0,4623829000.0,3931218000.0,3318126000.0,3780213000.0,2656036000.0,2131038000.0,1858626000.0,1626510000.0,1642853000.0,1750713000.0,2014877000.0,1793301000.0,925700000.0,309200000.0,76200000.0
,costOfRevenue,9541825000.0,10511901000.0,9691459000.0,8224618000.0,6637519000.0,6648771000.0,6617730000.0,5467389000.0,4982562000.0,4003230000.0,3296795000.0,2724638000.0,3145347000.0,2227289000.0,1815222000.0,1601878000.0,1445119000.0,1442958000.0,1513940000.0,1601039000.0,1341715000.0,687100000.0,241100000.0,55700000.0
,grossProfit,1660847000.0,1600252000.0,1479964000.0,1241860000.0,1013800000.0,923665000.0,1233520000.0,1055453000.0,937707000.0,620599000.0,634423000.0,593488000.0,634866000.0,428747000.0,315816000.0,256748000.0,181391000.0,199895000.0,236773000.0,413838000.0,451586000.0,238600000.0,68100000.0,20500000.0
,grossProfitRatio,0.148254541416548,0.132119533166399,0.132477661977351,0.131185008827993,0.132500030386918,0.121977260685993,0.157111288011463,0.161808763725996,0.158389255623351,0.134217550000227,0.161380773083558,0.178862406068968,0.167944504714417,0.161423640342224,0.148198202002968,0.138138603462988,0.111521601465715,0.121675524225235,0.135243754972974,0.205391197576825,0.251818294865168,0.257750891217457,0.220245795601552,0.269028871391076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,975074000.0,955991000.0,857574000.0,777920000.0,653338000.0,592863000.0,722038000.0,501010000.0,434894000.0,372963000.0,339672000.0,312414000.0,309399000.0,240508000.0,183002000.0,188203000.0,171537000.0,176872000.0,225725000.0,194575000.0,143564000.0,80100000.0,26400000.0,11600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2539000.0,83376000.0,-47213000.0,-4978000.0,316000.0,-1831000.0,-1102000.0,-1135000.0,-351000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
